timestamp,vehicle_id,desired_bs_id,assigned_bs_id,accepted,baseline_name,score,throughput_truth,snr_db_truth
17.0,se_5,BS_1,,0,nearest,-260.6328958516173,0.0,
17.0,se_6,BS_1,,0,nearest,-274.2340469380124,0.0,
17.0,se_7,BS_1,,0,nearest,-280.939600270236,0.0,
17.0,se_8,BS_1,,0,nearest,-288.33294296698045,0.0,
17.0,se_9,BS_1,,0,nearest,-300.28212417658165,0.0,
17.0,sn_0,BS_1,,0,nearest,-195.25120358143764,0.0,
17.0,sn_1,BS_1,,0,nearest,-197.49311481669432,0.0,
17.0,sn_10,BS_1,,0,nearest,-254.86136407859078,0.0,
17.0,sn_11,BS_1,,0,nearest,-259.9146390644436,0.0,
17.0,sn_12,BS_1,,0,nearest,-273.05206921025155,0.0,
17.0,sn_13,BS_1,,0,nearest,-278.19405744911234,0.0,
17.0,sn_14,BS_1,,0,nearest,-283.7928337713974,0.0,
17.0,sn_15,BS_1,,0,nearest,-289.8526805120146,0.0,
17.0,sn_16,BS_1,,0,nearest,-300.66405255700255,0.0,
17.0,sn_17,BS_1,,0,nearest,-306.7928721466651,0.0,
17.0,sn_18,BS_1,,0,nearest,-313.3872921801393,0.0,
17.0,sn_19,BS_1,,0,nearest,-320.45069823609373,0.0,
17.0,sn_2,BS_1,,0,nearest,-200.13419023245376,0.0,
17.0,sn_3,BS_1,,0,nearest,-203.1823230500134,0.0,
17.0,sn_4,BS_1,,0,nearest,-220.04434212221867,0.0,
17.0,sn_5,BS_1,,0,nearest,-223.23253705497325,0.0,
17.0,sn_6,BS_1,,0,nearest,-226.84669294481682,0.0,
17.0,sn_7,BS_1,,0,nearest,-230.8934377586336,0.0,
17.0,sn_8,BS_1,,0,nearest,-246.0981765474909,0.0,
17.0,sn_9,BS_1,,0,nearest,-250.2576672152124,0.0,
17.0,we_0,BS_1,,0,nearest,-201.65527516035877,0.0,
17.0,we_1,BS_1,,0,nearest,-203.5145930885547,0.0,
17.0,we_10,BS_1,,0,nearest,-257.654361500053,0.0,
17.0,we_11,BS_1,,0,nearest,-262.2529969323516,0.0,
17.0,we_12,BS_1,,0,nearest,-275.21491602018955,0.0,
17.0,we_13,BS_1,,0,nearest,-279.8943129111415,0.0,
17.0,we_14,BS_1,,0,nearest,-285.0254451798997,0.0,
17.0,we_15,BS_1,,0,nearest,-290.6126287689508,0.0,
17.0,we_16,BS_1,,0,nearest,-301.25373026736116,0.0,
17.0,we_17,BS_1,,0,nearest,-306.9055268319552,0.0,
17.0,we_18,BS_1,,0,nearest,-313.01865056255036,0.0,
17.0,we_19,BS_1,,0,nearest,-319.59663702861457,0.0,
17.0,we_2,BS_1,,0,nearest,-205.7683445042021,0.0,
17.0,we_3,BS_1,,0,nearest,-208.42321751666725,0.0,
17.0,we_4,BS_1,,0,nearest,-225.16387365649933,0.0,
17.0,we_5,BS_1,,0,nearest,-227.9351223484437,0.0,
17.0,we_6,BS_1,,0,nearest,-231.1265289835851,0.0,
17.0,we_7,BS_1,,0,nearest,-234.74414497490665,0.0,
17.0,we_8,BS_1,,0,nearest,-249.78304586180383,0.0,
17.0,we_9,BS_1,,0,nearest,-253.4994390526338,0.0,
17.0,wn_0,BS_1,,0,nearest,-222.75437706137225,0.0,
17.0,wn_1,BS_1,,0,nearest,-227.1616660002299,0.0,
17.0,wn_2,BS_1,,0,nearest,-232.2201825854075,0.0,
17.0,wn_3,BS_1,,0,nearest,-247.47426957160616,0.0,
17.0,wn_4,BS_1,,0,nearest,-252.99566320393714,0.0,
17.0,wn_5,BS_1,,0,nearest,-259.19191808387853,0.0,
17.0,wn_6,BS_1,,0,nearest,-272.99544117072725,0.0,
17.0,wn_7,BS_1,,0,nearest,-279.63716222991536,0.0,
17.0,wn_8,BS_1,,0,nearest,-286.97014827330037,0.0,
17.0,wn_9,BS_1,,0,nearest,-299.11285980378716,0.0,
18.0,ew_0,BS_1,,0,nearest,-146.2301268548995,0.0,
18.0,ew_1,BS_1,,0,nearest,-144.96932917000066,0.0,
18.0,ew_10,BS_1,BS_1,1,nearest,-121.09898265468625,440.00000000000006,21.40722915699808
18.0,ew_11,BS_1,BS_1,1,nearest,-120.47026853128534,440.00000000000006,21.65722915699808
18.0,ew_12,BS_1,BS_1,1,nearest,-119.86479883602192,440.00000000000006,21.54722915699807
18.0,ew_13,BS_1,BS_1,1,nearest,-120.08372079511861,440.00000000000006,21.75722915699808
18.0,ew_14,BS_1,BS_1,1,nearest,-120.57018039299767,440.00000000000006,21.577229156998072
18.0,ew_15,BS_1,BS_1,1,nearest,-121.38717230416071,440.00000000000006,21.397229156998073
18.0,ew_16,BS_1,,0,nearest,-123.88208102869439,0.0,
18.0,ew_17,BS_1,,0,nearest,-125.55501423678784,0.0,
18.0,ew_18,BS_1,,0,nearest,-127.65895973256245,0.0,
18.0,ew_19,BS_1,,0,nearest,-130.24534694183896,0.0,
18.0,ew_2,BS_1,,0,nearest,-143.46729383382123,0.0,
18.0,ew_3,BS_1,,0,nearest,-141.7437829324447,0.0,
18.0,ew_4,BS_1,,0,nearest,-131.85526155599555,0.0,
18.0,ew_5,BS_1,,0,nearest,-130.56079962990424,0.0,
18.0,ew_6,BS_1,,0,nearest,-129.15183157818555,0.0,
18.0,ew_7,BS_1,,0,nearest,-127.66585447957492,0.0,
18.0,ew_8,BS_1,BS_1,1,nearest,-122.66723278854872,440.00000000000006,21.537229156998077
18.0,ew_9,BS_1,BS_1,1,nearest,-121.85012761585439,440.00000000000006,22.147229156998076
18.0,ns_0,BS_1,,0,nearest,-152.20358898527985,0.0,
18.0,ns_1,BS_1,,0,nearest,-150.6232837246619,0.0,
18.0,ns_10,BS_1,,0,nearest,-124.47490550307721,0.0,
18.0,ns_11,BS_1,,0,nearest,-123.74005172134041,0.0,
18.0,ns_12,BS_1,BS_1,1,nearest,-123.00899357364078,440.00000000000006,22.077229156998072
18.0,ns_13,BS_1,BS_1,1,nearest,-123.20628880053161,440.00000000000006,21.267229156998084
18.0,ns_14,BS_1,,0,nearest,-123.70656449841293,0.0,
18.0,ns_15,BS_1,,0,nearest,-124.57635249115299,0.0,
18.0,ns_16,BS_1,,0,nearest,-127.08112566388448,0.0,
18.0,ns_17,BS_1,,0,nearest,-128.8839012444921,0.0,
18.0,ns_18,BS_1,,0,nearest,-131.15559805055977,0.0,
18.0,ns_19,BS_1,,0,nearest,-133.94794361990034,0.0,
18.0,ns_2,BS_1,,0,nearest,-148.8048134302113,0.0,
18.0,ns_3,BS_1,,0,nearest,-146.77062512641965,0.0,
18.0,ns_4,BS_1,,0,nearest,-136.52608725075217,0.0,
18.0,ns_5,BS_1,,0,nearest,-134.97387302733813,0.0,
18.0,ns_6,BS_1,,0,nearest,-133.3186217300494,0.0,
18.0,ns_7,BS_1,,0,nearest,-131.6018616889594,0.0,
18.0,ns_8,BS_1,,0,nearest,-126.33737570489582,0.0,
18.0,ns_9,BS_1,,0,nearest,-125.36115187728613,0.0,
18.0,se_0,BS_1,,0,nearest,-217.5112410888228,0.0,
18.0,se_1,BS_1,,0,nearest,-221.66620987421604,0.0,
18.0,se_2,BS_1,,0,nearest,-226.46979864873813,0.0,
18.0,se_3,BS_1,,0,nearest,-241.86226989755966,0.0,
18.0,se_4,BS_1,,0,nearest,-247.13447796695627,0.0,
18.0,se_5,BS_1,,0,nearest,-253.07157584367314,0.0,
18.0,se_6,BS_1,,0,nearest,-267.1003002619054,0.0,
18.0,se_7,BS_1,,0,nearest,-273.49288199146974,0.0,
18.0,se_8,BS_1,,0,nearest,-280.5691602796002,0.0,
18.0,se_9,BS_1,,0,nearest,-292.9962088491931,0.0,
18.0,sn_0,BS_1,,0,nearest,-187.8415089909576,0.0,
18.0,sn_1,BS_1,,0,nearest,-189.79663432210805,0.0,
18.0,sn_10,BS_1,,0,nearest,-245.99337165866888,0.0,
18.0,sn_11,BS_1,,0,nearest,-250.73186395031647,0.0,
18.0,sn_12,BS_1,,0,nearest,-264.54873369570305,0.0,
18.0,sn_13,BS_1,,0,nearest,-269.38299426652753,0.0,
18.0,sn_14,BS_1,,0,nearest,-274.67058906988933,0.0,
18.0,sn_15,BS_1,,0,nearest,-280.4161200787144,0.0,
18.0,sn_16,BS_1,,0,nearest,-291.9758080732032,0.0,
18.0,sn_17,BS_1,,0,nearest,-297.79602818036375,0.0,
18.0,sn_18,BS_1,,0,nearest,-304.07941544931975,0.0,
18.0,sn_19,BS_1,,0,nearest,-310.8296157060971,0.0,
18.0,sn_2,BS_1,,0,nearest,-192.14017305082245,0.0,
18.0,sn_3,BS_1,,0,nearest,-194.8803540637178,0.0,
18.0,sn_4,BS_1,,0,nearest,-212.13984184966293,0.0,
18.0,sn_5,BS_1,,0,nearest,-215.02869947986014,0.0,
18.0,sn_6,BS_1,,0,nearest,-218.3362317619318,0.0,
18.0,sn_7,BS_1,,0,nearest,-222.06947471455865,0.0,
18.0,sn_8,BS_1,,0,nearest,-237.84556439000497,0.0,
18.0,sn_9,BS_1,,0,nearest,-241.6998551923439,0.0,
18.0,we_0,BS_1,,0,nearest,-194.60074511676467,0.0,
18.0,we_1,BS_1,,0,nearest,-196.18581905938055,0.0,
18.0,we_10,BS_1,,0,nearest,-249.26100778100053,0.0,
18.0,we_11,BS_1,,0,nearest,-253.55190474535976,0.0,
18.0,we_12,BS_1,,0,nearest,-267.19403062194334,0.0,
18.0,we_13,BS_1,,0,nearest,-271.57117741026934,0.0,
18.0,we_14,BS_1,,0,nearest,-276.39638275491234,0.0,
18.0,we_15,BS_1,,0,nearest,-281.674226723,0.0,
18.0,we_16,BS_1,,0,nearest,-293.0611028437585,0.0,
18.0,we_17,BS_1,,0,nearest,-298.40835175979913,0.0,
18.0,we_18,BS_1,,0,nearest,-304.21424621473597,0.0,
18.0,we_19,BS_1,,0,nearest,-310.48255409926014,0.0,
18.0,we_2,BS_1,,0,nearest,-198.15534209301552,0.0,
18.0,we_3,BS_1,,0,nearest,-200.51608314546743,0.0,
18.0,we_4,BS_1,,0,nearest,-217.68089029586403,0.0,
18.0,we_5,BS_1,,0,nearest,-220.16259900355462,0.0,
18.0,we_6,BS_1,,0,nearest,-223.05733881672668,0.0,
18.0,we_7,BS_1,,0,nearest,-226.3714019040391,0.0,
18.0,we_8,BS_1,,0,nearest,-241.99043369521863,0.0,
18.0,we_9,BS_1,,0,nearest,-245.40900472476557,0.0,
18.0,wn_0,BS_1,,0,nearest,-216.06536140714456,0.0,
18.0,wn_1,BS_1,,0,nearest,-220.17255346659357,0.0,
18.0,wn_2,BS_1,,0,nearest,-224.9116637704679,0.0,
18.0,wn_3,BS_1,,0,nearest,-240.51488186804573,0.0,
18.0,wn_4,BS_1,,0,nearest,-245.72725306729816,0.0,
18.0,wn_5,BS_1,,0,nearest,-251.6087146741941,0.0,
18.0,wn_6,BS_1,,0,nearest,-265.8374909601729,0.0,
18.0,wn_7,BS_1,,0,nearest,-272.16902248419086,0.0,
18.0,wn_8,BS_1,,0,nearest,-279.18777283398356,0.0,
18.0,wn_9,BS_1,,0,nearest,-291.8059800620954,0.0,
19.0,ew_0,BS_1,,0,nearest,-151.56731177928836,0.0,
19.0,ew_1,BS_1,,0,nearest,-150.3994162222713,0.0,
19.0,ew_10,BS_1,BS_1,1,nearest,-122.84938583485065,440.00000000000006,21.587229156998077
19.0,ew_11,BS_1,BS_1,1,nearest,-121.8828437475923,440.00000000000006,21.347229156998075
19.0,ew_12,BS_1,BS_1,1,nearest,-120.00737477338633,440.00000000000006,22.117229156998075
19.0,ew_13,BS_1,BS_1,1,nearest,-119.84727781639431,440.00000000000006,21.237229156998083
19.0,ew_14,BS_1,BS_1,1,nearest,-119.89308737370976,440.00000000000006,21.417229156998072
19.0,ew_15,BS_1,BS_1,1,nearest,-120.20783501918667,440.00000000000006,21.81722915699808
19.0,ew_16,BS_1,BS_1,1,nearest,-121.91214049470217,440.00000000000006,21.14722915699808
19.0,ew_17,BS_1,BS_1,1,nearest,-123.10075385634323,440.00000000000006,21.267229156998084
19.0,ew_18,BS_1,,0,nearest,-124.6762607716481,0.0,
19.0,ew_19,BS_1,,0,nearest,-126.69516328573874,0.0,
19.0,ew_2,BS_1,,0,nearest,-148.9614728713435,0.0,
19.0,ew_3,BS_1,,0,nearest,-147.26903951611826,0.0,
19.0,ew_4,BS_1,,0,nearest,-135.85584271572571,0.0,
19.0,ew_5,BS_1,,0,nearest,-134.5230998750772,0.0,
19.0,ew_6,BS_1,,0,nearest,-133.03017552420204,0.0,
19.0,ew_7,BS_1,,0,nearest,-131.40843351931414,0.0,
19.0,ew_8,BS_1,,0,nearest,-124.89935948594773,0.0,
19.0,ew_9,BS_1,,0,nearest,-123.87194839833593,0.0,
19.0,ns_0,BS_1,,0,nearest,-157.98586170920487,0.0,
19.0,ns_1,BS_1,,0,nearest,-156.48462416480413,0.0,
19.0,ns_10,BS_1,,0,nearest,-126.4200700047267,0.0,
19.0,ns_11,BS_1,,0,nearest,-125.30353706101037,0.0,
19.0,ns_12,BS_1,,0,nearest,-123.25588221257433,0.0,
19.0,ns_13,BS_1,BS_1,1,nearest,-123.0279870598556,440.00000000000006,22.02722915699807
19.0,ns_14,BS_1,BS_1,1,nearest,-123.0385390843048,440.00000000000006,21.72722915699808
19.0,ns_15,BS_1,,0,nearest,-123.35485235693,0.0,
19.0,ns_16,BS_1,,0,nearest,-125.03124609472626,0.0,
19.0,ns_17,BS_1,,0,nearest,-126.3032066101253,0.0,
19.0,ns_18,BS_1,,0,nearest,-128.0003707025882,0.0,
19.0,ns_19,BS_1,,0,nearest,-130.18056536979702,0.0,
19.0,ns_2,BS_1,,0,nearest,-154.7146809452807,0.0,
19.0,ns_3,BS_1,,0,nearest,-152.69394356031282,0.0,
19.0,ns_4,BS_1,,0,nearest,-140.90909303519058,0.0,
19.0,ns_5,BS_1,,0,nearest,-139.29592384560289,0.0,
19.0,ns_6,BS_1,,0,nearest,-137.53090888960196,0.0,
19.0,ns_7,BS_1,,0,nearest,-135.64899557313353,0.0,
19.0,ns_8,BS_1,,0,nearest,-128.8391730026237,0.0,
19.0,ns_9,BS_1,,0,nearest,-127.6172809614748,0.0,
19.0,se_0,BS_1,,0,nearest,-210.94237032895975,0.0,
19.0,se_1,BS_1,,0,nearest,-214.79543873183155,0.0,
19.0,se_2,BS_1,,0,nearest,-219.2823841534016,0.0,
19.0,se_3,BS_1,,0,nearest,-234.99377098127516,0.0,
19.0,se_4,BS_1,,0,nearest,-239.9545686166446,0.0,
19.0,se_5,BS_1,,0,nearest,-245.57863995062763,0.0,
19.0,se_6,BS_1,,0,nearest,-260.0124158573971,0.0,
19.0,se_7,BS_1,,0,nearest,-266.09668130211617,0.0,
19.0,se_8,BS_1,,0,nearest,-272.85555006266594,0.0,
19.0,se_9,BS_1,,0,nearest,-285.7443535750094,0.0,
19.0,sn_0,BS_1,,0,nearest,-180.62760724761873,0.0,
19.0,sn_1,BS_1,,0,nearest,-182.30215138609856,0.0,
19.0,sn_10,BS_1,,0,nearest,-237.22390878661454,0.0,
19.0,sn_11,BS_1,,0,nearest,-241.64775107581698,0.0,
19.0,sn_12,BS_1,,0,nearest,-256.11546712371745,0.0,
19.0,sn_13,BS_1,,0,nearest,-260.6425552360934,0.0,
19.0,sn_14,BS_1,,0,nearest,-265.6191116994408,0.0,
19.0,sn_15,BS_1,,0,nearest,-271.05007729200156,0.0,
19.0,sn_16,BS_1,,0,nearest,-283.3396768897713,0.0,
19.0,sn_17,BS_1,,0,nearest,-288.8514538651312,0.0,
19.0,sn_18,BS_1,,0,nearest,-294.8236878203649,0.0,
19.0,sn_19,BS_1,,0,nearest,-301.260302728388,0.0,
19.0,sn_2,BS_1,,0,nearest,-184.3529714976138,0.0,
19.0,sn_3,BS_1,,0,nearest,-186.7885660312215,0.0,
19.0,sn_4,BS_1,,0,nearest,-204.3712614336957,0.0,
19.0,sn_5,BS_1,,0,nearest,-206.9637591463781,0.0,
19.0,sn_6,BS_1,,0,nearest,-209.96670712281983,0.0,
19.0,sn_7,BS_1,,0,nearest,-213.38754321656174,0.0,
19.0,sn_8,BS_1,,0,nearest,-229.6893826453456,0.0,
19.0,sn_9,BS_1,,0,nearest,-233.2398336476855,0.0,
19.0,we_0,BS_1,,0,nearest,-187.71267937995026,0.0,
19.0,we_1,BS_1,,0,nearest,-189.03053086737071,0.0,
19.0,we_10,BS_1,,0,nearest,-240.95777638416237,0.0,
19.0,we_11,BS_1,,0,nearest,-244.94187555418122,0.0,
19.0,we_12,BS_1,,0,nearest,-259.2374394257126,0.0,
19.0,we_13,BS_1,,0,nearest,-263.3134299651273,0.0,
19.0,we_14,BS_1,,0,nearest,-267.83341165732105,0.0,
19.0,we_15,BS_1,,0,nearest,-272.80223606121706,0.0,
19.0,we_16,BS_1,,0,nearest,-284.91719849809,0.0,
19.0,we_17,BS_1,,0,nearest,-289.96045661434596,0.0,
19.0,we_18,BS_1,,0,nearest,-295.459404318089,0.0,
19.0,we_19,BS_1,,0,nearest,-301.4180525449662,0.0,
19.0,we_2,BS_1,,0,nearest,-190.72175439629322,0.0,
19.0,we_3,BS_1,,0,nearest,-192.79310568586212,0.0,
19.0,we_4,BS_1,,0,nearest,-210.31683242194381,0.0,
19.0,we_5,BS_1,,0,nearest,-212.51282314251063,0.0,
19.0,we_6,BS_1,,0,nearest,-215.11392423550828,0.0,
19.0,we_7,BS_1,,0,nearest,-218.12663661277134,0.0,
19.0,we_8,BS_1,,0,nearest,-234.28437848051243,0.0,
19.0,we_9,BS_1,,0,nearest,-237.4071894446333,0.0,
19.0,wn_0,BS_1,,0,nearest,-209.47407094912725,0.0,
19.0,wn_1,BS_1,,0,nearest,-213.27180310580206,0.0,
19.0,wn_2,BS_1,,0,nearest,-217.69756452473234,0.0,
19.0,wn_3,BS_1,,0,nearest,-233.6273220323342,0.0,
19.0,wn_4,BS_1,,0,nearest,-238.5262040112155,0.0,
19.0,wn_5,BS_1,,0,nearest,-244.09295360579338,0.0,
19.0,wn_6,BS_1,,0,nearest,-258.7335695266465,0.0,
19.0,wn_7,BS_1,,0,nearest,-264.75045023568896,0.0,
19.0,wn_8,BS_1,,0,nearest,-271.4503057651621,0.0,
19.0,wn_9,BS_1,,0,nearest,-284.54066422920994,0.0,
20.0,ew_0,BS_1,,0,nearest,-157.23883108189276,0.0,
20.0,ew_1,BS_1,,0,nearest,-156.19488595981625,0.0,
20.0,ew_10,BS_1,,0,nearest,-125.31280700710522,0.0,
20.0,ew_11,BS_1,,0,nearest,-124.0717115220065,0.0,
20.0,ew_12,BS_1,BS_1,1,nearest,-120.82205924416286,440.00000000000006,21.86722915699807
20.0,ew_13,BS_1,BS_1,1,nearest,-120.33129268814493,440.00000000000006,22.36722915699808
20.0,ew_14,BS_1,BS_1,1,nearest,-119.98273375782034,440.00000000000006,22.02722915699807
20.0,ew_15,BS_1,BS_1,1,nearest,-119.8374799468013,440.00000000000006,21.857229156998063
20.0,ew_16,BS_1,BS_1,1,nearest,-120.58345657676264,440.00000000000006,21.717229156998066
20.0,ew_17,BS_1,BS_1,1,nearest,-121.31162186699179,440.00000000000006,21.31722915699807
20.0,ew_18,BS_1,BS_1,1,nearest,-122.37585546176992,440.00000000000006,20.90722915699808
20.0,ew_19,BS_1,,0,nearest,-123.83657941012422,0.0,
20.0,ew_2,BS_1,,0,nearest,-154.85637345618036,0.0,
20.0,ew_3,BS_1,,0,nearest,-153.23530924692258,0.0,
20.0,ew_4,BS_1,,0,nearest,-140.32038340882625,0.0,
20.0,ew_5,BS_1,,0,nearest,-138.9956344638205,0.0,
20.0,ew_6,BS_1,,0,nearest,-137.47064995845477,0.0,
20.0,ew_7,BS_1,,0,nearest,-135.77113979045768,0.0,
20.0,ew_8,BS_1,,0,nearest,-127.72803137917691,0.0,
20.0,ew_9,BS_1,,0,nearest,-126.54661433637806,0.0,
20.0,ns_0,BS_1,,0,nearest,-164.11469312648396,0.0,
20.0,ns_1,BS_1,,0,nearest,-162.7254792587811,0.0,
20.0,ns_10,BS_1,,0,nearest,-129.1281770180312,0.0,
20.0,ns_11,BS_1,,0,nearest,-127.69758180952371,0.0,
20.0,ns_12,BS_1,,0,nearest,-124.23088384133794,0.0,
20.0,ns_13,BS_1,BS_1,1,nearest,-123.62872481749538,440.00000000000006,21.01722915699808
20.0,ns_14,BS_1,BS_1,1,nearest,-123.19768707244467,440.00000000000006,21.487229156998076
20.0,ns_15,BS_1,BS_1,1,nearest,-123.00362433684627,440.00000000000006,21.72722915699808
20.0,ns_16,BS_1,,0,nearest,-123.67907058188948,0.0,
20.0,ns_17,BS_1,,0,nearest,-124.44283828328571,0.0,
20.0,ns_18,BS_1,,0,nearest,-125.58032847544236,0.0,
20.0,ns_19,BS_1,,0,nearest,-127.15434558047947,0.0,
20.0,ns_2,BS_1,,0,nearest,-161.0416483398006,0.0,
20.0,ns_3,BS_1,,0,nearest,-159.0772906482883,0.0,
20.0,ns_4,BS_1,,0,nearest,-145.78021985166575,0.0,
20.0,ns_5,BS_1,,0,nearest,-144.15561869035838,0.0,
20.0,ns_6,BS_1,,0,nearest,-142.3364566792359,0.0,
20.0,ns_7,BS_1,,0,nearest,-140.35159421965966,0.0,
20.0,ns_8,BS_1,,0,nearest,-131.97890929993324,0.0,
20.0,ns_9,BS_1,,0,nearest,-130.57182850829653,0.0,
20.0,se_0,BS_1,,0,nearest,-204.48942026422785,0.0,
20.0,se_1,BS_1,,0,nearest,-208.02894558209923,0.0,
20.0,se_2,BS_1,,0,nearest,-212.20011333644476,0.0,
20.0,se_3,BS_1,,0,nearest,-228.20425521887185,0.0,
20.0,se_4,BS_1,,0,nearest,-232.85427567472323,0.0,
20.0,se_5,BS_1,,0,nearest,-238.16054270176662,0.0,
20.0,se_6,BS_1,,0,nearest,-252.98366053956926,0.0,
20.0,se_7,BS_1,,0,nearest,-258.7553301866456,0.0,
20.0,se_8,BS_1,,0,nearest,-265.20097888205464,0.0,
20.0,se_9,BS_1,,0,nearest,-278.53774986525616,0.0,
20.0,sn_0,BS_1,,0,nearest,-173.63390365939483,0.0,
20.0,sn_1,BS_1,,0,nearest,-175.0356146617025,0.0,
20.0,sn_10,BS_1,,0,nearest,-228.56431676882548,0.0,
20.0,sn_11,BS_1,,0,nearest,-232.673856717939,0.0,
20.0,sn_12,BS_1,,0,nearest,-247.7594246441495,0.0,
20.0,sn_13,BS_1,,0,nearest,-251.98008968964194,0.0,
20.0,sn_14,BS_1,,0,nearest,-256.645889310544,0.0,
20.0,sn_15,BS_1,,0,nearest,-261.76212178235414,0.0,
20.0,sn_16,BS_1,,0,nearest,-274.7605730449695,0.0,
20.0,sn_17,BS_1,,0,nearest,-279.96415913470065,0.0,
20.0,sn_18,BS_1,,0,nearest,-285.62517903714297,0.0,
20.0,sn_19,BS_1,,0,nearest,-291.7478534625405,0.0,
20.0,sn_2,BS_1,,0,nearest,-176.79991544115626,0.0,
20.0,sn_3,BS_1,,0,nearest,-178.9354755212057,0.0,
20.0,sn_4,BS_1,,0,nearest,-196.75470134154358,0.0,
20.0,sn_5,BS_1,,0,nearest,-199.05459954494899,0.0,
20.0,sn_6,BS_1,,0,nearest,-201.75565940017643,0.0,
20.0,sn_7,BS_1,,0,nearest,-204.86570137531564,0.0,
20.0,sn_8,BS_1,,0,nearest,-221.64027725122523,0.0,
20.0,sn_9,BS_1,,0,nearest,-224.88863910833737,0.0,
20.0,we_0,BS_1,,0,nearest,-181.01008259210315,0.0,
20.0,we_1,BS_1,,0,nearest,-182.0691835539447,0.0,
20.0,we_10,BS_1,,0,nearest,-232.7543125271796,0.0,
20.0,we_11,BS_1,,0,nearest,-236.43285812255453,0.0,
20.0,we_12,BS_1,,0,nearest,-251.35124825629967,0.0,
20.0,we_13,BS_1,,0,nearest,-255.12741992972843,0.0,
20.0,we_14,BS_1,,0,nearest,-259.34307856582564,0.0,
20.0,we_15,BS_1,,0,nearest,-264.00335225144397,0.0,
20.0,we_16,BS_1,,0,nearest,-276.82631739052556,0.0,
20.0,we_17,BS_1,,0,nearest,-281.5662771000817,0.0,
20.0,we_18,BS_1,,0,nearest,-286.75866438522826,0.0,
20.0,we_19,BS_1,,0,nearest,-292.40774339952077,0.0,
20.0,we_2,BS_1,,0,nearest,-183.4893882490211,0.0,
20.0,we_3,BS_1,,0,nearest,-185.27731539505854,0.0,
20.0,we_4,BS_1,,0,nearest,-203.08463752829755,0.0,
20.0,we_5,BS_1,,0,nearest,-204.99953658484205,0.0,
20.0,we_6,BS_1,,0,nearest,-207.31074357109426,0.0,
20.0,we_7,BS_1,,0,nearest,-210.02492137839263,0.0,
20.0,we_8,BS_1,,0,nearest,-226.6737082239579,0.0,
20.0,we_9,BS_1,,0,nearest,-229.50326272190554,0.0,
20.0,wn_0,BS_1,,0,nearest,-202.98615864142067,0.0,
20.0,wn_1,BS_1,,0,nearest,-206.4821905153081,0.0,
20.0,wn_2,BS_1,,0,nearest,-210.5875886656191,0.0,
20.0,wn_3,BS_1,,0,nearest,-226.8074912783967,0.0,
20.0,wn_4,BS_1,,0,nearest,-231.4040181155029,0.0,
20.0,wn_5,BS_1,,0,nearest,-236.65106063569627,0.0,
20.0,wn_6,BS_1,,0,nearest,-251.6786421212575,0.0,
20.0,wn_7,BS_1,,0,nearest,-257.38573153925995,0.0,
20.0,wn_8,BS_1,,0,nearest,-263.7708778466645,0.0,
20.0,wn_9,BS_1,,0,nearest,-277.3114402616668,0.0,
21.0,ew_0,BS_1,,0,nearest,-163.20983426252232,0.0,
21.0,ew_1,BS_1,,0,nearest,-162.3166054351803,0.0,
21.0,ew_10,BS_1,,0,nearest,-128.4482292598851,0.0,
21.0,ew_11,BS_1,,0,nearest,-126.99673854079877,0.0,
21.0,ew_12,BS_1,BS_1,1,nearest,-122.29542100994624,440.00000000000006,21.957229156998075
21.0,ew_13,BS_1,BS_1,1,nearest,-121.52715745873431,440.00000000000006,22.197229156998077
21.0,ew_14,BS_1,BS_1,1,nearest,-120.83741308055217,440.00000000000006,21.417229156998072
21.0,ew_15,BS_1,BS_1,1,nearest,-120.2835799267714,440.00000000000006,22.23722915699808
21.0,ew_16,BS_1,BS_1,1,nearest,-119.9173465350197,440.00000000000006,21.64722915699808
21.0,ew_17,BS_1,BS_1,1,nearest,-120.21731821996363,440.00000000000006,22.197229156998077
21.0,ew_18,BS_1,BS_1,1,nearest,-120.79673008819402,440.00000000000006,21.097229156998083
21.0,ew_19,BS_1,BS_1,1,nearest,-121.71833222649742,440.00000000000006,21.397229156998073
21.0,ew_2,BS_1,,0,nearest,-161.1080146982142,0.0,
21.0,ew_3,BS_1,,0,nearest,-159.5931389502694,0.0,
21.0,ew_4,BS_1,,0,nearest,-145.20609491340232,0.0,
21.0,ew_5,BS_1,,0,nearest,-143.93084589482547,0.0,
21.0,ew_6,BS_1,,0,nearest,-142.4206852953601,0.0,
21.0,ew_7,BS_1,,0,nearest,-140.69629845877253,0.0,
21.0,ew_8,BS_1,,0,nearest,-131.11464449099498,0.0,
21.0,ew_9,BS_1,,0,nearest,-129.8337845092717,0.0,
21.0,ns_0,BS_1,,0,nearest,-170.55272645138217,0.0,
21.0,ns_1,BS_1,,0,nearest,-169.30388536593009,0.0,
21.0,ns_10,BS_1,,0,nearest,-132.55247300597603,0.0,
21.0,ns_11,BS_1,,0,nearest,-130.8766151762797,0.0,
21.0,ns_12,BS_1,,0,nearest,-125.91708581443584,0.0,
21.0,ns_13,BS_1,,0,nearest,-124.99727037019647,0.0,
21.0,ns_14,BS_1,,0,nearest,-124.18082823044787,0.0,
21.0,ns_15,BS_1,,0,nearest,-123.53009188048068,0.0,
21.0,ns_16,BS_1,BS_1,1,nearest,-123.047602577214,440.00000000000006,21.91722915699807
