timestamp,vehicle_id,desired_bs_id,assigned_bs_id,accepted,baseline_name,score,throughput_truth,snr_db_truth
4.0,se_1,BS_1,,0,max_snr,-2.642770843001934,0.0,
4.0,se_2,BS_1,,0,max_snr,-2.882770843001926,0.0,
4.0,sn_0,BS_1,BS_1,1,max_snr,-2.022770843001924,38.0,-2.022770843001924
4.0,sn_1,BS_1,,0,max_snr,-2.1927708430019353,0.0,
4.0,sn_2,BS_1,,0,max_snr,-2.382770843001919,0.0,
4.0,sn_3,BS_1,,0,max_snr,-2.572770843001919,0.0,
4.0,sn_4,BS_1,,0,max_snr,-2.792770843001922,0.0,
4.0,we_0,BS_1,,0,max_snr,-2.032770843001935,0.0,
4.0,we_1,BS_1,,0,max_snr,-2.1927708430019353,0.0,
4.0,we_2,BS_1,,0,max_snr,-2.3727708430019243,0.0,
4.0,we_3,BS_1,,0,max_snr,-2.552770843001931,0.0,
4.0,we_4,BS_1,,0,max_snr,-2.7627708430019213,0.0,
4.0,we_5,BS_1,,0,max_snr,-2.932770843001916,0.0,
4.0,wn_0,BS_1,,0,max_snr,-2.382770843001919,0.0,
4.0,wn_1,BS_1,,0,max_snr,-2.6127708430019334,0.0,
4.0,wn_2,BS_1,,0,max_snr,-2.8527708430019256,0.0,
5.0,ew_0,BS_1,BS_1,1,max_snr,21.297229156998068,440.00000000000006,21.297229156998068
5.0,ew_1,BS_1,BS_1,1,max_snr,20.77722915699807,440.00000000000006,20.77722915699807
5.0,ew_2,BS_1,BS_1,1,max_snr,20.927229156998077,440.00000000000006,20.927229156998077
5.0,ew_3,BS_1,BS_1,1,max_snr,20.337229156998077,440.00000000000006,20.337229156998077
5.0,ew_4,BS_1,BS_1,1,max_snr,20.657229156998085,440.00000000000006,20.657229156998085
5.0,ew_5,BS_1,BS_1,1,max_snr,20.437229156998065,440.00000000000006,20.437229156998065
5.0,ns_0,BS_1,BS_1,1,max_snr,20.677229156998074,440.00000000000006,20.677229156998074
5.0,ns_1,BS_1,BS_1,1,max_snr,20.417229156998076,440.00000000000006,20.417229156998076
5.0,ns_2,BS_1,BS_1,1,max_snr,20.71722915699807,440.00000000000006,20.71722915699807
5.0,ns_3,BS_1,BS_1,1,max_snr,20.707229156998075,440.00000000000006,20.707229156998075
5.0,ns_4,BS_1,,0,max_snr,19.877229156998084,0.0,
5.0,ns_5,BS_1,,0,max_snr,19.54722915699807,0.0,
5.0,se_0,BS_1,,0,max_snr,-2.212770843001925,0.0,
5.0,se_1,BS_1,,0,max_snr,-2.4327708430019266,0.0,
5.0,se_2,BS_1,,0,max_snr,-2.6727708430019357,0.0,
5.0,sn_0,BS_1,,0,max_snr,-1.762770843001925,0.0,
5.0,sn_1,BS_1,,0,max_snr,-1.942770843001932,0.0,
5.0,sn_2,BS_1,,0,max_snr,-2.1227708430019203,0.0,
5.0,sn_3,BS_1,,0,max_snr,-2.3127708430019394,0.0,
5.0,sn_4,BS_1,,0,max_snr,-2.552770843001931,0.0,
5.0,sn_5,BS_1,,0,max_snr,-2.7427708430019324,0.0,
5.0,we_0,BS_1,,0,max_snr,-1.7927708430019265,0.0,
5.0,we_1,BS_1,,0,max_snr,-1.9527708430019264,0.0,
5.0,we_2,BS_1,,0,max_snr,-2.1227708430019203,0.0,
5.0,we_3,BS_1,,0,max_snr,-2.3027708430019276,0.0,
5.0,we_4,BS_1,,0,max_snr,-2.5427708430019185,0.0,
5.0,we_5,BS_1,,0,max_snr,-2.712770843001931,0.0,
5.0,we_6,BS_1,,0,max_snr,-2.892770843001938,0.0,
5.0,wn_0,BS_1,,0,max_snr,-2.172770843001928,0.0,
5.0,wn_1,BS_1,,0,max_snr,-2.4027708430019263,0.0,
5.0,wn_2,BS_1,,0,max_snr,-2.642770843001934,0.0,
5.0,wn_3,BS_1,,0,max_snr,-2.902770843001915,0.0,
6.0,ew_0,BS_1,BS_1,1,max_snr,20.847229156998075,440.00000000000006,20.847229156998075
6.0,ew_1,BS_1,BS_1,1,max_snr,20.757229156998072,440.00000000000006,20.757229156998072
6.0,ew_2,BS_1,BS_1,1,max_snr,20.81722915699807,440.00000000000006,20.81722915699807
6.0,ew_3,BS_1,BS_1,1,max_snr,20.97722915699808,440.00000000000006,20.97722915699808
6.0,ew_4,BS_1,BS_1,1,max_snr,20.337229156998077,440.00000000000006,20.337229156998077
6.0,ew_5,BS_1,,0,max_snr,20.05722915699807,0.0,
6.0,ew_6,BS_1,,0,max_snr,19.83722915699807,0.0,
6.0,ns_0,BS_1,BS_1,1,max_snr,21.027229156998075,440.00000000000006,21.027229156998075
6.0,ns_1,BS_1,BS_1,1,max_snr,20.877229156998077,440.00000000000006,20.877229156998077
6.0,ns_2,BS_1,BS_1,1,max_snr,21.057229156998076,440.00000000000006,21.057229156998076
6.0,ns_3,BS_1,BS_1,1,max_snr,20.257229156998076,440.00000000000006,20.257229156998076
6.0,ns_4,BS_1,BS_1,1,max_snr,20.657229156998085,440.00000000000006,20.657229156998085
6.0,ns_5,BS_1,,0,max_snr,20.24722915699807,0.0,
6.0,ns_6,BS_1,,0,max_snr,20.237229156998076,0.0,
6.0,se_0,BS_1,,0,max_snr,-2.002770843001934,0.0,
6.0,se_1,BS_1,,0,max_snr,-2.222770843001936,0.0,
6.0,se_2,BS_1,,0,max_snr,-2.4627708430019273,0.0,
6.0,se_3,BS_1,,0,max_snr,-2.73277084300192,0.0,
6.0,sn_0,BS_1,,0,max_snr,-1.5027708430019269,0.0,
6.0,sn_1,BS_1,,0,max_snr,-1.6727708430019388,0.0,
6.0,sn_2,BS_1,,0,max_snr,-1.8527708430019292,0.0,
6.0,sn_3,BS_1,,0,max_snr,-2.0427708430019296,0.0,
6.0,sn_4,BS_1,,0,max_snr,-2.3127708430019394,0.0,
6.0,sn_5,BS_1,,0,max_snr,-2.4927708430019293,0.0,
6.0,sn_6,BS_1,,0,max_snr,-2.68277084300193,0.0,
6.0,sn_7,BS_1,,0,max_snr,-2.882770843001926,0.0,
6.0,we_0,BS_1,,0,max_snr,-1.552770843001935,0.0,
6.0,we_1,BS_1,,0,max_snr,-1.70277084300194,0.0,
6.0,we_2,BS_1,,0,max_snr,-1.8727708430019163,0.0,
6.0,we_3,BS_1,,0,max_snr,-2.0427708430019296,0.0,
6.0,we_4,BS_1,,0,max_snr,-2.3127708430019394,0.0,
6.0,we_5,BS_1,,0,max_snr,-2.4827708430019166,0.0,
6.0,we_6,BS_1,,0,max_snr,-2.652770843001929,0.0,
6.0,we_7,BS_1,,0,max_snr,-2.8427708430019134,0.0,
6.0,wn_0,BS_1,,0,max_snr,-1.96277084300192,0.0,
6.0,wn_1,BS_1,,0,max_snr,-2.1927708430019353,0.0,
6.0,wn_2,BS_1,,0,max_snr,-2.422770843001932,0.0,
6.0,wn_3,BS_1,,0,max_snr,-2.7027708430019364,0.0,
7.0,ew_0,BS_1,BS_1,1,max_snr,21.097229156998083,440.00000000000006,21.097229156998083
7.0,ew_1,BS_1,BS_1,1,max_snr,21.467229156998073,440.00000000000006,21.467229156998073
7.0,ew_2,BS_1,BS_1,1,max_snr,21.35722915699807,440.00000000000006,21.35722915699807
7.0,ew_3,BS_1,BS_1,1,max_snr,21.297229156998068,440.00000000000006,21.297229156998068
7.0,ew_4,BS_1,BS_1,1,max_snr,20.56722915699808,440.00000000000006,20.56722915699808
7.0,ew_5,BS_1,BS_1,1,max_snr,20.967229156998073,440.00000000000006,20.967229156998073
7.0,ew_6,BS_1,BS_1,1,max_snr,20.61722915699807,440.00000000000006,20.61722915699807
7.0,ew_7,BS_1,,0,max_snr,20.55722915699807,0.0,
7.0,ew_8,BS_1,,0,max_snr,20.167229156998072,0.0,
7.0,ns_0,BS_1,BS_1,1,max_snr,21.527229156998075,440.00000000000006,21.527229156998075
7.0,ns_1,BS_1,BS_1,1,max_snr,20.81722915699807,440.00000000000006,20.81722915699807
7.0,ns_2,BS_1,BS_1,1,max_snr,20.947229156998077,440.00000000000006,20.947229156998077
7.0,ns_3,BS_1,,0,max_snr,20.527229156998068,0.0,
7.0,ns_4,BS_1,,0,max_snr,20.36722915699808,0.0,
7.0,ns_5,BS_1,,0,max_snr,20.37722915699808,0.0,
7.0,ns_6,BS_1,,0,max_snr,20.447229156998077,0.0,
7.0,ns_7,BS_1,,0,max_snr,19.987229156998083,0.0,
7.0,se_0,BS_1,,0,max_snr,-1.7927708430019265,0.0,
7.0,se_1,BS_1,,0,max_snr,-2.0127708430019293,0.0,
7.0,se_2,BS_1,,0,max_snr,-2.242770843001925,0.0,
7.0,se_3,BS_1,,0,max_snr,-2.5327708430019245,0.0,
7.0,se_4,BS_1,,0,max_snr,-2.7627708430019213,0.0,
7.0,sn_0,BS_1,,0,max_snr,-1.2427708430019282,0.0,
7.0,sn_1,BS_1,,0,max_snr,-1.4027708430019292,0.0,
7.0,sn_2,BS_1,,0,max_snr,-1.5827708430019354,0.0,
7.0,sn_3,BS_1,,0,max_snr,-1.762770843001925,0.0,
7.0,sn_4,BS_1,,0,max_snr,-2.0727708430019303,0.0,
7.0,sn_5,BS_1,,0,max_snr,-2.242770843001925,0.0,
7.0,sn_6,BS_1,,0,max_snr,-2.4327708430019266,0.0,
7.0,sn_7,BS_1,,0,max_snr,-2.622770843001928,0.0,
7.0,sn_8,BS_1,,0,max_snr,-2.8427708430019134,0.0,
7.0,we_0,BS_1,,0,max_snr,-1.3027708430019307,0.0,
7.0,we_1,BS_1,,0,max_snr,-1.4527708430019377,0.0,
7.0,we_2,BS_1,,0,max_snr,-1.6127708430019372,0.0,
7.0,we_3,BS_1,,0,max_snr,-1.782770843001933,0.0,
7.0,we_4,BS_1,,0,max_snr,-2.082770843001925,0.0,
7.0,we_5,BS_1,,0,max_snr,-2.242770843001925,0.0,
7.0,we_6,BS_1,,0,max_snr,-2.4127708430019204,0.0,
7.0,we_7,BS_1,,0,max_snr,-2.602770843001921,0.0,
7.0,we_8,BS_1,,0,max_snr,-2.8027708430019347,0.0,
7.0,wn_0,BS_1,,0,max_snr,-1.752770843001931,0.0,
7.0,wn_1,BS_1,,0,max_snr,-1.972770843001934,0.0,
7.0,wn_2,BS_1,,0,max_snr,-2.2027708430019297,0.0,
7.0,wn_3,BS_1,,0,max_snr,-2.502770843001923,0.0,
7.0,wn_4,BS_1,,0,max_snr,-2.73277084300192,0.0,
8.0,ew_0,BS_1,BS_1,1,max_snr,21.61722915699808,440.00000000000006,21.61722915699808
8.0,ew_1,BS_1,BS_1,1,max_snr,21.767229156998084,440.00000000000006,21.767229156998084
8.0,ew_2,BS_1,BS_1,1,max_snr,21.59722915699808,440.00000000000006,21.59722915699808
8.0,ew_3,BS_1,BS_1,1,max_snr,20.927229156998077,440.00000000000006,20.927229156998077
8.0,ew_4,BS_1,,0,max_snr,20.71722915699807,0.0,
8.0,ew_5,BS_1,BS_1,1,max_snr,20.81722915699807,440.00000000000006,20.81722915699807
8.0,ew_6,BS_1,,0,max_snr,20.597229156998083,0.0,
8.0,ew_7,BS_1,,0,max_snr,20.737229156998076,0.0,
8.0,ew_8,BS_1,,0,max_snr,19.987229156998083,0.0,
8.0,ew_9,BS_1,,0,max_snr,19.887229156998067,0.0,
8.0,ns_0,BS_1,BS_1,1,max_snr,21.957229156998075,440.00000000000006,21.957229156998075
8.0,ns_1,BS_1,BS_1,1,max_snr,21.01722915699808,440.00000000000006,21.01722915699808
8.0,ns_2,BS_1,BS_1,1,max_snr,21.537229156998077,440.00000000000006,21.537229156998077
8.0,ns_3,BS_1,BS_1,1,max_snr,20.917229156998076,440.00000000000006,20.917229156998076
8.0,ns_4,BS_1,,0,max_snr,20.61722915699807,0.0,
8.0,ns_5,BS_1,BS_1,1,max_snr,20.967229156998073,440.00000000000006,20.967229156998073
8.0,ns_6,BS_1,,0,max_snr,20.267229156998077,0.0,
8.0,ns_7,BS_1,,0,max_snr,19.937229156998065,0.0,
8.0,ns_8,BS_1,,0,max_snr,20.34722915699808,0.0,
8.0,se_0,BS_1,,0,max_snr,-1.572770843001924,0.0,
8.0,se_1,BS_1,,0,max_snr,-1.7927708430019265,0.0,
8.0,se_2,BS_1,,0,max_snr,-2.022770843001924,0.0,
8.0,se_3,BS_1,,0,max_snr,-2.3327708430019283,0.0,
8.0,se_4,BS_1,,0,max_snr,-2.5627708430019256,0.0,
8.0,se_5,BS_1,,0,max_snr,-2.8027708430019347,0.0,
8.0,sn_0,BS_1,,0,max_snr,-0.9727708430019364,0.0,
8.0,sn_1,BS_1,,0,max_snr,-1.1227708430019243,0.0,
8.0,sn_2,BS_1,,0,max_snr,-1.3027708430019307,0.0,
8.0,sn_3,BS_1,,0,max_snr,-1.4827708430019195,0.0,
8.0,sn_4,BS_1,,0,max_snr,-1.812770843001933,0.0,
8.0,sn_5,BS_1,,0,max_snr,-1.9927708430019215,0.0,
8.0,sn_6,BS_1,,0,max_snr,-2.172770843001928,0.0,
8.0,sn_7,BS_1,,0,max_snr,-2.36277084300193,0.0,
8.0,sn_8,BS_1,,0,max_snr,-2.602770843001921,0.0,
8.0,sn_9,BS_1,,0,max_snr,-2.792770843001922,0.0,
8.0,we_0,BS_1,,0,max_snr,-1.0427708430019154,0.0,
8.0,we_1,BS_1,,0,max_snr,-1.1927708430019213,0.0,
8.0,we_10,BS_1,,0,max_snr,-2.932770843001916,0.0,
8.0,we_2,BS_1,,0,max_snr,-1.3427708430019267,0.0,
8.0,we_3,BS_1,,0,max_snr,-1.5127708430019218,0.0,
8.0,we_4,BS_1,,0,max_snr,-1.842770843001916,0.0,
8.0,we_5,BS_1,,0,max_snr,-2.002770843001934,0.0,
8.0,we_6,BS_1,,0,max_snr,-2.172770843001928,0.0,
8.0,we_7,BS_1,,0,max_snr,-2.352770843001917,0.0,
8.0,we_8,BS_1,,0,max_snr,-2.5827708430019323,0.0,
8.0,we_9,BS_1,,0,max_snr,-2.752770843001927,0.0,
8.0,wn_0,BS_1,,0,max_snr,-1.532770843001928,0.0,
8.0,wn_1,BS_1,,0,max_snr,-1.752770843001931,0.0,
8.0,wn_2,BS_1,,0,max_snr,-1.9827708430019269,0.0,
8.0,wn_3,BS_1,,0,max_snr,-2.3027708430019276,0.0,
8.0,wn_4,BS_1,,0,max_snr,-2.5327708430019245,0.0,
8.0,wn_5,BS_1,,0,max_snr,-2.7727708430019335,0.0,
9.0,ew_0,BS_1,BS_1,1,max_snr,21.457229156998075,440.00000000000006,21.457229156998075
9.0,ew_1,BS_1,BS_1,1,max_snr,21.81722915699808,440.00000000000006,21.81722915699808
9.0,ew_10,BS_1,,0,max_snr,20.487229156998083,0.0,
9.0,ew_2,BS_1,BS_1,1,max_snr,21.72722915699808,440.00000000000006,21.72722915699808
9.0,ew_3,BS_1,BS_1,1,max_snr,21.717229156998066,440.00000000000006,21.717229156998066
9.0,ew_4,BS_1,BS_1,1,max_snr,21.19722915699807,440.00000000000006,21.19722915699807
9.0,ew_5,BS_1,,0,max_snr,21.137229156998067,0.0,
9.0,ew_6,BS_1,BS_1,1,max_snr,21.187229156998065,440.00000000000006,21.187229156998065
9.0,ew_7,BS_1,,0,max_snr,20.547229156998064,0.0,
9.0,ew_8,BS_1,,0,max_snr,20.807229156998073,0.0,
9.0,ew_9,BS_1,,0,max_snr,20.707229156998075,0.0,
9.0,ns_0,BS_1,BS_1,1,max_snr,21.527229156998075,440.00000000000006,21.527229156998075
9.0,ns_1,BS_1,BS_1,1,max_snr,21.94722915699807,440.00000000000006,21.94722915699807
9.0,ns_10,BS_1,,0,max_snr,19.55722915699807,0.0,
9.0,ns_2,BS_1,BS_1,1,max_snr,21.33722915699807,440.00000000000006,21.33722915699807
9.0,ns_3,BS_1,,0,max_snr,20.827229156998072,0.0,
9.0,ns_4,BS_1,BS_1,1,max_snr,21.19722915699807,440.00000000000006,21.19722915699807
9.0,ns_5,BS_1,,0,max_snr,21.087229156998077,0.0,
9.0,ns_6,BS_1,,0,max_snr,20.42722915699808,0.0,
9.0,ns_7,BS_1,,0,max_snr,20.887229156998075,0.0,
9.0,ns_8,BS_1,,0,max_snr,20.05722915699807,0.0,
9.0,ns_9,BS_1,,0,max_snr,20.037229156998073,0.0,
9.0,se_0,BS_1,,0,max_snr,-1.3527708430019207,0.0,
9.0,se_1,BS_1,,0,max_snr,-1.5627708430019291,0.0,
9.0,se_2,BS_1,,0,max_snr,-1.7927708430019265,0.0,
9.0,se_3,BS_1,,0,max_snr,-2.1227708430019203,0.0,
9.0,se_4,BS_1,,0,max_snr,-2.352770843001917,0.0,
9.0,se_5,BS_1,,0,max_snr,-2.5927708430019267,0.0,
9.0,se_6,BS_1,,0,max_snr,-2.8527708430019256,0.0,
9.0,sn_0,BS_1,,0,max_snr,-0.6927708430019315,0.0,
9.0,sn_1,BS_1,,0,max_snr,-0.84277084300192,0.0,
9.0,sn_10,BS_1,,0,max_snr,-2.73277084300192,0.0,
9.0,sn_2,BS_1,,0,max_snr,-1.0127708430019149,0.0,
9.0,sn_3,BS_1,,0,max_snr,-1.182770843001926,0.0,
9.0,sn_4,BS_1,,0,max_snr,-1.5627708430019291,0.0,
9.0,sn_5,BS_1,,0,max_snr,-1.732770843001924,0.0,
9.0,sn_6,BS_1,,0,max_snr,-1.902770843001918,0.0,
9.0,sn_7,BS_1,,0,max_snr,-2.092770843001919,0.0,
9.0,sn_8,BS_1,,0,max_snr,-2.36277084300193,0.0,
9.0,sn_9,BS_1,,0,max_snr,-2.5427708430019185,0.0,
9.0,we_0,BS_1,,0,max_snr,-0.7827708430019352,0.0,
9.0,we_1,BS_1,,0,max_snr,-0.9227708430019288,0.0,
9.0,we_10,BS_1,,0,max_snr,-2.7027708430019364,0.0,
9.0,we_11,BS_1,,0,max_snr,-2.892770843001938,0.0,
9.0,we_2,BS_1,,0,max_snr,-1.0727708430019167,0.0,
9.0,we_3,BS_1,,0,max_snr,-1.232770843001917,0.0,
9.0,we_4,BS_1,,0,max_snr,-1.602770843001924,0.0,
9.0,we_5,BS_1,,0,max_snr,-1.752770843001931,0.0,
9.0,we_6,BS_1,,0,max_snr,-1.9227708430019248,0.0,
9.0,we_7,BS_1,,0,max_snr,-2.092770843001919,0.0,
9.0,we_8,BS_1,,0,max_snr,-2.36277084300193,0.0,
9.0,we_9,BS_1,,0,max_snr,-2.522770843001931,0.0,
9.0,wn_0,BS_1,,0,max_snr,-1.3127708430019256,0.0,
9.0,wn_1,BS_1,,0,max_snr,-1.5227708430019335,0.0,
9.0,wn_2,BS_1,,0,max_snr,-1.752770843001931,0.0,
9.0,wn_3,BS_1,,0,max_snr,-2.092770843001919,0.0,
9.0,wn_4,BS_1,,0,max_snr,-2.322770843001917,0.0,
9.0,wn_5,BS_1,,0,max_snr,-2.552770843001931,0.0,
9.0,wn_6,BS_1,,0,max_snr,-2.822770843001923,0.0,
10.0,ew_0,BS_1,BS_1,1,max_snr,22.147229156998076,440.00000000000006,22.147229156998076
10.0,ew_1,BS_1,BS_1,1,max_snr,21.78722915699808,440.00000000000006,21.78722915699808
10.0,ew_10,BS_1,,0,max_snr,20.22722915699807,0.0,
10.0,ew_11,BS_1,,0,max_snr,19.84722915699808,0.0,
10.0,ew_2,BS_1,BS_1,1,max_snr,21.537229156998077,440.00000000000006,21.537229156998077
10.0,ew_3,BS_1,BS_1,1,max_snr,21.397229156998073,440.00000000000006,21.397229156998073
10.0,ew_4,BS_1,,0,max_snr,21.077229156998065,0.0,
10.0,ew_5,BS_1,BS_1,1,max_snr,21.097229156998083,440.00000000000006,21.097229156998083
10.0,ew_6,BS_1,BS_1,1,max_snr,21.127229156998084,440.00000000000006,21.127229156998084
10.0,ew_7,BS_1,,0,max_snr,20.677229156998074,0.0,
10.0,ew_8,BS_1,,0,max_snr,20.877229156998077,0.0,
10.0,ew_9,BS_1,,0,max_snr,20.277229156998075,0.0,
10.0,ns_0,BS_1,,0,max_snr,21.047229156998064,0.0,
10.0,ns_1,BS_1,BS_1,1,max_snr,21.107229156998063,440.00000000000006,21.107229156998063
10.0,ns_10,BS_1,,0,max_snr,20.05722915699807,0.0,
10.0,ns_11,BS_1,,0,max_snr,20.197229156998073,0.0,
10.0,ns_2,BS_1,BS_1,1,max_snr,21.857229156998063,440.00000000000006,21.857229156998063
10.0,ns_3,BS_1,BS_1,1,max_snr,21.96722915699807,440.00000000000006,21.96722915699807
10.0,ns_4,BS_1,BS_1,1,max_snr,21.78722915699808,440.00000000000006,21.78722915699808
10.0,ns_5,BS_1,,0,max_snr,20.69722915699807,0.0,
10.0,ns_6,BS_1,,0,max_snr,20.55722915699807,0.0,
10.0,ns_7,BS_1,,0,max_snr,20.847229156998075,0.0,
10.0,ns_8,BS_1,,0,max_snr,20.847229156998075,0.0,
10.0,ns_9,BS_1,,0,max_snr,20.40722915699808,0.0,
10.0,se_0,BS_1,,0,max_snr,-1.1227708430019243,0.0,
10.0,se_1,BS_1,,0,max_snr,-1.3327708430019327,0.0,
10.0,se_2,BS_1,,0,max_snr,-1.5627708430019291,0.0,
10.0,se_3,BS_1,,0,max_snr,-1.9127708430019308,0.0,
10.0,se_4,BS_1,,0,max_snr,-2.142770843001927,0.0,
10.0,se_5,BS_1,,0,max_snr,-2.3727708430019243,0.0,
10.0,se_6,BS_1,,0,max_snr,-2.652770843001929,0.0,
10.0,se_7,BS_1,,0,max_snr,-2.892770843001938,0.0,
10.0,sn_0,BS_1,,0,max_snr,-0.4027708430019142,0.0,
10.0,sn_1,BS_1,,0,max_snr,-0.5527708430019207,0.0,
10.0,sn_10,BS_1,,0,max_snr,-2.4827708430019166,0.0,
10.0,sn_11,BS_1,,0,max_snr,-2.68277084300193,0.0,
10.0,sn_12,BS_1,,0,max_snr,-2.882770843001926,0.0,
10.0,sn_2,BS_1,,0,max_snr,-0.7127708430019206,0.0,
10.0,sn_3,BS_1,,0,max_snr,-0.8927708430019275,0.0,
10.0,sn_4,BS_1,,0,max_snr,-1.2927708430019194,0.0,
10.0,sn_5,BS_1,,0,max_snr,-1.4627708430019306,0.0,
10.0,sn_6,BS_1,,0,max_snr,-1.632770843001926,0.0,
10.0,sn_7,BS_1,,0,max_snr,-1.8227708430019276,0.0,
10.0,sn_8,BS_1,,0,max_snr,-2.1227708430019203,0.0,
10.0,sn_9,BS_1,,0,max_snr,-2.292770843001915,0.0,
10.0,we_0,BS_1,,0,max_snr,-0.5227708430019192,0.0,
10.0,we_1,BS_1,,0,max_snr,-0.6527708430019186,0.0,
10.0,we_10,BS_1,,0,max_snr,-2.4627708430019273,0.0,
10.0,we_11,BS_1,,0,max_snr,-2.642770843001934,0.0,
10.0,we_12,BS_1,,0,max_snr,-2.8527708430019256,0.0,
10.0,we_2,BS_1,,0,max_snr,-0.802770843001924,0.0,
10.0,we_3,BS_1,,0,max_snr,-0.95277084300193,0.0,
10.0,we_4,BS_1,,0,max_snr,-1.3527708430019207,0.0,
10.0,we_5,BS_1,,0,max_snr,-1.5027708430019269,0.0,
10.0,we_6,BS_1,,0,max_snr,-1.6627708430019277,0.0,
10.0,we_7,BS_1,,0,max_snr,-1.8327708430019212,0.0,
10.0,we_8,BS_1,,0,max_snr,-2.1227708430019203,0.0,
10.0,we_9,BS_1,,0,max_snr,-2.292770843001915,0.0,
10.0,wn_0,BS_1,,0,max_snr,-1.0827708430019294,0.0,
10.0,wn_1,BS_1,,0,max_snr,-1.2927708430019194,0.0,
10.0,wn_2,BS_1,,0,max_snr,-1.5127708430019218,0.0,
10.0,wn_3,BS_1,,0,max_snr,-1.8827708430019288,0.0,
