timestamp,vehicle_id,action_type,bs_id,relay_id,rate_shannon,rate_mcs,rate_dkmcs,truth_rate_mcs
0.0,we_0,direct,BS_2,-1,1291.5719843179863,550.0,550.0,550.0
0.0,we_0,direct,BS_3,-1,540.5870854910795,330.0,148.0,330.0
0.0,we_0,direct,BS_1,-1,539.938405947821,330.0,148.0,330.0
1.0,ns_0,direct,BS_2,-1,2210.4600213114977,550.0,550.0,550.0
1.0,ns_0,direct,BS_1,-1,1282.9361231522607,550.0,550.0,550.0
1.0,ns_0,direct,BS_3,-1,540.5870854910795,330.0,148.0,330.0
1.0,we_1,direct,BS_2,-1,1301.2043697811412,550.0,550.0,550.0
1.0,we_1,direct,BS_3,-1,542.2090919571765,330.0,148.0,330.0
1.0,we_1,direct,BS_1,-1,541.2358354989215,330.0,148.0,330.0
1.0,we_1,relay,BS_2,we_0,1279.5349532347514,550.0,550.0,550.0
1.0,we_1,relay,BS_3,we_0,548.051888022682,330.0,148.0,330.0
1.0,we_1,relay,BS_1,we_0,546.7530123095013,330.0,148.0,330.0
1.0,ew_0,direct,BS_1,-1,1965.8921622754865,550.0,550.0,550.0
1.0,ew_0,direct,BS_3,-1,1942.6858933509427,550.0,550.0,550.0
1.0,ew_0,direct,BS_2,-1,1494.33931150287,550.0,550.0,550.0
1.0,we_0,direct,BS_2,-1,1303.197287014338,550.0,550.0,550.0
1.0,we_0,direct,BS_3,-1,548.051888022682,330.0,148.0,330.0
1.0,we_0,direct,BS_1,-1,546.7530123095013,330.0,148.0,330.0
1.0,we_0,relay,BS_2,we_1,1279.5349532347514,550.0,550.0,550.0
1.0,we_0,relay,BS_3,we_1,542.2090919571765,330.0,148.0,330.0
1.0,we_0,relay,BS_1,we_1,541.2358354989215,330.0,148.0,330.0
1.0,sn_0,direct,BS_3,-1,1305.5223612714306,550.0,550.0,550.0
1.0,sn_0,direct,BS_2,-1,1096.8214546076422,550.0,550.0,550.0
1.0,sn_0,direct,BS_1,-1,546.1036756816688,330.0,148.0,330.0
2.0,we_2,direct,BS_2,-1,1290.5755353070374,550.0,550.0,550.0
2.0,we_2,direct,BS_3,-1,543.8315340243411,330.0,148.0,330.0
2.0,we_2,direct,BS_1,-1,542.8580167793763,330.0,148.0,330.0
2.0,we_2,relay,BS_2,wn_0,1311.8332991045552,550.0,550.0,550.0
2.0,we_2,relay,BS_3,wn_0,545.7790328050223,330.0,148.0,330.0
2.0,we_2,relay,BS_1,wn_0,544.8052063724903,330.0,148.0,330.0
2.0,we_2,relay,BS_2,we_1,1272.2277659919416,550.0,550.0,550.0
2.0,we_2,relay,BS_3,we_1,549.6758592249918,330.0,148.0,330.0
2.0,we_2,relay,BS_1,we_1,548.7014265161683,330.0,148.0,330.0
2.0,we_2,relay,BS_2,we_0,1086.2559475510554,550.0,550.0,550.0
2.0,we_2,relay,BS_3,we_0,555.2004319645328,330.0,240.0,330.0
2.0,we_2,relay,BS_1,we_0,554.2251673136152,330.0,240.0,330.0
2.0,sn_2,direct,BS_3,-1,1311.1689883729807,550.0,550.0,550.0
2.0,sn_2,direct,BS_2,-1,1087.6804159258231,550.0,550.0,550.0
2.0,sn_2,direct,BS_1,-1,541.5602368305894,330.0,148.0,330.0
2.0,sn_2,relay,BS_3,se_0,1315.4870142356851,550.0,550.0,550.0
2.0,sn_2,relay,BS_2,se_0,1092.3154476754469,550.0,550.0,550.0
2.0,sn_2,relay,BS_1,se_0,543.8315340243411,330.0,148.0,330.0
2.0,sn_2,relay,BS_3,sn_1,1253.6279069019663,550.0,550.0,550.0
2.0,sn_2,relay,BS_2,sn_1,1100.2721321761717,550.0,550.0,550.0
2.0,sn_2,relay,BS_1,sn_1,547.7271438798207,330.0,148.0,330.0
2.0,sn_2,relay,BS_3,sn_0,1077.6237149127694,550.0,550.0,550.0
2.0,sn_2,relay,BS_2,sn_0,1077.6237149127694,550.0,550.0,550.0
2.0,sn_2,relay,BS_1,sn_0,553.5750711311113,330.0,240.0,330.0
2.0,ew_1,direct,BS_3,-1,1945.4425032492832,550.0,550.0,550.0
2.0,ew_1,direct,BS_1,-1,1940.1526425733653,550.0,550.0,550.0
2.0,ew_1,direct,BS_2,-1,1495.4726027460667,550.0,550.0,550.0
2.0,ew_1,relay,BS_1,ew_0,1284.1850087630726,550.0,550.0,550.0
2.0,ew_1,relay,BS_3,ew_0,1284.1850087630726,550.0,550.0,550.0
2.0,ew_1,relay,BS_2,ew_0,1284.1850087630726,550.0,550.0,550.0
2.0,sn_1,direct,BS_3,-1,1300.5400647751535,550.0,550.0,550.0
2.0,sn_1,direct,BS_2,-1,1100.2721321761717,550.0,550.0,550.0
2.0,sn_1,direct,BS_1,-1,547.7271438798207,330.0,148.0,330.0
2.0,sn_1,relay,BS_3,se_0,1315.4870142356851,550.0,550.0,550.0
2.0,sn_1,relay,BS_2,se_0,1092.3154476754469,550.0,550.0,550.0
2.0,sn_1,relay,BS_1,se_0,543.8315340243411,330.0,148.0,330.0
2.0,sn_1,relay,BS_3,sn_0,1271.8956223980845,550.0,550.0,550.0
2.0,sn_1,relay,BS_2,sn_0,1112.486129280368,550.0,550.0,550.0
2.0,sn_1,relay,BS_1,sn_0,553.5750711311113,330.0,240.0,330.0
2.0,sn_1,relay,BS_3,sn_2,1253.6279069019663,550.0,550.0,550.0
2.0,sn_1,relay,BS_2,sn_2,1087.6804159258231,550.0,550.0,550.0
2.0,sn_1,relay,BS_1,sn_2,541.5602368305894,330.0,148.0,330.0
2.0,ns_0,direct,BS_2,-1,2232.780838636838,550.0,550.0,550.0
2.0,ns_0,direct,BS_1,-1,1312.1654545994554,550.0,550.0,550.0
2.0,ns_0,direct,BS_3,-1,548.051888022682,330.0,148.0,330.0
2.0,ns_0,relay,BS_2,ns_1,1264.9206335380345,550.0,550.0,550.0
2.0,ns_0,relay,BS_1,ns_1,1264.9206335380345,550.0,550.0,550.0
2.0,ns_0,relay,BS_3,ns_1,542.2090919571765,330.0,148.0,330.0
2.0,we_1,direct,BS_2,-1,1299.2114558810365,550.0,550.0,550.0
2.0,we_1,direct,BS_3,-1,549.6758592249918,330.0,148.0,330.0
2.0,we_1,direct,BS_1,-1,548.7014265161683,330.0,148.0,330.0
2.0,we_1,relay,BS_2,wn_0,1311.8332991045552,550.0,550.0,550.0
2.0,we_1,relay,BS_3,wn_0,545.7790328050223,330.0,148.0,330.0
2.0,we_1,relay,BS_1,wn_0,544.8052063724903,330.0,148.0,330.0
2.0,we_1,relay,BS_2,we_0,1291.8244297307529,550.0,550.0,550.0
2.0,we_1,relay,BS_3,we_0,555.2004319645328,330.0,240.0,330.0
2.0,we_1,relay,BS_1,we_0,554.2251673136152,330.0,240.0,330.0
2.0,we_1,relay,BS_2,we_2,1272.2277659919416,550.0,550.0,550.0
2.0,we_1,relay,BS_3,we_2,543.8315340243411,330.0,148.0,330.0
2.0,we_1,relay,BS_1,we_2,542.8580167793763,330.0,148.0,330.0
2.0,sn_0,direct,BS_3,-1,1305.1902075349055,550.0,550.0,550.0
2.0,sn_0,direct,BS_2,-1,1112.486129280368,550.0,550.0,550.0
2.0,sn_0,direct,BS_1,-1,553.5750711311113,330.0,240.0,330.0
2.0,sn_0,relay,BS_3,sn_1,1271.8956223980845,550.0,550.0,550.0
2.0,sn_0,relay,BS_2,sn_1,1100.2721321761717,550.0,550.0,550.0
2.0,sn_0,relay,BS_1,sn_1,547.7271438798207,330.0,148.0,330.0
2.0,sn_0,relay,BS_3,se_0,1132.4095237962397,550.0,550.0,550.0
2.0,sn_0,relay,BS_2,se_0,1092.3154476754469,550.0,550.0,550.0
2.0,sn_0,relay,BS_1,se_0,543.8315340243411,330.0,148.0,330.0
2.0,sn_0,relay,BS_3,sn_2,1077.6237149127694,550.0,550.0,550.0
2.0,sn_0,relay,BS_2,sn_2,1077.6237149127694,550.0,550.0,550.0
2.0,sn_0,relay,BS_1,sn_2,541.5602368305894,330.0,148.0,330.0
2.0,ew_0,direct,BS_1,-1,1916.4278986506872,550.0,550.0,550.0
2.0,ew_0,direct,BS_3,-1,1911.3800737201416,550.0,550.0,550.0
2.0,ew_0,direct,BS_2,-1,1499.3144563469857,550.0,550.0,550.0
2.0,ew_0,relay,BS_3,ew_1,1284.1850087630726,550.0,550.0,550.0
2.0,ew_0,relay,BS_1,ew_1,1284.1850087630726,550.0,550.0,550.0
2.0,ew_0,relay,BS_2,ew_1,1284.1850087630726,550.0,550.0,550.0
2.0,se_0,direct,BS_3,-1,1315.4870142356851,550.0,550.0,550.0
2.0,se_0,direct,BS_2,-1,1092.3154476754469,550.0,550.0,550.0
2.0,se_0,direct,BS_1,-1,543.8315340243411,330.0,148.0,330.0
2.0,se_0,relay,BS_3,sn_2,1311.1689883729807,550.0,550.0,550.0
2.0,se_0,relay,BS_2,sn_2,1087.6804159258231,550.0,550.0,550.0
2.0,se_0,relay,BS_1,sn_2,541.5602368305894,330.0,148.0,330.0
2.0,se_0,relay,BS_3,sn_1,1300.5400647751535,550.0,550.0,550.0
2.0,se_0,relay,BS_2,sn_1,1100.2721321761717,550.0,550.0,550.0
2.0,se_0,relay,BS_1,sn_1,547.7271438798207,330.0,148.0,330.0
2.0,se_0,relay,BS_3,sn_0,1132.4095237962397,550.0,550.0,550.0
2.0,se_0,relay,BS_2,sn_0,1112.486129280368,550.0,550.0,550.0
2.0,se_0,relay,BS_1,sn_0,553.5750711311113,330.0,240.0,330.0
2.0,ns_1,direct,BS_2,-1,2199.57855732657,550.0,550.0,550.0
2.0,ns_1,direct,BS_1,-1,1307.5152855703143,550.0,550.0,550.0
2.0,ns_1,direct,BS_3,-1,542.2090919571765,330.0,148.0,330.0
2.0,ns_1,relay,BS_2,ns_0,1264.9206335380345,550.0,550.0,550.0
2.0,ns_1,relay,BS_1,ns_0,1264.9206335380345,550.0,550.0,550.0
2.0,ns_1,relay,BS_3,ns_0,548.051888022682,330.0,148.0,330.0
2.0,we_0,direct,BS_2,-1,1320.4693693544064,550.0,550.0,550.0
2.0,we_0,direct,BS_3,-1,555.2004319645328,330.0,240.0,330.0
2.0,we_0,direct,BS_1,-1,554.2251673136152,330.0,240.0,330.0
2.0,we_0,relay,BS_2,we_1,1291.8244297307529,550.0,550.0,550.0
2.0,we_0,relay,BS_3,we_1,549.6758592249918,330.0,148.0,330.0
2.0,we_0,relay,BS_1,we_1,548.7014265161683,330.0,148.0,330.0
2.0,we_0,relay,BS_2,wn_0,1142.3715522058264,550.0,550.0,550.0
2.0,we_0,relay,BS_3,wn_0,545.7790328050223,330.0,148.0,330.0
2.0,we_0,relay,BS_1,wn_0,544.8052063724903,330.0,148.0,330.0
2.0,we_0,relay,BS_2,we_2,1086.2559475510554,550.0,550.0,550.0
2.0,we_0,relay,BS_3,we_2,543.8315340243411,330.0,148.0,330.0
2.0,we_0,relay,BS_1,we_2,542.8580167793763,330.0,148.0,330.0
2.0,wn_0,direct,BS_2,-1,1311.8332991045552,550.0,550.0,550.0
2.0,wn_0,direct,BS_3,-1,545.7790328050223,330.0,148.0,330.0
2.0,wn_0,direct,BS_1,-1,544.8052063724903,330.0,148.0,330.0
2.0,wn_0,relay,BS_2,we_2,1290.5755353070374,550.0,550.0,550.0
2.0,wn_0,relay,BS_3,we_2,543.8315340243411,330.0,148.0,330.0
2.0,wn_0,relay,BS_1,we_2,542.8580167793763,330.0,148.0,330.0
2.0,wn_0,relay,BS_2,we_1,1299.2114558810365,550.0,550.0,550.0
2.0,wn_0,relay,BS_3,we_1,549.6758592249918,330.0,148.0,330.0
2.0,wn_0,relay,BS_1,we_1,548.7014265161683,330.0,148.0,330.0
2.0,wn_0,relay,BS_2,we_0,1142.3715522058264,550.0,550.0,550.0
2.0,wn_0,relay,BS_3,we_0,555.2004319645328,330.0,240.0,330.0
2.0,wn_0,relay,BS_1,we_0,554.2251673136152,330.0,240.0,330.0
3.0,we_2,direct,BS_2,-1,1317.479954055128,550.0,550.0,550.0
3.0,we_2,direct,BS_3,-1,551.625170916942,330.0,240.0,330.0
3.0,we_2,direct,BS_1,-1,550.3255639166467,330.0,148.0,330.0
3.0,we_2,relay,BS_2,wn_0,1309.1760582583972,550.0,550.0,550.0
3.0,we_2,relay,BS_3,wn_0,552.2750726472069,330.0,240.0,330.0
3.0,we_2,relay,BS_1,wn_0,551.300244555258,330.0,148.0,330.0
3.0,we_2,relay,BS_2,we_1,1284.1850087630726,550.0,550.0,550.0
3.0,we_2,relay,BS_3,we_1,557.1513911382068,330.0,240.0,330.0
3.0,we_2,relay,BS_1,we_1,556.1758402216353,330.0,240.0,330.0
3.0,we_2,relay,BS_2,we_3,1265.2527746940088,550.0,550.0,550.0
3.0,we_2,relay,BS_3,we_3,545.4544069363182,330.0,148.0,330.0
3.0,we_2,relay,BS_1,we_3,544.4806317524404,330.0,148.0,330.0
