timestamp,link_type,tx_id,rx_id,received_power,path_loss,delay_spread,is_line_of_sight,num_paths,p_tot_watts,p_max_watts,dominance,k_factor,k_factor_db,prop_mode,received_power_watts,snr,snr_db,theoretical_throughput_bps,theoretical_throughput_mbps,mcs_index,spectral_efficiency_bpshz,throughput_mbps_mcs,margin_db_used,snr_db_eff_margin,mcs_index_est,spectral_efficiency_bpshz_est,throughput_mbps_mcs_est
6.0,V2V,se_0,sn_1,-59.82,82.82,0.24,True,2,1.04334948978e-09,1.001903536669e-09,0.960276,24.173736,13.83,D,1.0423174293933035e-09,2604.491327819349,34.15722915699807,1134733973.753831,1134.7339737538307,7,5.5,550.0,6.514156594356944,27.643072562641127,7,5.5,550.0
6.0,V2V,se_0,sn_2,-53.05,76.05,0.18,True,2,4.958378394019e-09,4.933748392561e-09,0.995033,200.31458,23.02,D,4.954501908047905e-09,12380.064737750889,40.92722915699808,1359584776.7269745,1359.5847767269745,7,5.5,550.0,6.514156594356944,34.41307256264113,7,5.5,550.0
6.0,V2V,se_0,sn_3,-42.91,65.91,0.95,True,2,5.112519799389e-08,4.973454594394e-08,0.972799,35.763472,15.53,D,5.1168183554030845e-08,127856.5306197672,51.06722915699808,1696417761.012657,1696.417761012657,7,5.5,550.0,6.514156594356944,44.553072562641134,7,5.5,550.0
6.0,V2V,se_0,sn_4,-60.14,83.14,0.07,True,2,9.68352309057e-10,9.646571307144e-10,0.996184,261.058342,24.17,D,9.682778562612488e-10,2419.4848982040194,33.83722915699807,1124108037.7681706,1124.1080377681706,7,5.5,550.0,6.514156594356944,27.323072562641126,7,5.5,550.0
6.0,V2V,se_0,sn_5,-63.6,86.6,0.25,True,2,4.369574435841e-10,3.871579653059e-10,0.886031,7.774338,8.91,D,4.3651583224016556e-10,1090.7442084961658,30.37722915699807,1009241916.2566586,1009.2419162566586,7,5.5,550.0,6.514156594356944,23.86307256264113,6,4.4,440.00000000000006
6.0,V2V,se_0,sn_6,-65.99,88.99,0.22,True,2,2.518273138651e-10,1.999972187357e-10,0.794184,3.858708,5.86,D,2.51767692775886e-10,629.1046795999149,27.987229156998083,929944771.393396,929.9447713933962,7,5.5,550.0,6.514156594356944,21.47307256264114,6,4.4,440.00000000000006
6.0,V2V,se_0,sn_7,-67.77,90.77,0.19,True,2,1.670857438101e-10,1.185034217206e-10,0.709237,2.439229,3.87,D,1.6710906143107106e-10,417.5638716418567,26.20722915699808,870930398.0459294,870.9303980459295,7,5.5,550.0,6.514156594356944,19.693072562641134,5,3.3,330.0
6.0,V2V,se_0,se_1,-57.07,80.07,0.12,True,2,1.963152003988e-09,1.953756625543e-09,0.995214,207.948688,23.18,D,1.9633602768360475e-09,4905.947718231003,36.90722915699808,1226061018.47516,1226.0610184751602,7,5.5,550.0,6.514156594356944,30.393072562641137,7,5.5,550.0
6.0,V2V,se_0,se_2,-63.46,86.46,0.02,True,2,4.503477935858e-10,4.500182144245e-10,0.999268,1365.432853,31.35,D,4.508167045414601e-10,1126.4785220926035,30.517229156998074,1013888423.5778556,1013.8884235778556,7,5.5,550.0,6.514156594356944,24.00307256264113,6,4.4,440.00000000000006
6.0,V2V,se_0,se_3,-66.43,89.43,0.22,True,2,2.275710087746e-10,1.746185175826e-10,0.767314,3.297645,5.18,D,2.2750974307720667e-10,568.4901126366983,27.547229156998068,915352698.4168464,915.3526984168464,7,5.5,550.0,6.514156594356944,21.033072562641124,6,4.4,440.00000000000006
6.0,V2V,se_1,sn_0,-66.53,89.53,0.16,True,2,2.2251440886e-10,2.022557560912e-10,0.908956,9.983673,9.99,D,2.2233098906514008e-10,555.5496978139431,27.44722915699807,912036671.0384916,912.0366710384916,7,5.5,550.0,6.514156594356944,20.93307256264113,6,4.4,440.00000000000006
6.0,V2V,se_1,sn_1,-64.68,87.68,0.02,True,2,3.406289748548e-10,3.402928666053e-10,0.999013,1012.450207,30.05,D,3.404081897010002e-10,850.5951766641682,29.297229156998064,973402396.83315,973.40239683315,7,5.5,550.0,6.514156594356944,22.78307256264112,6,4.4,440.00000000000006
6.0,V2V,se_1,sn_2,-61.15,84.15,0.21,True,2,7.672651924241e-10,7.367029113476e-10,0.960167,24.104971,13.82,D,7.673614893618185e-10,1917.4450009040945,32.82722915699807,1090572169.0176008,1090.5721690176008,7,5.5,550.0,6.514156594356944,26.31307256264113,7,5.5,550.0
6.0,V2V,se_1,sn_3,-55.21,78.21,0.01,True,2,3.012788211171e-09,3.012727965339e-09,0.99998,50007.24234,46.99,D,3.0130060241861214e-09,7528.750685122742,38.76722915699808,1287838638.179147,1287.838638179147,7,5.5,550.0,6.514156594356944,32.25307256264114,7,5.5,550.0
6.0,V2V,se_1,sn_4,-49.53,72.53,0.54,True,2,1.115133479566e-08,1.088860970733e-08,0.97644,41.44488,16.17,D,1.1142945335917292e-08,27843.441618983736,44.44722915699807,1476510174.12596,1476.5101741259598,7,5.5,550.0,6.514156594356944,37.93307256264113,7,5.5,550.0
6.0,V2V,se_1,sn_5,-58.9,81.9,0.21,True,2,1.288354600676e-09,1.257496766693e-09,0.976049,40.751297,16.1,D,1.288249551693135e-09,3219.0143720468136,35.07722915699808,1165285141.226732,1165.285141226732,7,5.5,550.0,6.514156594356944,28.563072562641135,7,5.5,550.0
6.0,V2V,se_1,sn_6,-63.55,86.55,0.12,True,2,4.417838115861e-10,4.324486868973e-10,0.978869,46.324897,16.66,D,4.41570447353313e-10,1103.3744311676985,30.42722915699808,1010901367.634741,1010.901367634741,7,5.5,550.0,6.514156594356944,23.913072562641137,6,4.4,440.00000000000006
6.0,V2V,se_1,sn_7,-66.05,89.05,0.21,True,2,2.480813814541e-10,2.085986093888e-10,0.840847,5.283282,7.23,D,2.4831331052955726e-10,620.4730398039912,27.92722915699808,927954799.6684452,927.9547996684452,7,5.5,550.0,6.514156594356944,21.413072562641137,6,4.4,440.00000000000006
6.0,V2V,se_1,se_0,-57.07,80.07,0.12,True,2,1.963150994001e-09,1.953756625543e-09,0.995215,207.971045,23.18,D,1.9633602768360475e-09,4905.947718231003,36.90722915699808,1226061018.47516,1226.0610184751602,7,5.5,550.0,6.514156594356944,30.393072562641137,7,5.5,550.0
6.0,V2V,se_1,se_2,-57.74,80.74,0.17,True,2,1.683339718613e-09,1.663834301133e-09,0.988413,85.301138,19.31,D,1.682674061070467e-09,4204.582861245545,36.23722915699808,1203809004.5369685,1203.8090045369684,7,5.5,550.0,6.514156594356944,29.723072562641132,7,5.5,550.0
6.0,V2V,se_1,se_3,-64.4,87.4,0.1,True,2,3.62691138614e-10,3.553055155048e-10,0.979637,48.107724,16.82,D,3.63078054770101e-10,907.2415161671688,29.577229156998072,982693217.434533,982.693217434533,7,5.5,550.0,6.514156594356944,23.06307256264113,6,4.4,440.00000000000006
6.0,V2V,se_2,sn_0,-68.69,91.69,0.16,True,2,1.351126632775e-10,1.112049149607e-10,0.823053,4.651417,6.68,D,1.352072563194278e-10,337.84921619047424,25.287229156998077,840449962.405874,840.449962405874,7,5.5,550.0,6.514156594356944,18.773072562641133,5,3.3,330.0
6.0,V2V,se_2,sn_1,-66.62,89.62,0.22,True,2,2.178630163362e-10,1.61365512887e-10,0.740674,2.856153,4.56,D,2.1777097723531544e-10,544.1553654055858,27.357229156998063,909052363.6099662,909.0523636099662,7,5.5,550.0,6.514156594356944,20.84307256264112,6,4.4,440.00000000000006
6.0,V2V,se_2,sn_2,-64.97,87.97,0.24,True,2,3.187190245841e-10,2.656522796278e-10,0.8335,5.006003,6.99,D,3.1841975217261257e-10,795.6515546542042,29.007229156998076,963780503.5328268,963.7805035328266,7,5.5,550.0,6.514156594356944,22.49307256264113,6,4.4,440.00000000000006
6.0,V2V,se_2,sn_3,-62.34,85.34,0.22,True,2,5.839911062729e-10,5.478061455339e-10,0.938039,15.139056,11.8,D,5.834451042737446e-10,1457.883818774974,31.637229156998075,1051064928.0494204,1051.0649280494206,7,5.5,550.0,6.514156594356944,25.12307256264113,7,5.5,550.0
6.0,V2V,se_2,sn_4,-53.49,76.49,0.1,True,2,4.477936008453e-09,4.470734434086e-09,0.998392,620.799593,27.93,D,4.477133041763623e-09,11187.238984916596,40.48722915699807,1344969535.530419,1344.969535530419,7,5.5,550.0,6.514156594356944,33.97307256264112,7,5.5,550.0
6.0,V2V,se_2,sn_5,-41.27,64.27,0.94,True,2,7.47203361604e-08,7.306275151968e-08,0.977816,44.077841,16.44,D,7.464487584100653e-08,186518.9301374476,52.70722915699807,1750897026.8854232,1750.8970268854232,7,5.5,550.0,6.514156594356944,46.19307256264112,7,5.5,550.0
6.0,V2V,se_2,sn_6,-57.41,80.41,0.15,True,2,1.814888058748e-09,1.799695567191e-09,0.991629,118.45954,20.74,D,1.8155156627731371e-09,4536.5208964846,36.56722915699808,1214768857.1778252,1214.768857177825,7,5.5,550.0,6.514156594356944,30.053072562641137,7,5.5,550.0
6.0,V2V,se_2,sn_7,-62.42,85.42,0.29,True,2,5.731901132922e-10,4.999806750246e-10,0.872277,6.829457,8.34,D,5.727960309858291e-10,1431.2744402444507,31.557229156998076,1048409224.070319,1048.4092240703192,7,5.5,550.0,6.514156594356944,25.043072562641132,7,5.5,550.0
6.0,V2V,se_2,se_0,-63.46,86.46,0.02,True,2,4.503477629107e-10,4.500182144245e-10,0.999268,1365.55995,31.35,D,4.508167045414601e-10,1126.4785220926035,30.517229156998074,1013888423.5778556,1013.8884235778556,7,5.5,550.0,6.514156594356944,24.00307256264113,6,4.4,440.00000000000006
6.0,V2V,se_2,se_1,-57.74,80.74,0.17,True,2,1.683351106054e-09,1.663834301133e-09,0.988406,85.251367,19.31,D,1.682674061070467e-09,4204.582861245545,36.23722915699808,1203809004.5369685,1203.8090045369684,7,5.5,550.0,6.514156594356944,29.723072562641132,7,5.5,550.0
6.0,V2V,se_2,se_3,-58.96,81.96,0.25,True,2,1.271016803774e-09,1.228049765394e-09,0.966195,28.581206,14.56,D,1.270574105208542e-09,3174.847839101804,35.01722915699808,1163292607.6540935,1163.2926076540937,7,5.5,550.0,6.514156594356944,28.503072562641133,7,5.5,550.0
6.0,V2V,se_3,sn_0,-70.21,93.21,0.15,True,2,9.529175688948e-11,6.571029102104e-11,0.68957,2.221333,3.47,D,9.527961640236539e-11,238.08000100541076,23.767229156998084,790134964.3717892,790.1349643717892,6,4.4,440.00000000000006,6.514156594356944,17.25307256264114,5,3.3,330.0
6.0,V2V,se_3,sn_1,-70.53,93.53,0.05,True,2,8.847213772718e-11,8.692773727857001e-11,0.982544,56.28575,17.5,D,8.851156098308355e-11,221.1683182985596,23.447229156998077,779550928.9614408,779.5509289614408,6,4.4,440.00000000000006,6.514156594356944,16.933072562641133,5,3.3,330.0
6.0,V2V,se_3,sn_2,-69.07,92.07,0.02,True,2,1.239697522673e-10,1.237650205006e-10,0.998349,604.522798,27.81,D,1.2387965865303716e-10,309.5443744453702,24.907229156998085,827865562.3174295,827.8655623174295,6,4.4,440.00000000000006,6.514156594356944,18.39307256264114,5,3.3,330.0
6.0,V2V,se_3,sn_3,-65.98,88.98,0.23,True,2,2.521588995438e-10,1.969353441185e-10,0.780997,3.566147,5.52,D,2.5234807724805705e-10,630.5549156623114,27.997229156998067,930276437.6058474,930.2764376058474,7,5.5,550.0,6.514156594356944,21.483072562641123,6,4.4,440.00000000000006
6.0,V2V,se_3,sn_4,-62.67,85.67,0.13,True,2,5.404832108086e-10,5.288149115278e-10,0.978411,45.32065,16.56,D,5.407543229455805e-10,1351.2102022628196,31.30722915699807,1040110372.192574,1040.1103721925742,7,5.5,550.0,6.514156594356944,24.793072562641125,6,4.4,440.00000000000006
6.0,V2V,se_3,sn_5,-57.89,80.89,0.11,True,2,1.627160046613e-09,1.618471718902e-09,0.99466,186.281155,22.7,D,1.625548755750485e-09,4061.8409688917664,36.08722915699808,1198827317.9164271,1198.827317916427,7,5.5,550.0,6.514156594356944,29.573072562641133,7,5.5,550.0
6.0,V2V,se_3,sn_6,-43.84,66.84,0.75,True,2,4.129043581215e-08,4.050837000845e-08,0.981059,51.796626,17.14,D,4.1304750199016106e-08,103210.27036235908,50.137229156998075,1665524099.1788063,1665.5240991788066,7,5.5,550.0,6.514156594356944,43.62307256264113,7,5.5,550.0
6.0,V2V,se_3,sn_7,-54.18,77.18,0.05,True,2,3.818962589682e-09,3.816844086531e-09,0.999445,1801.670243,32.56,D,3.819442708400464e-09,9543.834853574372,39.79722915699807,1322050452.0741751,1322.0504520741752,7,5.5,550.0,6.514156594356944,33.283072562641124,7,5.5,550.0
6.0,V2V,se_3,se_0,-66.43,89.43,0.22,True,2,2.275680847289e-10,1.746185175826e-10,0.767324,3.297827,5.18,D,2.2750974307720667e-10,568.4901126366983,27.547229156998068,915352698.4168464,915.3526984168464,7,5.5,550.0,6.514156594356944,21.033072562641124,6,4.4,440.00000000000006
6.0,V2V,se_3,se_1,-64.4,87.4,0.1,True,2,3.626907281123e-10,3.553055155048e-10,0.979638,48.110398,16.82,D,3.63078054770101e-10,907.2415161671688,29.577229156998072,982693217.434533,982.693217434533,7,5.5,550.0,6.514156594356944,23.06307256264113,6,4.4,440.00000000000006
6.0,V2V,se_3,se_2,-58.96,81.96,0.25,True,2,1.271019996411e-09,1.228049765394e-09,0.966192,28.579082,14.56,D,1.270574105208542e-09,3174.847839101804,35.01722915699808,1163292607.6540935,1163.2926076540937,7,5.5,550.0,6.514156594356944,28.503072562641133,7,5.5,550.0
7.0,V2I,BS_1,we_0,-95.28,125.28,928.13,False,1,2.965127527113e-13,2.965127527113e-13,1.0,inf,inf,D,2.96483138952434e-13,0.7408374286667514,-1.3027708430019307,79978148.0526381,79.9781480526381,1,0.38,38.0,6.514156594356944,-7.816927437358874,0,0.15,15.0
7.0,V2I,BS_1,we_1,-95.43,125.43,944.14,False,1,2.865469234886e-13,2.865469234886e-13,1.0,inf,inf,D,2.864177969906574e-13,0.7156866491520673,-1.4527708430019377,77878608.48918995,77.87860848918996,1,0.38,38.0,6.514156594356944,-7.966927437358882,0,0.15,15.0
7.0,V2I,BS_1,we_2,-95.59,125.59,961.65,False,1,2.7620554879309996e-13,2.7620554879309996e-13,1.0,inf,inf,D,2.760577856220339e-13,0.6897995642729482,-1.6127708430019372,75685213.12538627,75.68521312538627,1,0.38,38.0,6.514156594356944,-8.126927437358882,0,0.15,15.0
7.0,V2I,BS_1,we_3,-95.76,125.76,980.68,False,1,2.655864659087e-13,2.655864659087e-13,1.0,inf,inf,D,2.6546055619755363e-13,0.6633197306285695,-1.782770843001933,73406551.6463654,73.4065516463654,1,0.38,38.0,6.514156594356944,-8.296927437358876,0,0.15,15.0
7.0,V2I,BS_1,we_4,-96.06,126.06,1015.15,False,1,2.478608444051e-13,2.478608444051e-13,1.0,inf,inf,D,2.477422057633287e-13,0.6190459914126152,-2.082770843001925,69514396.81237938,69.51439681237937,1,0.38,38.0,6.514156594356944,-8.596927437358868,0,0.15,15.0
7.0,V2I,BS_1,we_5,-96.22,126.22,1034.39,False,1,2.387232800423e-13,2.387232800423e-13,1.0,inf,inf,D,2.3878112829131784e-13,0.5966544934815537,-2.242770843001925,67505215.59120682,67.50521559120682,1,0.38,38.0,6.514156594356944,-8.756927437358868,0,0.15,15.0
7.0,V2I,BS_1,we_6,-96.39,126.39,1055.18,False,1,2.294102677998e-13,2.294102677998e-13,1.0,inf,inf,D,2.296148648112366e-13,0.5737502868846489,-2.4127708430019204,65420664.09384285,65.42066409384284,1,0.38,38.0,6.514156594356944,-8.926927437358865,0,0.15,15.0
7.0,V2I,BS_1,we_7,-96.58,126.58,1077.52,False,1,2.1999643363069997e-13,2.1999643363069997e-13,1.0,inf,inf,D,2.1978598727848278e-13,0.549190373009702,-2.602770843001921,63151444.13005374,63.15144413005375,1,0.38,38.0,6.514156594356944,-9.116927437358864,0,0.15,15.0
7.0,V2I,BS_1,we_8,-96.78,126.78,1103.65,False,1,2.097020989924e-13,2.097020989924e-13,1.0,inf,inf,D,2.09893988362352e-13,0.5244727345386107,-2.8027708430019347,60831034.77253621,60.83103477253621,1,0.38,38.0,6.514156594356944,-9.316927437358878,0,0.15,15.0
7.0,V2I,BS_1,sn_0,-95.22,125.22,921.57,False,1,3.007500729843e-13,3.007500729843e-13,1.0,inf,inf,D,3.0060763026282296e-13,0.7511435039051048,-1.2427708430019282,80829731.55755803,80.82973155755803,1,0.38,38.0,6.514156594356944,-7.756927437358872,0,0.15,15.0
7.0,V2I,BS_1,sn_1,-95.38,125.38,939.12,False,1,2.8961405918259997e-13,2.8961405918259997e-13,1.0,inf,inf,D,2.897343587701321e-13,0.723973909970345,-1.4027708430019292,78573794.13404603,78.57379413404604,1,0.38,38.0,6.514156594356944,-7.916927437358873,0,0.15,15.0
7.0,V2I,BS_1,sn_2,-95.56,125.56,958.2,False,1,2.781965615961e-13,2.781965615961e-13,1.0,inf,inf,D,2.7797132677592833e-13,0.6945810264266074,-1.5827708430019354,76092862.09641914,76.09286209641914,1,0.38,38.0,6.514156594356944,-8.096927437358879,0,0.15,15.0
7.0,V2I,BS_1,sn_3,-95.74,125.74,978.82,False,1,2.6659987089769996e-13,2.6659987089769996e-13,1.0,inf,inf,D,2.666858664521481e-13,0.6663814753926737,-1.762770843001925,73671870.66205348,73.67187066205348,1,0.38,38.0,6.514156594356944,-8.27692743735887,0,0.15,15.0
7.0,V2I,BS_1,sn_4,-96.05,126.05,1013.84,False,1,2.484978717943e-13,2.484978717943e-13,1.0,inf,inf,D,2.483133105295568e-13,0.6204730398039899,-2.0727708430019303,69641501.83943287,69.64150183943286,1,0.38,38.0,6.514156594356944,-8.586927437358874,0,0.15,15.0
7.0,V2I,BS_1,sn_5,-96.22,126.22,1034.68,False,1,2.385880370389e-13,2.385880370389e-13,1.0,inf,inf,D,2.3878112829131784e-13,0.5966544934815537,-2.242770843001925,67505215.59120682,67.50521559120682,1,0.38,38.0,6.514156594356944,-8.756927437358868,0,0.15,15.0
7.0,V2I,BS_1,sn_6,-96.41,126.41,1057.08,False,1,2.285853804267e-13,2.285853804267e-13,1.0,inf,inf,D,2.28559880337543e-13,0.5711141437719714,-2.4327708430019266,65178799.83734827,65.17879983734827,1,0.38,38.0,6.514156594356944,-8.94692743735887,0,0.15,15.0
7.0,V2I,BS_1,sn_7,-96.6,126.6,1081.04,False,1,2.1856422981120003e-13,2.1856422981120003e-13,1.0,inf,inf,D,2.1877616239495522e-13,0.5466670724511623,-2.622770843001928,62916268.31380722,62.91626831380722,1,0.38,38.0,6.514156594356944,-9.136927437358873,0,0.15,15.0
7.0,V2I,BS_1,sn_8,-96.82,126.82,1107.7,False,1,2.0817107452789997e-13,2.0817107452789997e-13,1.0,inf,inf,D,2.079696687103702e-13,0.5196643396061223,-2.8427708430019134,60375269.92856823,60.37526992856823,1,0.38,38.0,6.514156594356944,-9.356927437358856,0,0.15,15.0
7.0,V2I,BS_1,ew_0,-72.88,102.88,24.03,True,4,5.148546362464e-11,4.9750221303710006e-11,0.966296,28.670475,14.57,D,5.152286445817573e-11,128.742789750564,21.097229156998083,701951055.5100523,701.9510555100524,6,4.4,440.00000000000006,6.514156594356944,14.58307256264114,4,2.4,240.0
7.0,V2I,BS_1,ew_1,-72.51,102.51,0.54,True,2,5.611512166395e-11,4.90832721689e-11,0.874689,6.980137,8.44,D,5.610479760324701e-11,140.19189805908798,21.467229156998073,714151349.5343236,714.1513495343236,6,4.4,440.00000000000006,6.514156594356944,14.953072562641127,4,2.4,240.0
7.0,V2I,BS_1,ew_2,-72.62,102.62,0.53,True,2,5.471799619308001e-11,4.815648574352e-11,0.880085,7.339238,8.66,D,5.4701596289397105e-11,136.68564789954297,21.35722915699807,710523437.3188919,710.5234373188919,6,4.4,440.00000000000006,6.514156594356944,14.843072562641126,4,2.4,240.0
7.0,V2I,BS_1,ew_3,-72.68,102.68,0.54,True,2,5.3915455867220005e-11,4.694724817234e-11,0.870757,6.737349,8.28,D,5.395106225151268e-11,134.81025050352991,21.297229156998068,708544856.3263905,708.5448563263905,6,4.4,440.00000000000006,6.514156594356944,14.783072562641124,4,2.4,240.0
7.0,V2I,BS_1,ew_4,-73.41,103.41,0.23,True,2,4.556439025995e-11,4.454538127252e-11,0.977636,43.714415,16.41,D,4.560369159512969e-11,113.95225286139352,20.56722915699808,684489093.0385938,684.4890930385938,6,4.4,440.00000000000006,6.514156594356944,14.053072562641136,4,2.4,240.0
7.0,V2I,BS_1,ew_5,-73.01,103.01,0.54,True,2,5.0051168071220005e-11,4.2932529059620006e-11,0.857773,6.031002,7.8,D,5.000345349769783e-11,124.9461606639126,20.967229156998073,697666333.3478019,697.6663333478019,6,4.4,440.00000000000006,6.514156594356944,14.453072562641127,4,2.4,240.0
7.0,V2I,BS_1,ew_6,-73.36,103.36,0.47,True,2,4.610893698104e-11,4.110654178158e-11,0.891509,8.217372,9.15,D,4.6131757456037906e-11,115.27175776121416,20.61722915699807,686135690.0636741,686.1356900636741,6,4.4,440.00000000000006,6.514156594356944,14.103072562641128,4,2.4,240.0
7.0,V2I,BS_1,ew_7,-73.42,103.42,0.51,True,2,4.5539305399550006e-11,3.909202822561e-11,0.858424,6.063339,7.83,D,4.54988060150048e-11,113.69016995253573,20.55722915699807,684159793.3626566,684.1597933626566,6,4.4,440.00000000000006,6.514156594356944,14.043072562641123,4,2.4,240.0
7.0,V2I,BS_1,ew_8,-73.81,103.81,0.45,True,2,4.162332587973e-11,3.6923901436390005e-11,0.887096,7.857111,8.95,D,4.1591061049402186e-11,103.92568977861616,20.167229156998072,671322413.726748,671.322413726748,6,4.4,440.00000000000006,6.514156594356944,13.653072562641128,4,2.4,240.0
7.0,V2I,BS_1,ns_0,-72.45,102.45,47.59,True,4,5.684650650596e-11,4.729508104595e-11,0.831979,4.951625,6.95,D,5.6885293084384126e-11,142.1421616301452,21.527229156998075,716130486.125113,716.1304861251131,6,4.4,440.00000000000006,6.514156594356944,15.013072562641131,5,3.3,330.0
7.0,V2I,BS_1,ns_1,-73.16,103.16,9.17,True,4,4.834283121993e-11,4.6642911755160007e-11,0.964836,27.438307,14.38,D,4.830588020397728e-11,120.70434833577532,20.81722915699807,692723690.4337369,692.7236904337369,6,4.4,440.00000000000006,6.514156594356944,14.30307256264113,4,2.4,240.0
7.0,V2I,BS_1,ns_2,-73.03,103.03,0.43,True,2,4.9765303856970006e-11,4.572371994915e-11,0.918787,11.313317,10.54,D,4.977370849789361e-11,124.37208520213294,20.947229156998077,697007234.9528943,697.0072349528944,6,4.4,440.00000000000006,6.514156594356944,14.433072562641131,4,2.4,240.0
7.0,V2I,BS_1,ns_3,-73.45,103.45,0.18,True,2,4.515065719305e-11,4.451844101694e-11,0.985998,70.416485,18.48,D,4.5185594437492166e-11,112.9075323275666,20.527229156998068,683171934.0616398,683.1719340616398,6,4.4,440.00000000000006,6.514156594356944,14.013072562641124,4,2.4,240.0
7.0,V2I,BS_1,ns_4,-73.61,103.61,0.26,True,2,4.356536474886e-11,4.2264330923910005e-11,0.970136,32.48519,15.12,D,4.3551187368556876e-11,108.82355664307066,20.36722915699808,677904372.8699434,677.9043728699434,6,4.4,440.00000000000006,6.514156594356944,13.853072562641136,4,2.4,240.0
7.0,V2I,BS_1,ns_5,-73.6,103.6,0.38,True,2,4.362878396232e-11,4.06562804256e-11,0.931868,13.677454,11.36,D,4.3651583224016655e-11,109.0744208496168,20.37722915699808,678233544.3410568,678.2335443410568,6,4.4,440.00000000000006,6.514156594356944,13.863072562641136,4,2.4,240.0
7.0,V2I,BS_1,ns_6,-73.53,103.53,0.48,True,2,4.4402120868980006e-11,3.8842932342800006e-11,0.874799,6.987159,8.44,D,4.436086439314327e-11,110.84673761405114,20.447229156998077,680537936.5736606,680.5379365736607,6,4.4,440.00000000000006,6.514156594356944,13.933072562641131,4,2.4,240.0
7.0,V2I,BS_1,ns_7,-73.99,103.99,0.38,True,2,3.9932239806470005e-11,3.6852808998900005e-11,0.922884,11.967409,10.78,D,3.9902490236214286e-11,99.70637240433354,19.987229156998083,665401116.5525157,665.4011165525158,5,3.3,330.0,6.514156594356944,13.47307256264114,4,2.4,240.0
7.0,V2I,BS_1,wn_0,-95.73,125.73,977.54,False,1,2.6729617480079997e-13,2.6729617480079997e-13,1.0,inf,inf,D,2.6730064086633085e-13,0.6679176433441549,-1.752770843001931,73804805.46864752,73.80480546864753,1,0.38,38.0,6.514156594356944,-8.266927437358875,0,0.15,15.0
7.0,V2I,BS_1,wn_1,-95.95,125.95,1002.59,False,1,2.541062881725e-13,2.541062881725e-13,1.0,inf,inf,D,2.540972705549301e-13,0.6349257135305598,-1.972770843001934,70922508.51693246,70.92250851693245,1,0.38,38.0,6.514156594356944,-8.486927437358878,0,0.15,15.0
7.0,V2I,BS_1,wn_2,-96.18,126.18,1029.98,False,1,2.4077366628099996e-13,2.4077366628099996e-13,1.0,inf,inf,D,2.4099054286865933e-13,0.6021752695368797,-2.2027708430019297,68003197.9619512,68.0031979619512,1,0.38,38.0,6.514156594356944,-8.716927437358873,0,0.15,15.0
7.0,V2I,BS_1,wn_3,-96.48,126.48,1065.81,False,1,2.2485650190120003e-13,2.2485650190120003e-13,1.0,inf,inf,D,2.249054605835783e-13,0.5619826601288812,-2.502770843001923,64337843.79325641,64.33784379325641,1,0.38,38.0,6.514156594356944,-9.016927437358866,0,0.15,15.0
7.0,V2I,BS_1,wn_4,-96.71,126.71,1094.59,False,1,2.131861043914e-13,2.131861043914e-13,1.0,inf,inf,D,2.1330449131465798e-13,0.5329947309211842,-2.73277084300192,61635273.829679385,61.635273829679385,1,0.38,38.0,6.514156594356944,-9.246927437358863,0,0.15,15.0
7.0,V2I,BS_1,se_0,-95.77,125.77,981.51,False,1,2.651414264854e-13,2.651414264854e-13,1.0,inf,inf,D,2.648500138606701e-13,0.6617941375828836,-1.7927708430019265,73274167.2671773,73.2741672671773,1,0.38,38.0,6.514156594356944,-8.30692743735887,0,0.15,15.0
7.0,V2I,BS_1,se_1,-95.99,125.99,1006.77,False,1,2.520041209279e-13,2.520041209279e-13,1.0,inf,inf,D,2.517676927758854e-13,0.6291046795999135,-2.0127708430019293,70407930.85212491,70.40793085212492,1,0.38,38.0,6.514156594356944,-8.526927437358873,0,0.15,15.0
7.0,V2I,BS_1,se_2,-96.22,126.22,1034.35,False,1,2.387425337884e-13,2.387425337884e-13,1.0,inf,inf,D,2.3878112829131784e-13,0.5966544934815537,-2.242770843001925,67505215.59120682,67.50521559120682,1,0.38,38.0,6.514156594356944,-8.756927437358868,0,0.15,15.0
7.0,V2I,BS_1,se_3,-96.51,126.51,1069.57,False,1,2.232797178783e-13,2.232797178783e-13,1.0,inf,inf,D,2.233572222830533e-13,0.5581139987082789,-2.5327708430019245,63980079.13934445,63.98007913934445,1,0.38,38.0,6.514156594356944,-9.046927437358868,0,0.15,15.0
7.0,V2I,BS_1,se_4,-96.74,126.74,1098.56,False,1,2.1164833804820003e-13,2.1164833804820003e-13,1.0,inf,inf,D,2.1183611352485046e-13,0.5293256210016252,-2.7627708430019213,61289561.519398265,61.28956151939826,1,0.38,38.0,6.514156594356944,-9.276927437358864,0,0.15,15.0
7.0,V2V,we_0,we_1,-52.93,75.93,0.12,True,2,5.090779991328e-09,5.079530679973e-09,0.99779,451.541478,26.55,D,5.093308710571953e-09,12726.908322268746,41.04722915699807,1363570772.879392,1363.5707728793918,7,5.5,550.0,6.514156594356944,34.533072562641124,7,5.5,550.0
7.0,V2V,we_0,we_2,-59.17,82.17,0.26,True,2,1.209909473e-09,1.162992317424e-09,0.961223,24.78821,13.94,D,1.2105981335504826e-09,3024.982842454979,34.807229156998076,1156318809.2053058,1156.3188092053058,7,5.5,550.0,6.514156594356944,28.293072562641132,7,5.5,550.0
