scenario,condition,count,distance_mean_m,distance_p05_m,distance_median_m,distance_p95_m,snr_db_mean,snr_db_p05,snr_db_median,snr_db_p95,mcs_index_mode,mcs_index_p50,mcs_index_p95,mean_shannon_mbps,mean_mcs_mbps,mcs_shannon_ratio
corner_intersection,All,180887,52.99082760401604,4.575248627123995,51.299999999999955,96.96000000000001,21.594399047592752,-0.342770843001913,22.697229156998073,42.38722915699807,7,6.0,7.0,734.0740941262759,395.63441817267136,0.5389570635149182
corner_intersection,LOS,150038,46.23911645935513,3.810100392144732,42.14845311515001,94.08000000000001,25.035431745675606,6.2172291569980755,24.647229156998076,44.04722915699807,7,6.0,7.0,839.6421097537765,450.54436209493593,0.5365909556716459
corner_intersection,NLOS,30849,85.82862580566388,38.73764577255566,79.2703488071044,207.80315934293375,4.858502780130104,-1.6727708430019388,2.397229156998079,17.747229156998074,2,2.0,5.0,220.630743329851,128.5729845375863,0.5827518984757488
corner_intersection,prop_mode=D,154234,50.40804998813455,3.9000000000000057,44.45999999999998,97.21944373340851,21.819627460874003,-0.7727708430019237,23.547229156998064,43.78722915699807,7,6.0,7.0,743.9432366091927,395.8553431798436,0.5321042301346894
corner_intersection,prop_mode=K,26653,67.93669196479591,36.99238435137698,67.26029735289607,96.07330742719334,20.29106062062318,9.707229156998078,21.397229156998073,25.857229156998073,6,6.0,7.0,676.9639256007746,394.355982441001,0.5825361847620286
corner_intersection,LOS & D,127162,41.84307873969916,3.303407331831794,34.94721305054238,92.16,25.661976172615944,0.6192291569984439,25.887229156998075,45.25722915699808,7,7.0,7.0,861.5836690548014,456.0066293389535,0.5292656368930654
corner_intersection,LOS & K,22876,70.67559785937667,39.92843598239228,70.42750173050295,96.6,21.552626953815697,12.48472915699808,21.987229156998076,26.00722915699808,6,6.0,7.0,717.674433418887,420.1809756950516,0.5854757479563207
corner_intersection,NLOS & D,27072,90.63924361599884,43.92555520423163,82.25552504239457,222.0864564703023,3.7714320234283334,-1.782770843001933,1.9672291569980684,16.87722915699808,2,2.0,5.0,191.3651976520237,113.31405141843972,0.5921351050700906
corner_intersection,NLOS & K,3777,51.34807368456572,31.653780926608576,49.29696643810854,79.1369861615001,12.650183882971069,8.745229156998077,10.53722915699808,19.137229156998075,4,4.0,5.0,430.3942732716408,237.9428117553614,0.5528484613576287
