timestamp,link_type,tx_id,rx_id,received_power,path_loss,delay_spread,is_line_of_sight,num_paths,p_tot_watts,p_max_watts,dominance,k_factor,k_factor_db,prop_mode
41.0,V2V,flow_east.3,flow_east.2,-84.23,107.23,653.17,True,1,3.77572190925416e-12,3.77572190925416e-12,1.0,inf,inf,D
41.0,V2V,flow_east.3,flow_west.1,-89.83,112.83,1244.71,True,1,1.039920165829058e-12,1.039920165829058e-12,1.0,inf,inf,D
41.0,V2V,flow_east.3,flow_west.2,-86.3,109.3,828.8,True,1,2.3442288153199275e-12,2.3442288153199275e-12,1.0,inf,inf,D
41.0,V2V,flow_east.3,flow_west.3,-84.02,107.02,637.46,True,1,3.962780342554402e-12,3.962780342554402e-12,1.0,inf,inf,D
41.0,V2V,flow_east.3,vehicle_0,-82.53,105.53,537.0,True,1,5.584701947368306e-12,5.584701947368306e-12,1.0,inf,inf,D
41.0,V2V,flow_east.3,vehicle_1,-77.93,100.93,316.5,True,1,1.6106456351782666e-11,1.6106456351782666e-11,1.0,inf,inf,D
41.0,V2V,flow_east.3,vehicle_2,-85.63,108.63,767.7,True,1,2.735268726306719e-12,2.735268726306719e-12,1.0,inf,inf,D
41.0,V2V,flow_west.1,flow_east.1,-82.11,105.11,512.08,True,1,6.151768727098677e-12,6.151768727098677e-12,1.0,inf,inf,D
41.0,V2V,flow_west.1,flow_east.2,-93.49,116.49,1897.86,True,1,4.4771330417636237e-13,4.4771330417636237e-13,1.0,inf,inf,D
41.0,V2V,flow_west.1,flow_east.3,-89.83,112.83,1244.71,True,1,1.039920165829058e-12,1.039920165829058e-12,1.0,inf,inf,D
41.0,V2V,flow_west.1,flow_west.2,-94.26,117.26,2073.4,True,1,3.749730022454834e-13,3.749730022454834e-13,1.0,inf,inf,D
41.0,V2V,flow_west.1,flow_west.3,-93.42,116.42,1882.03,True,1,4.54988060150048e-13,4.54988060150048e-13,1.0,inf,inf,D
41.0,V2V,flow_west.1,vehicle_0,-92.94,115.94,1781.7,True,1,5.081594425605599e-13,5.081594425605599e-13,1.0,inf,inf,D
41.0,V2V,flow_west.1,vehicle_1,-91.8,114.8,1561.2,True,1,6.606934480075964e-13,6.606934480075964e-13,1.0,inf,inf,D
41.0,V2V,flow_west.1,vehicle_2,-94.0,117.0,2012.39,True,1,3.981071705534969e-13,3.981071705534969e-13,1.0,inf,inf,D
41.0,V2V,flow_west.2,flow_east.1,-91.8,114.8,1561.47,True,1,6.606934480075964e-13,6.606934480075964e-13,1.0,inf,inf,D
41.0,V2V,flow_west.2,flow_east.2,-72.83,95.83,175.89,True,1,5.211947111050811e-11,5.211947111050811e-11,1.0,inf,inf,D
41.0,V2V,flow_west.2,flow_east.3,-86.3,109.3,828.8,True,1,2.3442288153199275e-12,2.3442288153199275e-12,1.0,inf,inf,D
41.0,V2V,flow_west.2,flow_west.1,-94.26,117.26,2073.4,True,1,3.749730022454834e-13,3.749730022454834e-13,1.0,inf,inf,D
41.0,V2V,flow_west.2,flow_west.3,-73.56,96.56,191.37,True,1,4.405548635065534e-11,4.405548635065534e-11,1.0,inf,inf,D
41.0,V2V,flow_west.2,vehicle_0,-77.23,100.23,291.93,True,1,1.8923436186449722e-11,1.8923436186449722e-11,1.0,inf,inf,D
41.0,V2V,flow_west.2,vehicle_1,-82.12,105.12,512.34,True,1,6.137620051647945e-12,6.137620051647945e-12,1.0,inf,inf,D
41.0,V2V,flow_west.2,vehicle_2,-63.77,86.77,61.96,True,1,4.1975898399100693e-10,4.1975898399100693e-10,1.0,inf,inf,D
41.0,V2V,flow_west.3,flow_east.1,-90.66,113.66,1370.11,True,1,8.590135215053978e-13,8.590135215053978e-13,1.0,inf,inf,D
41.0,V2V,flow_west.3,flow_east.2,-53.53,76.53,19.06,True,1,4.436086439314327e-09,4.436086439314327e-09,1.0,inf,inf,D
41.0,V2V,flow_west.3,flow_east.3,-84.02,107.02,637.46,True,1,3.962780342554402e-12,3.962780342554402e-12,1.0,inf,inf,D
41.0,V2V,flow_west.3,flow_west.1,-93.42,116.42,1882.03,True,1,4.54988060150048e-13,4.54988060150048e-13,1.0,inf,inf,D
41.0,V2V,flow_west.3,flow_west.2,-73.56,96.56,191.37,True,1,4.405548635065534e-11,4.405548635065534e-11,1.0,inf,inf,D
41.0,V2V,flow_west.3,vehicle_0,-68.01,91.01,100.93,True,1,1.5812480392703828e-10,1.5812480392703828e-10,1.0,inf,inf,D
41.0,V2V,flow_west.3,vehicle_1,-78.06,101.06,321.04,True,1,1.563147642640954e-11,1.563147642640954e-11,1.0,inf,inf,D
41.0,V2V,flow_west.3,vehicle_2,-70.26,93.26,130.77,True,1,9.418895965228399e-11,9.418895965228399e-11,1.0,inf,inf,D
41.0,V2V,vehicle_0,flow_east.1,-90.0,113.0,1269.7,True,1,1e-12,1e-12,1.0,inf,inf,D
41.0,V2V,vehicle_0,flow_east.2,-69.23,92.23,116.17,True,1,1.193988104464273e-10,1.193988104464273e-10,1.0,inf,inf,D
41.0,V2V,vehicle_0,flow_east.3,-82.53,105.53,537.0,True,1,5.584701947368306e-12,5.584701947368306e-12,1.0,inf,inf,D
41.0,V2V,vehicle_0,flow_west.1,-92.94,115.94,1781.7,True,1,5.081594425605599e-13,5.081594425605599e-13,1.0,inf,inf,D
41.0,V2V,vehicle_0,flow_west.2,-77.23,100.23,291.93,True,1,1.8923436186449722e-11,1.8923436186449722e-11,1.0,inf,inf,D
41.0,V2V,vehicle_0,flow_west.3,-68.01,91.01,100.93,True,1,1.5812480392703828e-10,1.5812480392703828e-10,1.0,inf,inf,D
41.0,V2V,vehicle_0,vehicle_1,-74.8,97.8,220.5,True,1,3.3113112148259144e-11,3.3113112148259144e-11,1.0,inf,inf,D
41.0,V2V,vehicle_0,vehicle_2,-75.19,98.19,230.7,True,1,3.026913428101305e-11,3.026913428101305e-11,1.0,inf,inf,D
41.0,V2V,vehicle_1,flow_east.1,-88.34,111.34,1049.2,True,1,1.4655478409559127e-12,1.4655478409559127e-12,1.0,inf,inf,D
41.0,V2V,vehicle_1,flow_east.2,-78.47,101.47,336.67,True,1,1.4223287871228214e-11,1.4223287871228214e-11,1.0,inf,inf,D
41.0,V2V,vehicle_1,flow_east.3,-77.93,100.93,316.5,True,1,1.6106456351782666e-11,1.6106456351782666e-11,1.0,inf,inf,D
41.0,V2V,vehicle_1,flow_west.1,-91.8,114.8,1561.2,True,1,6.606934480075964e-13,6.606934480075964e-13,1.0,inf,inf,D
41.0,V2V,vehicle_1,flow_west.2,-82.12,105.12,512.34,True,1,6.137620051647945e-12,6.137620051647945e-12,1.0,inf,inf,D
41.0,V2V,vehicle_1,flow_west.3,-78.06,101.06,321.04,True,1,1.563147642640954e-11,1.563147642640954e-11,1.0,inf,inf,D
41.0,V2V,vehicle_1,vehicle_0,-74.8,97.8,220.5,True,1,3.3113112148259144e-11,3.3113112148259144e-11,1.0,inf,inf,D
41.0,V2V,vehicle_1,vehicle_2,-81.01,104.01,451.2,True,1,7.925013304804702e-12,7.925013304804702e-12,1.0,inf,inf,D
41.0,V2V,vehicle_2,flow_east.1,-91.45,114.45,1500.4,True,1,7.161434102129027e-13,7.161434102129027e-13,1.0,inf,inf,D
41.0,V2V,vehicle_2,flow_east.2,-69.11,92.11,114.53,True,1,1.2274392311584086e-10,1.2274392311584086e-10,1.0,inf,inf,D
41.0,V2V,vehicle_2,flow_east.3,-85.63,108.63,767.7,True,1,2.735268726306719e-12,2.735268726306719e-12,1.0,inf,inf,D
41.0,V2V,vehicle_2,flow_west.1,-94.0,117.0,2012.39,True,1,3.981071705534969e-13,3.981071705534969e-13,1.0,inf,inf,D
41.0,V2V,vehicle_2,flow_west.2,-63.77,86.77,61.96,True,1,4.1975898399100693e-10,4.1975898399100693e-10,1.0,inf,inf,D
41.0,V2V,vehicle_2,flow_west.3,-70.26,93.26,130.77,True,1,9.418895965228399e-11,9.418895965228399e-11,1.0,inf,inf,D
41.0,V2V,vehicle_2,vehicle_0,-75.19,98.19,230.7,True,1,3.026913428101305e-11,3.026913428101305e-11,1.0,inf,inf,D
41.0,V2V,vehicle_2,vehicle_1,-81.01,104.01,451.2,True,1,7.925013304804702e-12,7.925013304804702e-12,1.0,inf,inf,D
42.0,V2I,BS_1,flow_east.1,-78.36,108.36,743.98,True,1,1.4588142602753476e-11,1.4588142602753476e-11,1.0,inf,inf,D
42.0,V2I,BS_1,flow_east.2,-80.89,110.89,996.28,True,1,8.147042840208388e-12,8.147042840208388e-12,1.0,inf,inf,D
42.0,V2I,BS_1,flow_east.3,-75.75,105.75,551.17,True,1,2.6607250597988085e-11,2.6607250597988085e-11,1.0,inf,inf,D
42.0,V2I,BS_1,flow_west.1,-82.89,112.89,1253.55,True,1,5.140436515824264e-12,5.140436515824264e-12,1.0,inf,inf,D
42.0,V2I,BS_1,flow_west.2,-81.41,111.41,1057.62,True,1,7.227698036021702e-12,7.227698036021702e-12,1.0,inf,inf,D
42.0,V2I,BS_1,flow_west.3,-79.93,109.93,891.12,True,1,1.0162486928706949e-11,1.0162486928706949e-11,1.0,inf,inf,D
42.0,V2I,BS_1,vehicle_0,-80.03,110.03,901.65,True,1,9.931160484209335e-12,9.931160484209335e-12,1.0,inf,inf,D
42.0,V2I,BS_1,vehicle_1,-78.17,108.17,728.17,True,1,1.5240527537972907e-11,1.5240527537972907e-11,1.0,inf,inf,D
42.0,V2I,BS_1,vehicle_2,-81.76,111.76,1100.27,True,1,6.668067692136219e-12,6.668067692136219e-12,1.0,inf,inf,D
42.0,V2V,flow_east.1,flow_east.2,-90.79,113.79,1391.03,True,1,8.336811846196331e-13,8.336811846196331e-13,1.0,inf,inf,D
42.0,V2V,flow_east.1,flow_east.3,-85.27,108.27,736.2,True,1,2.9716660317380312e-12,2.9716660317380312e-12,1.0,inf,inf,D
42.0,V2V,flow_east.1,flow_west.1,-83.64,106.64,610.29,True,1,4.325138310350079e-12,4.325138310350079e-12,1.0,inf,inf,D
42.0,V2V,flow_east.1,flow_west.2,-91.26,114.26,1467.71,True,1,7.481695005111522e-13,7.481695005111522e-13,1.0,inf,inf,D
42.0,V2V,flow_east.1,flow_west.3,-90.02,113.02,1272.84,True,1,9.954054173515295e-13,9.954054173515295e-13,1.0,inf,inf,D
42.0,V2V,flow_east.1,vehicle_0,-90.06,113.06,1278.37,True,1,9.862794856312098e-13,9.862794856312098e-13,1.0,inf,inf,D
42.0,V2V,flow_east.1,vehicle_1,-88.38,111.38,1053.3,True,1,1.4521116175877449e-12,1.4521116175877449e-12,1.0,inf,inf,D
42.0,V2V,flow_east.1,vehicle_2,-91.51,114.51,1510.43,True,1,7.063175542629623e-13,7.063175542629623e-13,1.0,inf,inf,D
42.0,V2V,flow_east.2,flow_east.1,-90.79,113.79,1391.03,True,1,8.336811846196331e-13,8.336811846196331e-13,1.0,inf,inf,D
42.0,V2V,flow_east.2,flow_east.3,-84.25,107.25,654.83,True,1,3.758374042884436e-12,3.758374042884436e-12,1.0,inf,inf,D
42.0,V2V,flow_east.2,flow_west.1,-93.95,116.95,2001.26,True,1,4.027170343254595e-13,4.027170343254595e-13,1.0,inf,inf,D
42.0,V2V,flow_east.2,flow_west.2,-65.7,88.7,77.37,True,1,2.6915348039269137e-10,2.6915348039269137e-10,1.0,inf,inf,D
42.0,V2V,flow_east.2,flow_west.3,-69.42,92.42,118.71,True,1,1.1428783347897712e-10,1.1428783347897712e-10,1.0,inf,inf,D
42.0,V2V,flow_east.2,vehicle_0,-68.96,91.96,112.67,True,1,1.2705741052085445e-10,1.2705741052085445e-10,1.0,inf,inf,D
42.0,V2V,flow_east.2,vehicle_1,-78.5,101.5,337.73,True,1,1.4125375446227554e-11,1.4125375446227554e-11,1.0,inf,inf,D
42.0,V2V,flow_east.2,vehicle_2,-69.47,92.47,119.4,True,1,1.1297959146727977e-10,1.1297959146727977e-10,1.0,inf,inf,D
42.0,V2V,flow_east.3,flow_east.1,-85.27,108.27,736.2,True,1,2.9716660317380312e-12,2.9716660317380312e-12,1.0,inf,inf,D
42.0,V2V,flow_east.3,flow_east.2,-84.25,107.25,654.83,True,1,3.758374042884436e-12,3.758374042884436e-12,1.0,inf,inf,D
42.0,V2V,flow_east.3,flow_west.1,-90.51,113.51,1346.44,True,1,8.892011178579481e-13,8.892011178579481e-13,1.0,inf,inf,D
42.0,V2V,flow_east.3,flow_west.2,-85.21,108.21,731.54,True,1,3.013006024186128e-12,3.013006024186128e-12,1.0,inf,inf,D
42.0,V2V,flow_east.3,flow_west.3,-82.52,105.52,536.71,True,1,5.597576014951116e-12,5.597576014951116e-12,1.0,inf,inf,D
42.0,V2V,flow_east.3,vehicle_0,-82.61,105.61,542.17,True,1,5.4827696492085476e-12,5.4827696492085476e-12,1.0,inf,inf,D
42.0,V2V,flow_east.3,vehicle_1,-77.95,100.95,317.1,True,1,1.6032453906900418e-11,1.6032453906900418e-11,1.0,inf,inf,D
42.0,V2V,flow_east.3,vehicle_2,-85.7,108.7,774.23,True,1,2.691534803926914e-12,2.691534803926914e-12,1.0,inf,inf,D
42.0,V2V,flow_west.1,flow_east.1,-83.64,106.64,610.29,True,1,4.325138310350079e-12,4.325138310350079e-12,1.0,inf,inf,D
42.0,V2V,flow_west.1,flow_east.2,-93.95,116.95,2001.26,True,1,4.027170343254595e-13,4.027170343254595e-13,1.0,inf,inf,D
42.0,V2V,flow_west.1,flow_east.3,-90.51,113.51,1346.44,True,1,8.892011178579481e-13,8.892011178579481e-13,1.0,inf,inf,D
42.0,V2V,flow_west.1,flow_west.2,-94.28,117.28,2077.87,True,1,3.7325015779571985e-13,3.7325015779571985e-13,1.0,inf,inf,D
42.0,V2V,flow_west.1,flow_west.3,-93.42,116.42,1883.0,True,1,4.54988060150048e-13,4.54988060150048e-13,1.0,inf,inf,D
42.0,V2V,flow_west.1,vehicle_0,-93.45,116.45,1888.6,True,1,4.518559443749217e-13,4.518559443749217e-13,1.0,inf,inf,D
42.0,V2V,flow_west.1,vehicle_1,-92.35,115.35,1663.53,True,1,5.821032177708722e-13,5.821032177708722e-13,1.0,inf,inf,D
42.0,V2V,flow_west.1,vehicle_2,-94.46,117.46,2120.66,True,1,3.580964371026362e-13,3.580964371026362e-13,1.0,inf,inf,D
42.0,V2V,flow_west.2,flow_east.1,-91.26,114.26,1467.71,True,1,7.481695005111522e-13,7.481695005111522e-13,1.0,inf,inf,D
42.0,V2V,flow_west.2,flow_east.2,-65.7,88.7,77.37,True,1,2.6915348039269137e-10,2.6915348039269137e-10,1.0,inf,inf,D
42.0,V2V,flow_west.2,flow_east.3,-85.21,108.21,731.54,True,1,3.013006024186128e-12,3.013006024186128e-12,1.0,inf,inf,D
42.0,V2V,flow_west.2,flow_west.1,-94.28,117.28,2077.87,True,1,3.7325015779571985e-13,3.7325015779571985e-13,1.0,inf,inf,D
42.0,V2V,flow_west.2,flow_west.3,-73.72,96.72,194.87,True,1,4.24619563946313e-11,4.24619563946313e-11,1.0,inf,inf,D
42.0,V2V,flow_west.2,vehicle_0,-73.48,96.48,189.6,True,1,4.4874538993313136e-11,4.4874538993313136e-11,1.0,inf,inf,D
42.0,V2V,flow_west.2,vehicle_1,-80.28,103.28,414.5,True,1,9.375620069258793e-12,9.375620069258793e-12,1.0,inf,inf,D
42.0,V2V,flow_west.2,vehicle_2,-60.81,83.81,44.08,True,1,8.298507675144217e-10,8.298507675144217e-10,1.0,inf,inf,D
42.0,V2V,flow_west.3,flow_east.1,-90.02,113.02,1272.84,True,1,9.954054173515295e-13,9.954054173515295e-13,1.0,inf,inf,D
42.0,V2V,flow_west.3,flow_east.2,-69.42,92.42,118.71,True,1,1.1428783347897712e-10,1.1428783347897712e-10,1.0,inf,inf,D
42.0,V2V,flow_west.3,flow_east.3,-82.52,105.52,536.71,True,1,5.597576014951116e-12,5.597576014951116e-12,1.0,inf,inf,D
42.0,V2V,flow_west.3,flow_west.1,-93.42,116.42,1883.0,True,1,4.54988060150048e-13,4.54988060150048e-13,1.0,inf,inf,D
42.0,V2V,flow_west.3,flow_west.2,-73.72,96.72,194.87,True,1,4.24619563946313e-11,4.24619563946313e-11,1.0,inf,inf,D
42.0,V2V,flow_west.3,vehicle_0,-49.53,72.53,12.03,True,1,1.1142945335917292e-08,1.1142945335917292e-08,1.0,inf,inf,D
42.0,V2V,flow_west.3,vehicle_1,-74.77,97.77,219.76,True,1,3.334264127632354e-11,3.334264127632354e-11,1.0,inf,inf,D
42.0,V2V,flow_west.3,vehicle_2,-75.45,98.45,237.87,True,1,2.8510182675039097e-11,2.8510182675039097e-11,1.0,inf,inf,D
42.0,V2V,vehicle_0,flow_east.1,-90.06,113.06,1278.37,True,1,9.862794856312098e-13,9.862794856312098e-13,1.0,inf,inf,D
42.0,V2V,vehicle_0,flow_east.2,-68.96,91.96,112.67,True,1,1.2705741052085445e-10,1.2705741052085445e-10,1.0,inf,inf,D
42.0,V2V,vehicle_0,flow_east.3,-82.61,105.61,542.17,True,1,5.4827696492085476e-12,5.4827696492085476e-12,1.0,inf,inf,D
42.0,V2V,vehicle_0,flow_west.1,-93.45,116.45,1888.6,True,1,4.518559443749217e-13,4.518559443749217e-13,1.0,inf,inf,D
42.0,V2V,vehicle_0,flow_west.2,-73.48,96.48,189.6,True,1,4.4874538993313136e-11,4.4874538993313136e-11,1.0,inf,inf,D
42.0,V2V,vehicle_0,flow_west.3,-49.53,72.53,12.03,True,1,1.1142945335917292e-08,1.1142945335917292e-08,1.0,inf,inf,D
42.0,V2V,vehicle_0,vehicle_1,-74.97,97.97,225.07,True,1,3.1841975217261256e-11,3.1841975217261256e-11,1.0,inf,inf,D
42.0,V2V,vehicle_0,vehicle_2,-75.24,98.24,232.07,True,1,2.992264636608195e-11,2.992264636608195e-11,1.0,inf,inf,D
42.0,V2V,vehicle_1,flow_east.1,-88.38,111.38,1053.3,True,1,1.4521116175877449e-12,1.4521116175877449e-12,1.0,inf,inf,D
42.0,V2V,vehicle_1,flow_east.2,-78.5,101.5,337.73,True,1,1.4125375446227554e-11,1.4125375446227554e-11,1.0,inf,inf,D
42.0,V2V,vehicle_1,flow_east.3,-77.95,100.95,317.1,True,1,1.6032453906900418e-11,1.6032453906900418e-11,1.0,inf,inf,D
42.0,V2V,vehicle_1,flow_west.1,-92.35,115.35,1663.53,True,1,5.821032177708722e-13,5.821032177708722e-13,1.0,inf,inf,D
42.0,V2V,vehicle_1,flow_west.2,-80.28,103.28,414.5,True,1,9.375620069258793e-12,9.375620069258793e-12,1.0,inf,inf,D
42.0,V2V,vehicle_1,flow_west.3,-74.77,97.77,219.76,True,1,3.334264127632354e-11,3.334264127632354e-11,1.0,inf,inf,D
42.0,V2V,vehicle_1,vehicle_0,-74.97,97.97,225.07,True,1,3.1841975217261256e-11,3.1841975217261256e-11,1.0,inf,inf,D
42.0,V2V,vehicle_1,vehicle_2,-81.13,104.13,457.13,True,1,7.709034690644308e-12,7.709034690644308e-12,1.0,inf,inf,D
42.0,V2V,vehicle_2,flow_east.1,-91.51,114.51,1510.43,True,1,7.063175542629623e-13,7.063175542629623e-13,1.0,inf,inf,D
42.0,V2V,vehicle_2,flow_east.2,-69.47,92.47,119.4,True,1,1.1297959146727977e-10,1.1297959146727977e-10,1.0,inf,inf,D
42.0,V2V,vehicle_2,flow_east.3,-85.7,108.7,774.23,True,1,2.691534803926914e-12,2.691534803926914e-12,1.0,inf,inf,D
42.0,V2V,vehicle_2,flow_west.1,-94.46,117.46,2120.66,True,1,3.580964371026362e-13,3.580964371026362e-13,1.0,inf,inf,D
42.0,V2V,vehicle_2,flow_west.2,-60.81,83.81,44.08,True,1,8.298507675144217e-10,8.298507675144217e-10,1.0,inf,inf,D
42.0,V2V,vehicle_2,flow_west.3,-75.45,98.45,237.87,True,1,2.8510182675039097e-11,2.8510182675039097e-11,1.0,inf,inf,D
42.0,V2V,vehicle_2,vehicle_0,-75.24,98.24,232.07,True,1,2.992264636608195e-11,2.992264636608195e-11,1.0,inf,inf,D
42.0,V2V,vehicle_2,vehicle_1,-81.13,104.13,457.13,True,1,7.709034690644308e-12,7.709034690644308e-12,1.0,inf,inf,D
43.0,V2I,BS_1,flow_east.1,-77.98,107.98,712.51,True,1,1.59220872705117e-11,1.59220872705117e-11,1.0,inf,inf,D
43.0,V2I,BS_1,flow_east.2,-81.24,111.24,1037.19,True,1,7.516228940182077e-12,7.516228940182077e-12,1.0,inf,inf,D
43.0,V2I,BS_1,flow_east.3,-76.02,106.02,568.51,True,1,2.5003453616964348e-11,2.5003453616964348e-11,1.0,inf,inf,D
43.0,V2I,BS_1,flow_west.1,-83.21,113.21,1301.12,True,1,4.7752927365769116e-12,4.7752927365769116e-12,1.0,inf,inf,D
43.0,V2I,BS_1,flow_west.2,-81.05,111.05,1013.88,True,1,7.85235634610071e-12,7.85235634610071e-12,1.0,inf,inf,D
43.0,V2I,BS_1,flow_west.3,-79.5,109.5,848.2,True,1,1.122018454301963e-11,1.122018454301963e-11,1.0,inf,inf,D
43.0,V2I,BS_1,vehicle_0,-80.46,110.46,947.41,True,1,8.994975815300364e-12,8.994975815300364e-12,1.0,inf,inf,D
43.0,V2I,BS_1,vehicle_1,-78.58,108.58,763.23,True,1,1.3867558288718897e-11,1.3867558288718897e-11,1.0,inf,inf,D
43.0,V2I,BS_1,vehicle_2,-82.11,112.11,1146.17,True,1,6.151768727098677e-12,6.151768727098677e-12,1.0,inf,inf,D
43.0,V2V,flow_east.1,flow_east.2,-90.81,113.81,1394.0,True,1,8.298507675144234e-13,8.298507675144234e-13,1.0,inf,inf,D
43.0,V2V,flow_east.1,flow_east.3,-85.26,108.26,735.77,True,1,2.978516429429191e-12,2.978516429429191e-12,1.0,inf,inf,D
43.0,V2V,flow_east.1,flow_west.1,-84.91,107.91,706.51,True,1,3.2284941217126377e-12,3.2284941217126377e-12,1.0,inf,inf,D
43.0,V2V,flow_east.1,flow_west.2,-90.68,113.68,1373.17,True,1,8.550667128846805e-13,8.550667128846805e-13,1.0,inf,inf,D
43.0,V2V,flow_east.1,flow_west.3,-89.33,112.33,1175.72,True,1,1.166809617060963e-12,1.166809617060963e-12,1.0,inf,inf,D
43.0,V2V,flow_east.1,vehicle_0,-90.13,113.13,1288.97,True,1,9.705099672454898e-13,9.705099672454898e-13,1.0,inf,inf,D
43.0,V2V,flow_east.1,vehicle_1,-88.41,111.41,1057.27,True,1,1.442115351524871e-12,1.442115351524871e-12,1.0,inf,inf,D
43.0,V2V,flow_east.1,vehicle_2,-91.55,114.55,1517.6,True,1,6.998419960022745e-13,6.998419960022745e-13,1.0,inf,inf,D
43.0,V2V,flow_east.2,flow_east.1,-90.81,113.81,1394.0,True,1,8.298507675144234e-13,8.298507675144234e-13,1.0,inf,inf,D
43.0,V2V,flow_east.2,flow_east.3,-84.29,107.29,658.23,True,1,3.723917062545683e-12,3.723917062545683e-12,1.0,inf,inf,D
43.0,V2V,flow_east.2,flow_west.1,-94.37,117.37,2100.46,True,1,3.655947916131239e-13,3.655947916131239e-13,1.0,inf,inf,D
43.0,V2V,flow_east.2,flow_west.2,-55.32,78.32,23.43,True,1,2.9376496519615306e-09,2.9376496519615306e-09,1.0,inf,inf,D
43.0,V2V,flow_east.2,flow_west.3,-74.72,97.72,218.59,True,1,3.3728730865886926e-11,3.3728730865886926e-11,1.0,inf,inf,D
43.0,V2V,flow_east.2,vehicle_0,-68.35,91.35,105.03,True,1,1.4621771744567213e-10,1.4621771744567213e-10,1.0,inf,inf,D
43.0,V2V,flow_east.2,vehicle_1,-78.47,101.47,336.73,True,1,1.4223287871228214e-11,1.4223287871228214e-11,1.0,inf,inf,D
43.0,V2V,flow_east.2,vehicle_2,-69.77,92.77,123.6,True,1,1.0543868963912602e-10,1.0543868963912602e-10,1.0,inf,inf,D
43.0,V2V,flow_east.3,flow_east.1,-85.26,108.26,735.77,True,1,2.978516429429191e-12,2.978516429429191e-12,1.0,inf,inf,D
43.0,V2V,flow_east.3,flow_east.2,-84.29,107.29,658.23,True,1,3.723917062545683e-12,3.723917062545683e-12,1.0,inf,inf,D
43.0,V2V,flow_east.3,flow_west.1,-91.11,114.11,1442.24,True,1,7.744617978025176e-13,7.744617978025176e-13,1.0,inf,inf,D
43.0,V2V,flow_east.3,flow_west.2,-84.02,107.02,637.46,True,1,3.962780342554402e-12,3.962780342554402e-12,1.0,inf,inf,D
43.0,V2V,flow_east.3,flow_west.3,-80.8,103.8,440.03,True,1,8.317637711026709e-12,8.317637711026709e-12,1.0,inf,inf,D
43.0,V2V,flow_east.3,vehicle_0,-82.79,105.79,553.2,True,1,5.260172663907063e-12,5.260172663907063e-12,1.0,inf,inf,D
43.0,V2V,flow_east.3,vehicle_1,-78.07,101.07,321.5,True,1,1.5595525028269555e-11,1.5595525028269555e-11,1.0,inf,inf,D
43.0,V2V,flow_east.3,vehicle_2,-85.79,108.79,781.83,True,1,2.636331385825376e-12,2.636331385825376e-12,1.0,inf,inf,D
43.0,V2V,flow_west.1,flow_east.1,-84.91,107.91,706.51,True,1,3.2284941217126377e-12,3.2284941217126377e-12,1.0,inf,inf,D
43.0,V2V,flow_west.1,flow_east.2,-94.37,117.37,2100.46,True,1,3.655947916131239e-13,3.655947916131239e-13,1.0,inf,inf,D
43.0,V2V,flow_west.1,flow_east.3,-91.11,114.11,1442.24,True,1,7.744617978025176e-13,7.744617978025176e-13,1.0,inf,inf,D
43.0,V2V,flow_west.1,flow_west.2,-94.29,117.29,2079.57,True,1,3.723917062545683e-13,3.723917062545683e-13,1.0,inf,inf,D
43.0,V2V,flow_west.1,flow_west.3,-93.42,116.42,1882.1,True,1,4.54988060150048e-13,4.54988060150048e-13,1.0,inf,inf,D
43.0,V2V,flow_west.1,vehicle_0,-93.93,116.93,1995.43,True,1,4.04575891697442e-13,4.04575891697442e-13,1.0,inf,inf,D
43.0,V2V,flow_west.1,vehicle_1,-92.86,115.86,1763.73,True,1,5.176068319505682e-13,5.176068319505682e-13,1.0,inf,inf,D
43.0,V2V,flow_west.1,vehicle_2,-94.87,117.87,2224.06,True,1,3.258367010020087e-13,3.258367010020087e-13,1.0,inf,inf,D
43.0,V2V,flow_west.2,flow_east.1,-90.68,113.68,1373.17,True,1,8.550667128846805e-13,8.550667128846805e-13,1.0,inf,inf,D
43.0,V2V,flow_west.2,flow_east.2,-55.32,78.32,23.43,True,1,2.9376496519615306e-09,2.9376496519615306e-09,1.0,inf,inf,D
43.0,V2V,flow_west.2,flow_east.3,-84.02,107.02,637.46,True,1,3.962780342554402e-12,3.962780342554402e-12,1.0,inf,inf,D
43.0,V2V,flow_west.2,flow_west.1,-94.29,117.29,2079.57,True,1,3.723917062545683e-13,3.723917062545683e-13,1.0,inf,inf,D
43.0,V2V,flow_west.2,flow_west.3,-73.84,96.84,197.47,True,1,4.1304750199016105e-11,4.1304750199016105e-11,1.0,inf,inf,D
43.0,V2V,flow_west.2,vehicle_0,-66.5,89.5,84.84,True,1,2.2387211385683377e-10,2.2387211385683377e-10,1.0,inf,inf,D
43.0,V2V,flow_west.2,vehicle_1,-77.92,100.92,316.05,True,1,1.614358556826487e-11,1.614358556826487e-11,1.0,inf,inf,D
43.0,V2V,flow_west.2,vehicle_2,-71.15,94.15,144.86,True,1,7.673614893618186e-11,7.673614893618186e-11,1.0,inf,inf,D
43.0,V2V,flow_west.3,flow_east.1,-89.33,112.33,1175.72,True,1,1.166809617060963e-12,1.166809617060963e-12,1.0,inf,inf,D
43.0,V2V,flow_west.3,flow_east.2,-74.72,97.72,218.59,True,1,3.3728730865886926e-11,3.3728730865886926e-11,1.0,inf,inf,D
43.0,V2V,flow_west.3,flow_east.3,-80.8,103.8,440.03,True,1,8.317637711026709e-12,8.317637711026709e-12,1.0,inf,inf,D
