timestamp,vehicle_id,selected_action_type,selected_bs_id,selected_relay_id,accepted,opt_rate_used,truth_rate_mcs_effective,method,objective
21.0,vehicle_1,relay,BS_1,vehicle_0,1,240.0,330.0,proposed_optimal_dkmcs,throughput
21.0,vehicle_0,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
21.0,flow_west.1,relay,BS_1,vehicle_0,1,240.0,330.0,proposed_optimal_dkmcs,throughput
21.0,flow_west.0,relay,BS_1,vehicle_0,1,88.0,148.0,proposed_optimal_dkmcs,throughput
21.0,flow_east.1,direct,BS_1,-1,1,88.0,240.0,proposed_optimal_dkmcs,throughput
22.0,vehicle_2,relay,BS_1,flow_west.1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
22.0,vehicle_1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
22.0,vehicle_0,relay,BS_1,vehicle_1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
22.0,flow_west.1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
22.0,flow_west.0,relay,BS_1,vehicle_0,1,88.0,148.0,proposed_optimal_dkmcs,throughput
22.0,flow_east.1,direct,BS_1,-1,1,88.0,240.0,proposed_optimal_dkmcs,throughput
23.0,vehicle_2,relay,BS_1,flow_west.1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
23.0,vehicle_1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
23.0,vehicle_0,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
23.0,flow_west.1,relay,BS_1,vehicle_0,1,240.0,330.0,proposed_optimal_dkmcs,throughput
23.0,flow_west.0,direct,BS_1,-1,1,88.0,148.0,proposed_optimal_dkmcs,throughput
23.0,flow_east.1,direct,BS_1,-1,1,88.0,240.0,proposed_optimal_dkmcs,throughput
24.0,vehicle_2,relay,BS_1,flow_west.1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
24.0,vehicle_1,relay,BS_1,flow_west.1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
24.0,vehicle_0,relay,BS_1,vehicle_1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
24.0,flow_west.1,relay,BS_1,vehicle_1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
24.0,flow_west.0,direct,BS_1,-1,1,88.0,148.0,proposed_optimal_dkmcs,throughput
24.0,flow_east.1,relay,BS_1,vehicle_1,1,88.0,148.0,proposed_optimal_dkmcs,throughput
25.0,vehicle_2,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
25.0,vehicle_1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
25.0,vehicle_0,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
25.0,flow_west.1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
25.0,flow_west.0,direct,BS_1,-1,1,88.0,240.0,proposed_optimal_dkmcs,throughput
25.0,flow_east.1,relay,BS_1,vehicle_1,1,88.0,148.0,proposed_optimal_dkmcs,throughput
26.0,vehicle_2,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
26.0,vehicle_1,relay,BS_1,vehicle_0,1,240.0,330.0,proposed_optimal_dkmcs,throughput
26.0,vehicle_0,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
26.0,flow_west.1,relay,BS_1,vehicle_1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
26.0,flow_west.0,direct,BS_1,-1,1,88.0,240.0,proposed_optimal_dkmcs,throughput
26.0,flow_east.1,direct,BS_1,-1,1,88.0,240.0,proposed_optimal_dkmcs,throughput
27.0,vehicle_2,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
27.0,vehicle_1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
27.0,vehicle_0,relay,BS_1,vehicle_2,1,240.0,330.0,proposed_optimal_dkmcs,throughput
27.0,flow_west.1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
27.0,flow_west.0,relay,BS_1,flow_east.1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
27.0,flow_east.1,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
28.0,vehicle_2,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
28.0,vehicle_1,relay,BS_1,flow_west.1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
28.0,vehicle_0,relay,BS_1,vehicle_2,1,240.0,330.0,proposed_optimal_dkmcs,throughput
28.0,flow_west.1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
28.0,flow_east.1,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
29.0,vehicle_2,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
29.0,vehicle_1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
29.0,vehicle_0,relay,BS_1,vehicle_2,1,240.0,330.0,proposed_optimal_dkmcs,throughput
29.0,flow_west.1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
29.0,flow_east.1,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
30.0,vehicle_2,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
30.0,flow_west.2,direct,BS_1,-1,1,88.0,148.0,proposed_optimal_dkmcs,throughput
30.0,vehicle_1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
30.0,vehicle_0,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
30.0,flow_west.1,direct,BS_1,-1,1,148.0,330.0,proposed_optimal_dkmcs,throughput
30.0,flow_east.1,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
30.0,flow_east.2,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
31.0,vehicle_2,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
31.0,flow_west.2,direct,BS_1,-1,1,88.0,148.0,proposed_optimal_dkmcs,throughput
31.0,vehicle_1,relay,BS_1,vehicle_0,1,240.0,330.0,proposed_optimal_dkmcs,throughput
31.0,vehicle_0,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
31.0,flow_west.1,direct,BS_1,-1,1,148.0,330.0,proposed_optimal_dkmcs,throughput
31.0,flow_east.1,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
31.0,flow_east.2,relay,BS_1,vehicle_0,1,240.0,330.0,proposed_optimal_dkmcs,throughput
32.0,vehicle_2,relay,BS_1,flow_east.2,1,240.0,330.0,proposed_optimal_dkmcs,throughput
32.0,flow_west.2,direct,BS_1,-1,1,88.0,148.0,proposed_optimal_dkmcs,throughput
32.0,vehicle_1,relay,BS_1,vehicle_0,1,240.0,330.0,proposed_optimal_dkmcs,throughput
32.0,vehicle_0,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
32.0,flow_west.1,direct,BS_1,-1,1,148.0,330.0,proposed_optimal_dkmcs,throughput
32.0,flow_east.1,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
32.0,flow_east.2,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
33.0,vehicle_2,relay,BS_1,vehicle_0,1,240.0,330.0,proposed_optimal_dkmcs,throughput
33.0,flow_west.2,direct,BS_1,-1,1,88.0,148.0,proposed_optimal_dkmcs,throughput
33.0,vehicle_1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
33.0,vehicle_0,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
33.0,flow_west.1,direct,BS_1,-1,1,148.0,330.0,proposed_optimal_dkmcs,throughput
33.0,flow_east.1,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
33.0,flow_east.2,relay,BS_1,vehicle_0,1,240.0,330.0,proposed_optimal_dkmcs,throughput
34.0,vehicle_2,relay,BS_1,vehicle_0,1,240.0,330.0,proposed_optimal_dkmcs,throughput
34.0,flow_west.2,direct,BS_1,-1,1,88.0,240.0,proposed_optimal_dkmcs,throughput
34.0,vehicle_1,relay,BS_1,vehicle_0,1,240.0,330.0,proposed_optimal_dkmcs,throughput
34.0,vehicle_0,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
34.0,flow_west.1,direct,BS_1,-1,1,148.0,330.0,proposed_optimal_dkmcs,throughput
34.0,flow_east.1,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
34.0,flow_east.2,relay,BS_1,vehicle_0,1,240.0,330.0,proposed_optimal_dkmcs,throughput
35.0,vehicle_2,relay,BS_1,vehicle_0,1,240.0,330.0,proposed_optimal_dkmcs,throughput
35.0,flow_west.2,relay,BS_1,flow_east.2,1,88.0,148.0,proposed_optimal_dkmcs,throughput
35.0,vehicle_1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
35.0,vehicle_0,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
35.0,flow_west.1,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
35.0,flow_east.1,relay,BS_1,flow_west.1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
35.0,flow_east.2,relay,BS_1,vehicle_0,1,240.0,330.0,proposed_optimal_dkmcs,throughput
36.0,vehicle_2,relay,BS_1,vehicle_0,1,240.0,330.0,proposed_optimal_dkmcs,throughput
36.0,flow_west.2,direct,BS_1,-1,1,88.0,240.0,proposed_optimal_dkmcs,throughput
36.0,vehicle_1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
36.0,vehicle_0,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
36.0,flow_west.1,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
36.0,flow_east.1,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
36.0,flow_east.2,relay,BS_1,vehicle_0,1,240.0,330.0,proposed_optimal_dkmcs,throughput
37.0,vehicle_2,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
37.0,flow_west.2,relay,BS_1,vehicle_2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
37.0,vehicle_1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
37.0,vehicle_0,relay,BS_1,vehicle_1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
37.0,flow_west.1,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
37.0,flow_east.1,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
37.0,flow_east.2,relay,BS_1,vehicle_1,1,148.0,330.0,proposed_optimal_dkmcs,throughput
38.0,vehicle_2,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
38.0,flow_west.2,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
38.0,vehicle_1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
38.0,vehicle_0,relay,BS_1,vehicle_1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
38.0,flow_west.1,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
38.0,flow_east.1,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
38.0,flow_east.2,relay,BS_1,vehicle_1,1,148.0,330.0,proposed_optimal_dkmcs,throughput
39.0,vehicle_2,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
39.0,flow_west.2,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
39.0,vehicle_1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
39.0,vehicle_0,relay,BS_1,vehicle_1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
39.0,flow_west.1,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
39.0,flow_east.1,relay,BS_1,flow_west.1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
39.0,flow_east.2,relay,BS_1,vehicle_1,1,148.0,330.0,proposed_optimal_dkmcs,throughput
40.0,vehicle_2,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
40.0,flow_west.2,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
40.0,vehicle_1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
40.0,vehicle_0,relay,BS_1,vehicle_1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
40.0,flow_west.1,relay,BS_1,flow_east.1,1,148.0,330.0,proposed_optimal_dkmcs,throughput
40.0,flow_east.1,relay,BS_1,flow_west.1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
40.0,flow_west.3,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
40.0,flow_east.2,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
41.0,vehicle_2,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
41.0,flow_west.2,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
41.0,vehicle_1,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
41.0,vehicle_0,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
41.0,flow_east.3,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
41.0,flow_west.1,relay,BS_1,flow_east.1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
41.0,flow_east.1,direct,BS_1,-1,1,148.0,330.0,proposed_optimal_dkmcs,throughput
41.0,flow_west.3,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
41.0,flow_east.2,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
42.0,vehicle_2,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
42.0,flow_west.2,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
42.0,vehicle_1,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
42.0,vehicle_0,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
42.0,flow_east.3,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
42.0,flow_west.1,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
42.0,flow_east.1,direct,BS_1,-1,1,148.0,330.0,proposed_optimal_dkmcs,throughput
42.0,flow_west.3,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
42.0,flow_east.2,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
43.0,vehicle_2,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
43.0,flow_west.2,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
43.0,vehicle_1,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
43.0,vehicle_0,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
43.0,flow_east.3,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
43.0,flow_west.1,relay,BS_1,flow_east.1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
43.0,flow_east.1,relay,BS_1,flow_west.1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
43.0,flow_west.3,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
43.0,flow_east.2,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
44.0,vehicle_2,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
44.0,flow_west.2,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
44.0,vehicle_1,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
44.0,vehicle_0,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
44.0,flow_east.3,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
44.0,flow_west.1,relay,BS_1,flow_east.1,1,88.0,148.0,proposed_optimal_dkmcs,throughput
44.0,flow_east.1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
44.0,flow_west.3,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
44.0,flow_east.2,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
45.0,vehicle_2,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
45.0,flow_west.2,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
45.0,vehicle_1,relay,BS_1,flow_east.3,1,148.0,330.0,proposed_optimal_dkmcs,throughput
45.0,vehicle_0,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
45.0,flow_east.3,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
45.0,flow_west.1,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
45.0,flow_east.1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
45.0,flow_west.3,relay,BS_1,flow_east.3,1,240.0,330.0,proposed_optimal_dkmcs,throughput
45.0,flow_east.2,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
46.0,vehicle_2,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
46.0,flow_west.2,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
46.0,vehicle_1,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
46.0,vehicle_0,relay,BS_1,flow_east.2,1,148.0,240.0,proposed_optimal_dkmcs,throughput
46.0,flow_east.3,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
46.0,flow_west.1,relay,BS_1,flow_east.1,1,88.0,148.0,proposed_optimal_dkmcs,throughput
46.0,flow_east.1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
46.0,flow_west.3,relay,BS_1,flow_east.3,1,240.0,330.0,proposed_optimal_dkmcs,throughput
46.0,flow_east.2,direct,BS_1,-1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
47.0,vehicle_2,relay,BS_1,vehicle_0,1,148.0,240.0,proposed_optimal_dkmcs,throughput
47.0,flow_west.2,relay,BS_1,flow_east.3,1,240.0,330.0,proposed_optimal_dkmcs,throughput
47.0,vehicle_1,relay,BS_1,flow_east.3,1,148.0,330.0,proposed_optimal_dkmcs,throughput
47.0,vehicle_0,relay,BS_1,vehicle_1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
47.0,flow_east.3,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
47.0,flow_west.1,direct,BS_1,-1,1,88.0,148.0,proposed_optimal_dkmcs,throughput
47.0,flow_east.1,direct,BS_1,-1,1,240.0,330.0,proposed_optimal_dkmcs,throughput
47.0,flow_west.3,relay,BS_1,flow_east.3,1,240.0,330.0,proposed_optimal_dkmcs,throughput
47.0,flow_east.2,relay,BS_1,vehicle_1,1,148.0,240.0,proposed_optimal_dkmcs,throughput
48.0,vehicle_2,relay,BS_1,vehicle_0,1,148.0,240.0,proposed_optimal_dkmcs,throughput
