timestamp,vehicle_id,action_type,bs_id,relay_id,rate_shannon,rate_mcs,rate_dkmcs,truth_rate_mcs
17.0,vehicle_1,direct,BS_1,-1,508.16885281930934,330.0,148.0,330.0
17.0,vehicle_1,relay,BS_1,vehicle_0,508.16885281930934,330.0,148.0,330.0
17.0,vehicle_1,relay,BS_1,flow_west.0,437.2370384945075,240.0,148.0,240.0
17.0,vehicle_1,relay,BS_1,vehicle_2,526.2553344767326,330.0,148.0,330.0
17.0,vehicle_0,direct,BS_1,-1,508.16885281930934,330.0,148.0,330.0
17.0,vehicle_0,relay,BS_1,vehicle_1,508.16885281930934,330.0,148.0,330.0
17.0,vehicle_0,relay,BS_1,vehicle_2,589.3403717052341,330.0,240.0,330.0
17.0,vehicle_0,relay,BS_1,flow_west.0,437.2370384945075,240.0,148.0,240.0
18.0,flow_west.0,direct,BS_1,-1,420.84631223711045,240.0,148.0,240.0
18.0,flow_west.0,relay,BS_1,vehicle_1,507.2018019280962,330.0,148.0,330.0
18.0,flow_west.0,relay,BS_1,vehicle_0,395.84072765875015,240.0,148.0,240.0
18.0,flow_west.0,relay,BS_1,vehicle_2,291.78647327720546,148.0,88.0,148.0
18.0,vehicle_2,direct,BS_1,-1,585.0955957394588,330.0,240.0,330.0
18.0,vehicle_2,relay,BS_1,vehicle_0,539.2119801462821,330.0,148.0,330.0
18.0,vehicle_2,relay,BS_1,vehicle_1,495.9345586578576,240.0,148.0,240.0
18.0,vehicle_2,relay,BS_1,flow_west.0,291.78647327720546,148.0,88.0,148.0
18.0,vehicle_1,direct,BS_1,-1,518.1730341202119,330.0,148.0,330.0
18.0,vehicle_1,relay,BS_1,vehicle_0,539.2119801462821,330.0,148.0,330.0
18.0,vehicle_1,relay,BS_1,flow_west.0,420.84631223711045,240.0,148.0,240.0
18.0,vehicle_1,relay,BS_1,vehicle_2,495.9345586578576,240.0,148.0,240.0
18.0,vehicle_0,direct,BS_1,-1,539.2119801462821,330.0,148.0,330.0
18.0,vehicle_0,relay,BS_1,vehicle_1,518.1730341202119,330.0,148.0,330.0
18.0,vehicle_0,relay,BS_1,vehicle_2,585.0955957394588,330.0,240.0,330.0
18.0,vehicle_0,relay,BS_1,flow_west.0,395.84072765875015,240.0,148.0,240.0
19.0,flow_west.0,direct,BS_1,-1,378.2015007367229,240.0,88.0,240.0
19.0,flow_west.0,relay,BS_1,vehicle_1,460.7238873646651,240.0,148.0,240.0
19.0,flow_west.0,relay,BS_1,vehicle_0,401.1313044189525,240.0,148.0,240.0
19.0,flow_west.0,relay,BS_1,vehicle_2,327.56123166490755,148.0,88.0,148.0
19.0,vehicle_2,direct,BS_1,-1,601.4331564336534,330.0,240.0,330.0
19.0,vehicle_2,relay,BS_1,vehicle_0,557.3985645206653,330.0,240.0,330.0
19.0,vehicle_2,relay,BS_1,vehicle_1,489.83012628165926,240.0,148.0,240.0
19.0,vehicle_2,relay,BS_1,flow_west.0,327.56123166490755,148.0,88.0,148.0
19.0,vehicle_1,direct,BS_1,-1,530.1391884890118,330.0,148.0,330.0
19.0,vehicle_1,relay,BS_1,vehicle_0,557.3985645206653,330.0,240.0,330.0
19.0,vehicle_1,relay,BS_1,vehicle_2,489.83012628165926,240.0,148.0,240.0
19.0,vehicle_1,relay,BS_1,flow_west.0,378.2015007367229,240.0,88.0,240.0
19.0,vehicle_0,direct,BS_1,-1,557.3985645206653,330.0,240.0,330.0
19.0,vehicle_0,relay,BS_1,vehicle_1,530.1391884890118,330.0,148.0,330.0
19.0,vehicle_0,relay,BS_1,vehicle_2,601.4331564336534,330.0,240.0,330.0
19.0,vehicle_0,relay,BS_1,flow_west.0,378.2015007367229,240.0,88.0,240.0
20.0,vehicle_2,direct,BS_1,-1,610.9225058900546,330.0,240.0,330.0
20.0,vehicle_2,relay,BS_1,vehicle_0,553.4970751947817,330.0,240.0,330.0
20.0,vehicle_2,relay,BS_1,flow_west.1,181.15878937659377,88.0,38.0,88.0
20.0,vehicle_2,relay,BS_1,vehicle_1,492.0781057320576,240.0,148.0,240.0
20.0,vehicle_2,relay,BS_1,flow_west.0,253.73772481385973,148.0,88.0,148.0
20.0,vehicle_2,relay,BS_1,flow_east.1,235.03345020851685,148.0,38.0,148.0
20.0,vehicle_1,direct,BS_1,-1,516.2351620266729,330.0,148.0,330.0
20.0,vehicle_1,relay,BS_1,vehicle_0,553.4970751947817,330.0,240.0,330.0
20.0,vehicle_1,relay,BS_1,vehicle_2,492.0781057320576,240.0,148.0,240.0
20.0,vehicle_1,relay,BS_1,flow_west.0,389.0139181100975,240.0,88.0,240.0
20.0,vehicle_1,relay,BS_1,flow_west.1,181.15878937659377,88.0,38.0,88.0
20.0,vehicle_1,relay,BS_1,flow_east.1,327.56123166490755,148.0,88.0,148.0
20.0,vehicle_0,direct,BS_1,-1,553.4970751947817,330.0,240.0,330.0
20.0,vehicle_0,relay,BS_1,vehicle_1,516.2351620266729,330.0,148.0,330.0
20.0,vehicle_0,relay,BS_1,vehicle_2,610.9225058900546,330.0,240.0,330.0
20.0,vehicle_0,relay,BS_1,flow_west.1,181.15878937659377,88.0,38.0,88.0
20.0,vehicle_0,relay,BS_1,flow_west.0,285.4667976403571,148.0,88.0,148.0
20.0,vehicle_0,relay,BS_1,flow_east.1,221.31386122841135,148.0,38.0,148.0
20.0,flow_west.1,direct,BS_1,-1,181.15878937659377,88.0,38.0,88.0
20.0,flow_west.1,relay,BS_1,vehicle_2,610.9225058900546,330.0,240.0,330.0
20.0,flow_west.1,relay,BS_1,vehicle_0,509.1361009943205,330.0,148.0,330.0
20.0,flow_west.1,relay,BS_1,vehicle_1,372.35808276906295,240.0,88.0,240.0
20.0,flow_west.1,relay,BS_1,flow_west.0,232.9009263433893,148.0,38.0,148.0
20.0,flow_west.1,relay,BS_1,flow_east.1,192.0043298530818,88.0,38.0,88.0
20.0,flow_west.0,direct,BS_1,-1,395.2191729016103,240.0,148.0,240.0
20.0,flow_west.0,relay,BS_1,flow_east.1,368.3710439872822,240.0,88.0,240.0
20.0,flow_west.0,relay,BS_1,vehicle_1,389.0139181100975,240.0,88.0,240.0
20.0,flow_west.0,relay,BS_1,vehicle_0,285.4667976403571,148.0,88.0,148.0
20.0,flow_west.0,relay,BS_1,vehicle_2,253.73772481385973,148.0,88.0,148.0
20.0,flow_west.0,relay,BS_1,flow_west.1,181.15878937659377,88.0,38.0,88.0
20.0,flow_east.1,direct,BS_1,-1,368.3710439872822,240.0,88.0,240.0
20.0,flow_east.1,relay,BS_1,flow_west.0,395.2191729016103,240.0,148.0,240.0
20.0,flow_east.1,relay,BS_1,vehicle_1,327.56123166490755,148.0,88.0,148.0
20.0,flow_east.1,relay,BS_1,vehicle_2,235.8351409222408,148.0,38.0,148.0
20.0,flow_east.1,relay,BS_1,vehicle_0,221.31386122841135,148.0,38.0,148.0
