total_samples,outage_rate,mean_throughput_mbps,p05,p50,p95,relay_ratio,bs_load_mean,bs_load_max,method,objective
4123,0.863934028619937,26.648314334222654,0.0,0.0,240.0,0.05525846702317291,9.19672131147541,10,random,throughput
4123,0.863934028619937,58.008246422507895,0.0,0.0,440.00000000000006,0.1051693404634581,9.19672131147541,10,greedy_mcs,throughput
4123,0.863934028619937,58.00824642250789,0.0,0.0,440.00000000000006,0.7878787878787878,9.19672131147541,10,optimal_shannon,throughput
4123,0.863934028619937,58.00824642250788,0.0,0.0,440.00000000000006,0.7736185383244206,9.19672131147541,10,optimal_shannon,outage
4123,0.863934028619937,57.608052389037105,0.0,0.0,440.00000000000006,0.7647058823529411,9.19672131147541,10,proposed_optimal_dkmcs,throughput
4123,0.863934028619937,57.68809119573127,0.0,0.0,440.00000000000006,0.768270944741533,9.19672131147541,10,proposed_optimal_dkmcs,outage
