timestamp,link_type,tx_id,rx_id,received_power,path_loss,delay_spread,is_line_of_sight,num_paths,p_tot_watts,p_max_watts,dominance,k_factor,k_factor_db,prop_mode
3.0,V2V,we_1,we_2,-55.32,78.32,0.01,True,2,2.939314592263e-09,2.939210721416e-09,0.999965,28296.782045,44.52,D
3.0,V2V,we_1,we_3,-61.45,84.45,0.20,True,2,7.162936591475e-10,6.870242160949e-10,0.959138,23.472405,13.71,D
3.0,V2V,we_1,wn_0,-54.04,77.04,0.09,True,2,3.948568480663e-09,3.942669141555e-09,0.998506,668.323870,28.25,D
3.0,V2V,we_1,wn_1,-61.88,84.88,0.24,True,2,6.484986121254e-10,6.044496519031e-10,0.932075,13.722223,11.37,D
3.0,V2V,we_2,we_0,-60.85,83.85,0.22,True,2,8.230967223055e-10,7.877461612763e-10,0.957052,22.283838,13.48,D
3.0,V2V,we_2,we_1,-55.32,78.32,0.01,True,2,2.939314516830e-09,2.939210721416e-09,0.999965,28317.346684,44.52,D
3.0,V2V,we_2,we_3,-55.89,78.89,0.06,True,2,2.577136424406e-09,2.575033761913e-09,0.999184,1224.653871,30.88,D
3.0,V2V,we_2,wn_0,-38.05,61.05,0.79,True,2,1.566077815034e-07,1.547474924428e-07,0.988121,83.184649,19.20,D
3.0,V2V,we_2,wn_1,-56.93,79.93,0.06,True,2,2.026193306675e-09,2.023738255136e-09,0.998788,824.315996,29.16,D
3.0,V2V,we_3,we_0,-64.53,87.53,0.18,True,2,3.523596086522e-10,3.265794686937e-10,0.926836,12.667870,11.03,D
3.0,V2V,we_3,we_1,-61.45,84.45,0.20,True,2,7.162918039291e-10,6.870242160949e-10,0.959140,23.473893,13.71,D
3.0,V2V,we_3,we_2,-55.89,78.89,0.06,True,2,2.577135296738e-09,2.575033761913e-09,0.999185,1225.311012,30.88,D
3.0,V2V,we_3,wn_0,-56.93,79.93,0.06,True,2,2.026110266960e-09,2.023376559539e-09,0.998651,740.158418,28.69,D
3.0,V2V,we_3,wn_1,-37.99,60.99,0.82,True,2,1.589259759488e-07,1.568929892028e-07,0.987208,77.173641,18.87,D
3.0,V2V,sn_0,sn_1,-55.33,78.33,0.02,True,2,2.931281652786e-09,2.930859292369e-09,0.999856,6939.237621,38.41,D
3.0,V2V,sn_0,sn_2,-61.36,84.36,0.25,True,2,7.307958931584e-10,6.851350167283e-10,0.937519,15.004859,11.76,D
3.0,V2V,sn_0,sn_3,-64.65,87.65,0.25,True,2,3.424824784433e-10,2.853534807989e-10,0.833191,4.994897,6.99,D
3.0,V2V,sn_0,se_0,-60.83,83.83,0.26,True,2,8.269044224137e-10,7.773496723647e-10,0.940072,15.686683,11.96,D
3.0,V2V,sn_0,se_1,-64.86,87.86,0.24,True,2,3.266446339327e-10,2.700398988593e-10,0.826709,4.770624,6.79,D
3.0,V2V,sn_1,sn_0,-55.33,78.33,0.02,True,2,2.931281834587e-09,2.930859292369e-09,0.999856,6936.251978,38.41,D
3.0,V2V,sn_1,sn_2,-55.90,78.90,0.03,True,2,2.568965175487e-09,2.568174127835e-09,0.999692,3246.547947,35.11,D
3.0,V2V,sn_1,sn_3,-61.99,84.99,0.20,True,2,6.318965588476e-10,6.028955215954e-10,0.954105,20.788757,13.18,D
3.0,V2V,sn_1,se_0,-54.81,77.81,0.03,True,2,3.304856543952e-09,3.304372995724e-09,0.999854,6833.595499,38.35,D
3.0,V2V,sn_1,se_1,-62.42,85.42,0.15,True,2,5.732306207401e-10,5.567186812354e-10,0.971195,33.716129,15.28,D
3.0,V2V,sn_2,sn_0,-61.36,84.36,0.25,True,2,7.307923184017e-10,6.851350167283e-10,0.937524,15.006034,11.76,D
3.0,V2V,sn_2,sn_1,-55.90,78.90,0.03,True,2,2.568964730805e-09,2.568174127835e-09,0.999692,3248.373995,35.12,D
3.0,V2V,sn_2,sn_3,-56.44,79.44,0.05,True,2,2.270792778565e-09,2.268887768480e-09,0.999161,1191.010896,30.76,D
