timestamp,vehicle_id,selected_action_type,selected_bs_id,selected_relay_id,accepted,opt_rate_used,truth_rate_mcs_effective,method,objective
0.0,we_0,direct,BS_2,-1,1,550.0,550.0,proposed_optimal_dkmcs,throughput
1.0,sn_0,direct,BS_2,-1,1,550.0,550.0,proposed_optimal_dkmcs,throughput
1.0,ns_0,direct,BS_1,-1,1,550.0,550.0,proposed_optimal_dkmcs,throughput
1.0,we_1,relay,BS_2,we_0,1,550.0,550.0,proposed_optimal_dkmcs,throughput
1.0,we_0,relay,BS_2,we_1,1,550.0,550.0,proposed_optimal_dkmcs,throughput
1.0,ew_0,direct,BS_3,-1,1,550.0,550.0,proposed_optimal_dkmcs,throughput
2.0,ew_1,direct,BS_1,-1,1,550.0,550.0,proposed_optimal_dkmcs,throughput
2.0,sn_0,direct,BS_3,-1,1,550.0,550.0,proposed_optimal_dkmcs,throughput
2.0,sn_2,direct,BS_3,-1,1,550.0,550.0,proposed_optimal_dkmcs,throughput
2.0,se_0,direct,BS_3,-1,1,550.0,550.0,proposed_optimal_dkmcs,throughput
2.0,sn_1,direct,BS_3,-1,1,550.0,550.0,proposed_optimal_dkmcs,throughput
2.0,ns_0,direct,BS_2,-1,1,550.0,550.0,proposed_optimal_dkmcs,throughput
2.0,wn_0,direct,BS_2,-1,1,550.0,550.0,proposed_optimal_dkmcs,throughput
2.0,we_1,relay,BS_2,we_0,1,550.0,550.0,proposed_optimal_dkmcs,throughput
2.0,ns_1,direct,BS_2,-1,1,550.0,550.0,proposed_optimal_dkmcs,throughput
2.0,we_0,direct,BS_2,-1,1,550.0,550.0,proposed_optimal_dkmcs,throughput
2.0,we_2,relay,BS_2,we_0,1,550.0,550.0,proposed_optimal_dkmcs,throughput
2.0,ew_0,direct,BS_1,-1,1,550.0,550.0,proposed_optimal_dkmcs,throughput
3.0,ew_1,relay,BS_1,ew_0,1,550.0,550.0,proposed_optimal_dkmcs,throughput
3.0,se_1,relay,BS_2,se_0,1,550.0,550.0,proposed_optimal_dkmcs,throughput
3.0,ew_2,relay,BS_1,ew_0,1,550.0,550.0,proposed_optimal_dkmcs,throughput
3.0,sn_0,relay,BS_2,se_0,1,550.0,550.0,proposed_optimal_dkmcs,throughput
3.0,sn_2,direct,BS_3,-1,1,550.0,550.0,proposed_optimal_dkmcs,throughput
3.0,se_0,direct,BS_3,-1,1,550.0,550.0,proposed_optimal_dkmcs,throughput
3.0,sn_1,relay,BS_2,se_0,1,550.0,550.0,proposed_optimal_dkmcs,throughput
3.0,ns_0,direct,BS_2,-1,1,550.0,550.0,proposed_optimal_dkmcs,throughput
