timestamp,link_type,tx_id,rx_id,received_power,path_loss,delay_spread,is_line_of_sight,num_paths,p_tot_watts,p_max_watts,dominance,k_factor,k_factor_db,prop_mode
40.0,V2V,flow_west.1,flow_west.3,-93.41,116.41,1880.50,True,1,4.557404048072e-13,4.557404048072e-13,1.000000,inf,inf,D
40.0,V2V,flow_west.1,vehicle_0,-92.40,115.40,1672.73,True,1,5.759840208116e-13,5.759840208116e-13,1.000000,inf,inf,D
40.0,V2V,flow_west.1,vehicle_1,-91.20,114.20,1457.64,True,1,7.585151038113e-13,7.585151038113e-13,1.000000,inf,inf,D
40.0,V2V,flow_west.1,vehicle_2,-93.53,116.53,1905.83,True,1,4.437066723921e-13,4.437066723921e-13,1.000000,inf,inf,D
40.0,V2V,flow_west.2,flow_east.1,-92.30,115.30,1655.03,True,1,5.883695290365e-13,5.883695290365e-13,1.000000,inf,inf,D
40.0,V2V,flow_west.2,flow_east.2,-76.67,99.67,273.71,True,1,2.151242985583e-11,2.151242985583e-11,1.000000,inf,inf,D
40.0,V2V,flow_west.2,flow_west.1,-94.24,117.24,2067.93,True,1,3.768696304588e-13,3.768696304588e-13,1.000000,inf,inf,D
40.0,V2V,flow_west.2,flow_west.3,-73.38,96.38,187.43,True,1,4.587441633191e-11,4.587441633191e-11,1.000000,inf,inf,D
40.0,V2V,flow_west.2,vehicle_0,-79.87,102.87,395.38,True,1,1.030957751475e-11,1.030957751475e-11,1.000000,inf,inf,D
40.0,V2V,flow_west.2,vehicle_1,-83.64,106.64,610.43,True,1,4.325112419640e-12,4.325112419640e-12,1.000000,inf,inf,D
40.0,V2V,flow_west.2,vehicle_2,-72.14,95.14,162.48,True,1,6.104412953880e-11,6.104412953880e-11,1.000000,inf,inf,D
40.0,V2V,flow_west.3,flow_east.1,-91.26,114.26,1467.61,True,1,7.482480423353e-13,7.482480423353e-13,1.000000,inf,inf,D
40.0,V2V,flow_west.3,flow_east.2,-66.69,89.69,86.73,True,1,2.142763544267e-10,2.142763544267e-10,1.000000,inf,inf,D
40.0,V2V,flow_west.3,flow_west.1,-93.41,116.41,1880.50,True,1,4.557404048072e-13,4.557404048072e-13,1.000000,inf,inf,D
40.0,V2V,flow_west.3,flow_west.2,-73.38,96.38,187.43,True,1,4.587441633191e-11,4.587441633191e-11,1.000000,inf,inf,D
40.0,V2V,flow_west.3,vehicle_0,-74.29,97.29,208.07,True,1,3.722462225949e-11,3.722462225949e-11,1.000000,inf,inf,D
40.0,V2V,flow_west.3,vehicle_1,-80.45,103.45,423.03,True,1,9.005599646818e-12,9.005599646818e-12,1.000000,inf,inf,D
40.0,V2V,flow_west.3,vehicle_2,-56.70,79.70,27.46,True,1,2.137809626772e-09,2.137809626772e-09,1.000000,inf,inf,D
40.0,V2V,vehicle_0,flow_east.1,-89.93,112.93,1259.77,True,1,1.015509484086e-12,1.015509484086e-12,1.000000,inf,inf,D
40.0,V2V,vehicle_0,flow_east.2,-69.64,92.64,121.73,True,1,1.087539853766e-10,1.087539853766e-10,1.000000,inf,inf,D
40.0,V2V,vehicle_0,flow_west.1,-92.40,115.40,1672.73,True,1,5.759840208116e-13,5.759840208116e-13,1.000000,inf,inf,D
40.0,V2V,vehicle_0,flow_west.2,-79.87,102.87,395.38,True,1,1.030957751475e-11,1.030957751475e-11,1.000000,inf,inf,D
40.0,V2V,vehicle_0,flow_west.3,-74.29,97.29,208.07,True,1,3.722462225949e-11,3.722462225949e-11,1.000000,inf,inf,D
40.0,V2V,vehicle_0,vehicle_1,-74.58,97.58,215.10,True,1,3.483239915974e-11,3.483239915974e-11,1.000000,inf,inf,D
40.0,V2V,vehicle_0,vehicle_2,-75.28,98.28,233.10,True,1,2.966058157158e-11,2.966058157158e-11,1.000000,inf,inf,D
40.0,V2V,vehicle_1,flow_east.1,-88.31,111.31,1044.67,True,1,1.476755967327e-12,1.476755967327e-12,1.000000,inf,inf,D
40.0,V2V,vehicle_1,flow_east.2,-78.48,101.48,336.83,True,1,1.420476597294e-11,1.420476597294e-11,1.000000,inf,inf,D
40.0,V2V,vehicle_1,flow_west.1,-91.20,114.20,1457.64,True,1,7.585151038113e-13,7.585151038113e-13,1.000000,inf,inf,D
40.0,V2V,vehicle_1,flow_west.2,-83.64,106.64,610.43,True,1,4.325112419640e-12,4.325112419640e-12,1.000000,inf,inf,D
40.0,V2V,vehicle_1,flow_west.3,-80.45,103.45,423.03,True,1,9.005599646818e-12,9.005599646818e-12,1.000000,inf,inf,D
40.0,V2V,vehicle_1,vehicle_0,-74.58,97.58,215.10,True,1,3.483239915974e-11,3.483239915974e-11,1.000000,inf,inf,D
40.0,V2V,vehicle_1,vehicle_2,-80.96,103.96,448.20,True,1,8.022699119382e-12,8.022699119382e-12,1.000000,inf,inf,D
40.0,V2V,vehicle_2,flow_east.1,-91.41,114.41,1492.87,True,1,7.231396374800e-13,7.231396374800e-13,1.000000,inf,inf,D
40.0,V2V,vehicle_2,flow_east.2,-68.86,91.86,111.37,True,1,1.299432627957e-10,1.299432627957e-10,1.000000,inf,inf,D
40.0,V2V,vehicle_2,flow_west.1,-93.53,116.53,1905.83,True,1,4.437066723921e-13,4.437066723921e-13,1.000000,inf,inf,D
40.0,V2V,vehicle_2,flow_west.2,-72.14,95.14,162.48,True,1,6.104412953880e-11,6.104412953880e-11,1.000000,inf,inf,D
40.0,V2V,vehicle_2,flow_west.3,-56.70,79.70,27.46,True,1,2.137809626772e-09,2.137809626772e-09,1.000000,inf,inf,D
40.0,V2V,vehicle_2,vehicle_0,-75.28,98.28,233.10,True,1,2.966058157158e-11,2.966058157158e-11,1.000000,inf,inf,D
40.0,V2V,vehicle_2,vehicle_1,-80.96,103.96,448.20,True,1,8.022699119382e-12,8.022699119382e-12,1.000000,inf,inf,D
41.0,V2I,BS_1,flow_east.1,-78.73,108.73,776.43,True,1,1.339870117082e-11,1.339870117082e-11,1.000000,inf,inf,D
41.0,V2I,BS_1,flow_east.2,-80.52,110.52,954.44,True,1,8.866724021641e-12,8.866724021641e-12,1.000000,inf,inf,D
41.0,V2I,BS_1,flow_east.3,-75.51,105.51,535.88,True,1,2.812734219137e-11,2.812734219137e-11,1.000000,inf,inf,D
41.0,V2I,BS_1,flow_west.1,-82.54,112.54,1204.15,True,1,5.570630840108e-12,5.570630840108e-12,1.000000,inf,inf,D
41.0,V2I,BS_1,flow_west.2,-81.77,111.77,1101.57,True,1,6.656351978409e-12,6.656351978409e-12,1.000000,inf,inf,D
41.0,V2I,BS_1,flow_west.3,-80.35,110.35,935.49,True,1,9.229712280859e-12,9.229712280859e-12,1.000000,inf,inf,D
41.0,V2I,BS_1,vehicle_0,-79.61,109.61,858.86,True,1,1.095015609431e-11,1.095015609431e-11,1.000000,inf,inf,D
41.0,V2I,BS_1,vehicle_1,-77.77,107.77,694.90,True,1,1.672724286801e-11,1.672724286801e-11,1.000000,inf,inf,D
41.0,V2I,BS_1,vehicle_2,-81.37,111.37,1052.75,True,1,7.288146144771e-12,7.288146144771e-12,1.000000,inf,inf,D
41.0,V2V,flow_east.1,flow_east.2,-90.76,113.76,1385.87,True,1,8.391146647412e-13,8.391146647412e-13,1.000000,inf,inf,D
41.0,V2V,flow_east.1,flow_east.3,-85.23,108.23,732.70,True,1,3.002007868254e-12,3.002007868254e-12,1.000000,inf,inf,D
41.0,V2V,flow_east.1,flow_west.1,-82.11,105.11,512.08,True,1,6.145997204913e-12,6.145997204913e-12,1.000000,inf,inf,D
41.0,V2V,flow_east.1,flow_west.2,-91.80,114.80,1561.47,True,1,6.609932882725e-13,6.609932882725e-13,1.000000,inf,inf,D
41.0,V2V,flow_east.1,flow_west.3,-90.66,113.66,1370.11,True,1,8.585280424969e-13,8.585280424969e-13,1.000000,inf,inf,D
41.0,V2V,flow_east.1,vehicle_0,-90.00,113.00,1269.70,True,1,9.996822248934e-13,9.996822248934e-13,1.000000,inf,inf,D
41.0,V2V,flow_east.1,vehicle_1,-88.34,111.34,1049.20,True,1,1.464022143196e-12,1.464022143196e-12,1.000000,inf,inf,D
41.0,V2V,flow_east.1,vehicle_2,-91.45,114.45,1500.40,True,1,7.158962678142e-13,7.158962678142e-13,1.000000,inf,inf,D
41.0,V2V,flow_east.2,flow_east.1,-90.76,113.76,1385.87,True,1,8.391146647412e-13,8.391146647412e-13,1.000000,inf,inf,D
41.0,V2V,flow_east.2,flow_east.3,-84.23,107.23,653.17,True,1,3.777601855752e-12,3.777601855752e-12,1.000000,inf,inf,D
41.0,V2V,flow_east.2,flow_west.1,-93.49,116.49,1897.86,True,1,4.474395297191e-13,4.474395297191e-13,1.000000,inf,inf,D
41.0,V2V,flow_east.2,flow_west.2,-72.83,95.83,175.89,True,1,5.209306903916e-11,5.209306903916e-11,1.000000,inf,inf,D
41.0,V2V,flow_east.2,flow_west.3,-53.53,76.53,19.06,True,1,4.434636639136e-09,4.434636639136e-09,1.000000,inf,inf,D
41.0,V2V,flow_east.2,vehicle_0,-69.23,92.23,116.17,True,1,1.194266234987e-10,1.194266234987e-10,1.000000,inf,inf,D
41.0,V2V,flow_east.2,vehicle_1,-78.47,101.47,336.67,True,1,1.421883357888e-11,1.421883357888e-11,1.000000,inf,inf,D
41.0,V2V,flow_east.2,vehicle_2,-69.11,92.11,114.53,True,1,1.228571420546e-10,1.228571420546e-10,1.000000,inf,inf,D
41.0,V2V,flow_east.3,flow_east.1,-85.23,108.23,732.70,True,1,3.002007868254e-12,3.002007868254e-12,1.000000,inf,inf,D
41.0,V2V,flow_east.3,flow_east.2,-84.23,107.23,653.17,True,1,3.777601855752e-12,3.777601855752e-12,1.000000,inf,inf,D
41.0,V2V,flow_east.3,flow_west.1,-89.83,112.83,1244.71,True,1,1.040222388321e-12,1.040222388321e-12,1.000000,inf,inf,D
41.0,V2V,flow_east.3,flow_west.2,-86.30,109.30,828.80,True,1,2.346187159082e-12,2.346187159082e-12,1.000000,inf,inf,D
41.0,V2V,flow_east.3,flow_west.3,-84.02,107.02,637.46,True,1,3.966102158161e-12,3.966102158161e-12,1.000000,inf,inf,D
41.0,V2V,flow_east.3,vehicle_0,-82.53,105.53,537.00,True,1,5.588762289451e-12,5.588762289451e-12,1.000000,inf,inf,D
41.0,V2V,flow_east.3,vehicle_1,-77.93,100.93,316.50,True,1,1.608854540700e-11,1.608854540700e-11,1.000000,inf,inf,D
41.0,V2V,flow_east.3,vehicle_2,-85.63,108.63,767.70,True,1,2.734520150800e-12,2.734520150800e-12,1.000000,inf,inf,D
41.0,V2V,flow_west.1,flow_east.1,-82.11,105.11,512.08,True,1,6.145997204913e-12,6.145997204913e-12,1.000000,inf,inf,D
41.0,V2V,flow_west.1,flow_east.2,-93.49,116.49,1897.86,True,1,4.474395297191e-13,4.474395297191e-13,1.000000,inf,inf,D
41.0,V2V,flow_west.1,flow_east.3,-89.83,112.83,1244.71,True,1,1.040222388321e-12,1.040222388321e-12,1.000000,inf,inf,D
41.0,V2V,flow_west.1,flow_west.2,-94.26,117.26,2073.40,True,1,3.748849630648e-13,3.748849630648e-13,1.000000,inf,inf,D
41.0,V2V,flow_west.1,flow_west.3,-93.42,116.42,1882.03,True,1,4.549981041506e-13,4.549981041506e-13,1.000000,inf,inf,D
41.0,V2V,flow_west.1,vehicle_0,-92.94,115.94,1781.70,True,1,5.076866383330e-13,5.076866383330e-13,1.000000,inf,inf,D
41.0,V2V,flow_west.1,vehicle_1,-91.80,114.80,1561.20,True,1,6.612191087514e-13,6.612191087514e-13,1.000000,inf,inf,D
41.0,V2V,flow_west.1,vehicle_2,-94.00,117.00,2012.39,True,1,3.979584930327e-13,3.979584930327e-13,1.000000,inf,inf,D
41.0,V2V,flow_west.2,flow_east.1,-91.80,114.80,1561.47,True,1,6.609932882725e-13,6.609932882725e-13,1.000000,inf,inf,D
41.0,V2V,flow_west.2,flow_east.2,-72.83,95.83,175.89,True,1,5.209306903916e-11,5.209306903916e-11,1.000000,inf,inf,D
41.0,V2V,flow_west.2,flow_east.3,-86.30,109.30,828.80,True,1,2.346187159082e-12,2.346187159082e-12,1.000000,inf,inf,D
41.0,V2V,flow_west.2,flow_west.1,-94.26,117.26,2073.40,True,1,3.748849630648e-13,3.748849630648e-13,1.000000,inf,inf,D
41.0,V2V,flow_west.2,flow_west.3,-73.56,96.56,191.37,True,1,4.400799929409e-11,4.400799929409e-11,1.000000,inf,inf,D
41.0,V2V,flow_west.2,vehicle_0,-77.23,100.23,291.93,True,1,1.891088694690e-11,1.891088694690e-11,1.000000,inf,inf,D
41.0,V2V,flow_west.2,vehicle_1,-82.12,105.12,512.34,True,1,6.139602479428e-12,6.139602479428e-12,1.000000,inf,inf,D
41.0,V2V,flow_west.2,vehicle_2,-63.77,86.77,61.96,True,1,4.198204302109e-10,4.198204302109e-10,1.000000,inf,inf,D
41.0,V2V,flow_west.3,flow_east.1,-90.66,113.66,1370.11,True,1,8.585280424969e-13,8.585280424969e-13,1.000000,inf,inf,D
41.0,V2V,flow_west.3,flow_east.2,-53.53,76.53,19.06,True,1,4.434636639136e-09,4.434636639136e-09,1.000000,inf,inf,D
41.0,V2V,flow_west.3,flow_east.3,-84.02,107.02,637.46,True,1,3.966102158161e-12,3.966102158161e-12,1.000000,inf,inf,D
41.0,V2V,flow_west.3,flow_west.1,-93.42,116.42,1882.03,True,1,4.549981041506e-13,4.549981041506e-13,1.000000,inf,inf,D
41.0,V2V,flow_west.3,flow_west.2,-73.56,96.56,191.37,True,1,4.400799929409e-11,4.400799929409e-11,1.000000,inf,inf,D
41.0,V2V,flow_west.3,vehicle_0,-68.01,91.01,100.93,True,1,1.582003480585e-10,1.582003480585e-10,1.000000,inf,inf,D
41.0,V2V,flow_west.3,vehicle_1,-78.06,101.06,321.04,True,1,1.563634783370e-11,1.563634783370e-11,1.000000,inf,inf,D
41.0,V2V,flow_west.3,vehicle_2,-70.26,93.26,130.77,True,1,9.424406051668e-11,9.424406051668e-11,1.000000,inf,inf,D
41.0,V2V,vehicle_0,flow_east.1,-90.00,113.00,1269.70,True,1,9.996822248934e-13,9.996822248934e-13,1.000000,inf,inf,D
41.0,V2V,vehicle_0,flow_east.2,-69.23,92.23,116.17,True,1,1.194266234987e-10,1.194266234987e-10,1.000000,inf,inf,D
41.0,V2V,vehicle_0,flow_east.3,-82.53,105.53,537.00,True,1,5.588762289451e-12,5.588762289451e-12,1.000000,inf,inf,D
41.0,V2V,vehicle_0,flow_west.1,-92.94,115.94,1781.70,True,1,5.076866383330e-13,5.076866383330e-13,1.000000,inf,inf,D
41.0,V2V,vehicle_0,flow_west.2,-77.23,100.23,291.93,True,1,1.891088694690e-11,1.891088694690e-11,1.000000,inf,inf,D
41.0,V2V,vehicle_0,flow_west.3,-68.01,91.01,100.93,True,1,1.582003480585e-10,1.582003480585e-10,1.000000,inf,inf,D
41.0,V2V,vehicle_0,vehicle_1,-74.80,97.80,220.50,True,1,3.314721320122e-11,3.314721320122e-11,1.000000,inf,inf,D
41.0,V2V,vehicle_0,vehicle_2,-75.19,98.19,230.70,True,1,3.028091682006e-11,3.028091682006e-11,1.000000,inf,inf,D
41.0,V2V,vehicle_1,flow_east.1,-88.34,111.34,1049.20,True,1,1.464022143196e-12,1.464022143196e-12,1.000000,inf,inf,D
41.0,V2V,vehicle_1,flow_east.2,-78.47,101.47,336.67,True,1,1.421883357888e-11,1.421883357888e-11,1.000000,inf,inf,D
41.0,V2V,vehicle_1,flow_east.3,-77.93,100.93,316.50,True,1,1.608854540700e-11,1.608854540700e-11,1.000000,inf,inf,D
41.0,V2V,vehicle_1,flow_west.1,-91.80,114.80,1561.20,True,1,6.612191087514e-13,6.612191087514e-13,1.000000,inf,inf,D
41.0,V2V,vehicle_1,flow_west.2,-82.12,105.12,512.34,True,1,6.139602479428e-12,6.139602479428e-12,1.000000,inf,inf,D
41.0,V2V,vehicle_1,flow_west.3,-78.06,101.06,321.04,True,1,1.563634783370e-11,1.563634783370e-11,1.000000,inf,inf,D
41.0,V2V,vehicle_1,vehicle_0,-74.80,97.80,220.50,True,1,3.314721320122e-11,3.314721320122e-11,1.000000,inf,inf,D
41.0,V2V,vehicle_1,vehicle_2,-81.01,104.01,451.20,True,1,7.916368960975e-12,7.916368960975e-12,1.000000,inf,inf,D
41.0,V2V,vehicle_2,flow_east.1,-91.45,114.45,1500.40,True,1,7.158962678142e-13,7.158962678142e-13,1.000000,inf,inf,D
41.0,V2V,vehicle_2,flow_east.2,-69.11,92.11,114.53,True,1,1.228571420546e-10,1.228571420546e-10,1.000000,inf,inf,D
41.0,V2V,vehicle_2,flow_east.3,-85.63,108.63,767.70,True,1,2.734520150800e-12,2.734520150800e-12,1.000000,inf,inf,D
41.0,V2V,vehicle_2,flow_west.1,-94.00,117.00,2012.39,True,1,3.979584930327e-13,3.979584930327e-13,1.000000,inf,inf,D
41.0,V2V,vehicle_2,flow_west.2,-63.77,86.77,61.96,True,1,4.198204302109e-10,4.198204302109e-10,1.000000,inf,inf,D
41.0,V2V,vehicle_2,flow_west.3,-70.26,93.26,130.77,True,1,9.424406051668e-11,9.424406051668e-11,1.000000,inf,inf,D
41.0,V2V,vehicle_2,vehicle_0,-75.19,98.19,230.70,True,1,3.028091682006e-11,3.028091682006e-11,1.000000,inf,inf,D
41.0,V2V,vehicle_2,vehicle_1,-81.01,104.01,451.20,True,1,7.916368960975e-12,7.916368960975e-12,1.000000,inf,inf,D
42.0,V2I,BS_1,flow_east.1,-78.36,108.36,743.98,True,1,1.459285455227e-11,1.459285455227e-11,1.000000,inf,inf,D
42.0,V2I,BS_1,flow_east.2,-80.89,110.89,996.28,True,1,8.137770668295e-12,8.137770668295e-12,1.000000,inf,inf,D
42.0,V2I,BS_1,flow_east.3,-75.75,105.75,551.17,True,1,2.658839519542e-11,2.658839519542e-11,1.000000,inf,inf,D
42.0,V2I,BS_1,flow_west.1,-82.89,112.89,1253.55,True,1,5.140187660116e-12,5.140187660116e-12,1.000000,inf,inf,D
42.0,V2I,BS_1,flow_west.2,-81.41,111.41,1057.62,True,1,7.221138212071e-12,7.221138212071e-12,1.000000,inf,inf,D
42.0,V2I,BS_1,flow_west.3,-79.93,109.93,891.12,True,1,1.017169483471e-11,1.017169483471e-11,1.000000,inf,inf,D
42.0,V2I,BS_1,vehicle_0,-80.03,110.03,901.65,True,1,9.935451601808e-12,9.935451601808e-12,1.000000,inf,inf,D
42.0,V2I,BS_1,vehicle_1,-78.17,108.17,728.17,True,1,1.523350362626e-11,1.523350362626e-11,1.000000,inf,inf,D
42.0,V2I,BS_1,vehicle_2,-81.76,111.76,1100.27,True,1,6.672132253767e-12,6.672132253767e-12,1.000000,inf,inf,D
42.0,V2V,flow_east.1,flow_east.2,-90.79,113.79,1391.03,True,1,8.328928522171e-13,8.328928522171e-13,1.000000,inf,inf,D
42.0,V2V,flow_east.1,flow_east.3,-85.27,108.27,736.20,True,1,2.973531770499e-12,2.973531770499e-12,1.000000,inf,inf,D
42.0,V2V,flow_east.1,flow_west.1,-83.64,106.64,610.29,True,1,4.327002188495e-12,4.327002188495e-12,1.000000,inf,inf,D
42.0,V2V,flow_east.1,flow_west.2,-91.26,114.26,1467.71,True,1,7.481460868914e-13,7.481460868914e-13,1.000000,inf,inf,D
42.0,V2V,flow_east.1,flow_west.3,-90.02,113.02,1272.84,True,1,9.947486892206e-13,9.947486892206e-13,1.000000,inf,inf,D
42.0,V2V,flow_east.1,vehicle_0,-90.06,113.06,1278.37,True,1,9.861735119218e-13,9.861735119218e-13,1.000000,inf,inf,D
42.0,V2V,flow_east.1,vehicle_1,-88.38,111.38,1053.30,True,1,1.452646830645e-12,1.452646830645e-12,1.000000,inf,inf,D
42.0,V2V,flow_east.1,vehicle_2,-91.51,114.51,1510.43,True,1,7.064169096683e-13,7.064169096683e-13,1.000000,inf,inf,D
42.0,V2V,flow_east.2,flow_east.1,-90.79,113.79,1391.03,True,1,8.328928522171e-13,8.328928522171e-13,1.000000,inf,inf,D
42.0,V2V,flow_east.2,flow_east.3,-84.25,107.25,654.83,True,1,3.758396996891e-12,3.758396996891e-12,1.000000,inf,inf,D
42.0,V2V,flow_east.2,flow_west.1,-93.95,116.95,2001.26,True,1,4.023985575807e-13,4.023985575807e-13,1.000000,inf,inf,D
42.0,V2V,flow_east.2,flow_west.2,-65.70,88.70,77.37,True,1,2.692124696851e-10,2.692124696851e-10,1.000000,inf,inf,D
42.0,V2V,flow_east.2,flow_west.3,-69.42,92.42,118.71,True,1,1.143572947875e-10,1.143572947875e-10,1.000000,inf,inf,D
42.0,V2V,flow_east.2,vehicle_0,-68.96,91.96,112.67,True,1,1.269618722543e-10,1.269618722543e-10,1.000000,inf,inf,D
42.0,V2V,flow_east.2,vehicle_1,-78.50,101.50,337.73,True,1,1.412916043346e-11,1.412916043346e-11,1.000000,inf,inf,D
42.0,V2V,flow_east.2,vehicle_2,-69.47,92.47,119.40,True,1,1.130460925963e-10,1.130460925963e-10,1.000000,inf,inf,D
42.0,V2V,flow_east.3,flow_east.1,-85.27,108.27,736.20,True,1,2.973531770499e-12,2.973531770499e-12,1.000000,inf,inf,D
42.0,V2V,flow_east.3,flow_east.2,-84.25,107.25,654.83,True,1,3.758396996891e-12,3.758396996891e-12,1.000000,inf,inf,D
42.0,V2V,flow_east.3,flow_west.1,-90.51,113.51,1346.44,True,1,8.889733592265e-13,8.889733592265e-13,1.000000,inf,inf,D
42.0,V2V,flow_east.3,flow_west.2,-85.21,108.21,731.54,True,1,3.011499434679e-12,3.011499434679e-12,1.000000,inf,inf,D
42.0,V2V,flow_east.3,flow_west.3,-82.52,105.52,536.71,True,1,5.594886714661e-12,5.594886714661e-12,1.000000,inf,inf,D
42.0,V2V,flow_east.3,vehicle_0,-82.61,105.61,542.17,True,1,5.482751766255e-12,5.482751766255e-12,1.000000,inf,inf,D
42.0,V2V,flow_east.3,vehicle_1,-77.95,100.95,317.10,True,1,1.602771920282e-11,1.602771920282e-11,1.000000,inf,inf,D
42.0,V2V,flow_east.3,vehicle_2,-85.70,108.70,774.23,True,1,2.688564617393e-12,2.688564617393e-12,1.000000,inf,inf,D
42.0,V2V,flow_west.1,flow_east.1,-83.64,106.64,610.29,True,1,4.327002188495e-12,4.327002188495e-12,1.000000,inf,inf,D
42.0,V2V,flow_west.1,flow_east.2,-93.95,116.95,2001.26,True,1,4.023985575807e-13,4.023985575807e-13,1.000000,inf,inf,D
42.0,V2V,flow_west.1,flow_east.3,-90.51,113.51,1346.44,True,1,8.889733592265e-13,8.889733592265e-13,1.000000,inf,inf,D
42.0,V2V,flow_west.1,flow_west.2,-94.28,117.28,2077.87,True,1,3.732749594747e-13,3.732749594747e-13,1.000000,inf,inf,D
42.0,V2V,flow_west.1,flow_west.3,-93.42,116.42,1883.00,True,1,4.545310636795e-13,4.545310636795e-13,1.000000,inf,inf,D
42.0,V2V,flow_west.1,vehicle_0,-93.45,116.45,1888.60,True,1,4.518410822411e-13,4.518410822411e-13,1.000000,inf,inf,D
42.0,V2V,flow_west.1,vehicle_1,-92.35,115.35,1663.53,True,1,5.823723439243e-13,5.823723439243e-13,1.000000,inf,inf,D
42.0,V2V,flow_west.1,vehicle_2,-94.46,117.46,2120.66,True,1,3.583620847300e-13,3.583620847300e-13,1.000000,inf,inf,D
42.0,V2V,flow_west.2,flow_east.1,-91.26,114.26,1467.71,True,1,7.481460868914e-13,7.481460868914e-13,1.000000,inf,inf,D
42.0,V2V,flow_west.2,flow_east.2,-65.70,88.70,77.37,True,1,2.692124696851e-10,2.692124696851e-10,1.000000,inf,inf,D
42.0,V2V,flow_west.2,flow_east.3,-85.21,108.21,731.54,True,1,3.011499434679e-12,3.011499434679e-12,1.000000,inf,inf,D
42.0,V2V,flow_west.2,flow_west.1,-94.28,117.28,2077.87,True,1,3.732749594747e-13,3.732749594747e-13,1.000000,inf,inf,D
42.0,V2V,flow_west.2,flow_west.3,-73.72,96.72,194.87,True,1,4.244134090364e-11,4.244134090364e-11,1.000000,inf,inf,D
42.0,V2V,flow_west.2,vehicle_0,-73.48,96.48,189.60,True,1,4.483180671206e-11,4.483180671206e-11,1.000000,inf,inf,D
42.0,V2V,flow_west.2,vehicle_1,-80.28,103.28,414.50,True,1,9.380087583346e-12,9.380087583346e-12,1.000000,inf,inf,D
42.0,V2V,flow_west.2,vehicle_2,-60.81,83.81,44.08,True,1,8.295523811599e-10,8.295523811599e-10,1.000000,inf,inf,D
42.0,V2V,flow_west.3,flow_east.1,-90.02,113.02,1272.84,True,1,9.947486892206e-13,9.947486892206e-13,1.000000,inf,inf,D
42.0,V2V,flow_west.3,flow_east.2,-69.42,92.42,118.71,True,1,1.143572947875e-10,1.143572947875e-10,1.000000,inf,inf,D
42.0,V2V,flow_west.3,flow_east.3,-82.52,105.52,536.71,True,1,5.594886714661e-12,5.594886714661e-12,1.000000,inf,inf,D
42.0,V2V,flow_west.3,flow_west.1,-93.42,116.42,1883.00,True,1,4.545310636795e-13,4.545310636795e-13,1.000000,inf,inf,D
42.0,V2V,flow_west.3,flow_west.2,-73.72,96.72,194.87,True,1,4.244134090364e-11,4.244134090364e-11,1.000000,inf,inf,D
42.0,V2V,flow_west.3,vehicle_0,-49.53,72.53,12.03,True,1,1.113266057290e-08,1.113266057290e-08,1.000000,inf,inf,D
42.0,V2V,flow_west.3,vehicle_1,-74.77,97.77,219.76,True,1,3.337111992527e-11,3.337111992527e-11,1.000000,inf,inf,D
42.0,V2V,flow_west.3,vehicle_2,-75.45,98.45,237.87,True,1,2.848231802861e-11,2.848231802861e-11,1.000000,inf,inf,D
42.0,V2V,vehicle_0,flow_east.1,-90.06,113.06,1278.37,True,1,9.861735119218e-13,9.861735119218e-13,1.000000,inf,inf,D
42.0,V2V,vehicle_0,flow_east.2,-68.96,91.96,112.67,True,1,1.269618722543e-10,1.269618722543e-10,1.000000,inf,inf,D
42.0,V2V,vehicle_0,flow_east.3,-82.61,105.61,542.17,True,1,5.482751766255e-12,5.482751766255e-12,1.000000,inf,inf,D
42.0,V2V,vehicle_0,flow_west.1,-93.45,116.45,1888.60,True,1,4.518410822411e-13,4.518410822411e-13,1.000000,inf,inf,D
42.0,V2V,vehicle_0,flow_west.2,-73.48,96.48,189.60,True,1,4.483180671206e-11,4.483180671206e-11,1.000000,inf,inf,D
42.0,V2V,vehicle_0,flow_west.3,-49.53,72.53,12.03,True,1,1.113266057290e-08,1.113266057290e-08,1.000000,inf,inf,D
42.0,V2V,vehicle_0,vehicle_1,-74.97,97.97,225.07,True,1,3.181572700115e-11,3.181572700115e-11,1.000000,inf,inf,D
42.0,V2V,vehicle_0,vehicle_2,-75.24,98.24,232.07,True,1,2.992531157118e-11,2.992531157118e-11,1.000000,inf,inf,D
42.0,V2V,vehicle_1,flow_east.1,-88.38,111.38,1053.30,True,1,1.452646830645e-12,1.452646830645e-12,1.000000,inf,inf,D
42.0,V2V,vehicle_1,flow_east.2,-78.50,101.50,337.73,True,1,1.412916043346e-11,1.412916043346e-11,1.000000,inf,inf,D
42.0,V2V,vehicle_1,flow_east.3,-77.95,100.95,317.10,True,1,1.602771920282e-11,1.602771920282e-11,1.000000,inf,inf,D
42.0,V2V,vehicle_1,flow_west.1,-92.35,115.35,1663.53,True,1,5.823723439243e-13,5.823723439243e-13,1.000000,inf,inf,D
42.0,V2V,vehicle_1,flow_west.2,-80.28,103.28,414.50,True,1,9.380087583346e-12,9.380087583346e-12,1.000000,inf,inf,D
42.0,V2V,vehicle_1,flow_west.3,-74.77,97.77,219.76,True,1,3.337111992527e-11,3.337111992527e-11,1.000000,inf,inf,D
42.0,V2V,vehicle_1,vehicle_0,-74.97,97.97,225.07,True,1,3.181572700115e-11,3.181572700115e-11,1.000000,inf,inf,D
